power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.13 W, 22 MiB, 0 %, 0 %
40.04 W, 34 MiB, 0 %, 0 %
40.04 W, 34 MiB, 0 %, 0 %
40.13 W, 34 MiB, 0 %, 0 %
40.04 W, 34 MiB, 0 %, 0 %
40.04 W, 34 MiB, 0 %, 0 %
40.04 W, 34 MiB, 0 %, 0 %
40.04 W, 34 MiB, 0 %, 0 %
39.94 W, 46 MiB, 0 %, 0 %
41.10 W, 723 MiB, 0 %, 0 %
42.37 W, 725 MiB, 37 %, 29 %
51.85 W, 725 MiB, 37 %, 29 %
46.25 W, 725 MiB, 50 %, 40 %
100.56 W, 725 MiB, 74 %, 69 %
143.81 W, 725 MiB, 74 %, 69 %
166.00 W, 725 MiB, 72 %, 66 %
179.22 W, 725 MiB, 67 %, 56 %
188.05 W, 725 MiB, 67 %, 56 %
163.55 W, 725 MiB, 67 %, 56 %
136.80 W, 725 MiB, 67 %, 56 %
65.56 W, 725 MiB, 83 %, 86 %
166.06 W, 725 MiB, 83 %, 85 %
161.14 W, 725 MiB, 83 %, 85 %
46.63 W, 725 MiB, 83 %, 86 %
157.31 W, 725 MiB, 83 %, 86 %
165.48 W, 725 MiB, 83 %, 84 %
142.38 W, 725 MiB, 75 %, 70 %
63.04 W, 725 MiB, 75 %, 70 %
165.80 W, 725 MiB, 76 %, 73 %
41.50 W, 320 MiB, 73 %, 67 %
3.025702714920044
