power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
24.51 W, 46 MiB, 0 %, 0 %
43.24 W, 639 MiB, 0 %, 0 %
46.43 W, 639 MiB, 18 %, 2 %
50.20 W, 639 MiB, 100 %, 17 %
50.98 W, 639 MiB, 100 %, 17 %
50.98 W, 639 MiB, 100 %, 17 %
50.98 W, 639 MiB, 100 %, 16 %
50.98 W, 639 MiB, 100 %, 16 %
50.98 W, 639 MiB, 100 %, 16 %
50.98 W, 639 MiB, 100 %, 16 %
50.78 W, 639 MiB, 100 %, 16 %
50.78 W, 639 MiB, 100 %, 16 %
50.69 W, 639 MiB, 100 %, 16 %
50.69 W, 639 MiB, 100 %, 16 %
50.59 W, 639 MiB, 100 %, 16 %
50.59 W, 639 MiB, 100 %, 16 %
50.69 W, 639 MiB, 100 %, 16 %
50.49 W, 639 MiB, 100 %, 16 %
50.59 W, 639 MiB, 100 %, 16 %
50.49 W, 639 MiB, 100 %, 16 %
50.40 W, 639 MiB, 100 %, 16 %
50.40 W, 639 MiB, 100 %, 16 %
50.20 W, 639 MiB, 100 %, 16 %
50.20 W, 639 MiB, 100 %, 15 %
50.20 W, 639 MiB, 100 %, 15 %
50.10 W, 639 MiB, 100 %, 15 %
50.01 W, 639 MiB, 100 %, 15 %
49.91 W, 639 MiB, 100 %, 15 %
50.01 W, 639 MiB, 100 %, 15 %
49.91 W, 639 MiB, 100 %, 15 %
49.91 W, 639 MiB, 100 %, 15 %
49.72 W, 639 MiB, 100 %, 15 %
49.72 W, 639 MiB, 100 %, 15 %
49.81 W, 639 MiB, 100 %, 15 %
49.72 W, 639 MiB, 100 %, 15 %
49.52 W, 639 MiB, 100 %, 15 %
49.62 W, 639 MiB, 100 %, 15 %
49.52 W, 639 MiB, 100 %, 14 %
49.52 W, 639 MiB, 100 %, 14 %
49.33 W, 639 MiB, 100 %, 14 %
49.33 W, 639 MiB, 100 %, 14 %
49.33 W, 639 MiB, 100 %, 14 %
49.23 W, 639 MiB, 100 %, 14 %
49.23 W, 639 MiB, 100 %, 14 %
49.23 W, 639 MiB, 100 %, 14 %
49.13 W, 639 MiB, 100 %, 14 %
49.13 W, 639 MiB, 100 %, 14 %
