power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 24 MiB, 0 %, 0 %
33.55 W, 87 MiB, 0 %, 0 %
35.49 W, 341 MiB, 3 %, 0 %
35.68 W, 341 MiB, 0 %, 0 %
35.68 W, 341 MiB, 0 %, 0 %
35.68 W, 341 MiB, 0 %, 0 %
35.98 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 12 %, 2 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
35.68 W, 661 MiB, 0 %, 0 %
36.16 W, 661 MiB, 0 %, 0 %
36.95 W, 341 MiB, 9 %, 0 %
2.550374746322632
