power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.33 W, 22 MiB, 0 %, 0 %
40.43 W, 55 MiB, 0 %, 0 %
82.62 W, 431 MiB, 0 %, 0 %
82.90 W, 431 MiB, 48 %, 26 %
82.44 W, 431 MiB, 97 %, 55 %
82.59 W, 431 MiB, 97 %, 55 %
82.52 W, 431 MiB, 96 %, 55 %
82.89 W, 431 MiB, 97 %, 55 %
82.41 W, 431 MiB, 97 %, 55 %
82.70 W, 431 MiB, 96 %, 55 %
82.41 W, 431 MiB, 96 %, 55 %
82.72 W, 431 MiB, 97 %, 55 %
82.80 W, 431 MiB, 97 %, 55 %
82.80 W, 431 MiB, 97 %, 55 %
82.61 W, 431 MiB, 96 %, 55 %
82.91 W, 431 MiB, 96 %, 55 %
82.43 W, 431 MiB, 97 %, 55 %
82.99 W, 431 MiB, 96 %, 55 %
82.51 W, 431 MiB, 96 %, 55 %
82.62 W, 431 MiB, 96 %, 55 %
82.38 W, 431 MiB, 96 %, 55 %
82.79 W, 431 MiB, 96 %, 55 %
82.43 W, 431 MiB, 96 %, 55 %
82.99 W, 431 MiB, 96 %, 55 %
82.90 W, 431 MiB, 97 %, 55 %
83.09 W, 431 MiB, 96 %, 55 %
82.38 W, 431 MiB, 96 %, 55 %
2.757554292678833
