time,power,memory Used,u_gpu,u_memory
0.0,24.32,22.0,0.0,0.0
0.09718990325927734,24.42,22.0,0.0,0.0
0.1943798065185547,24.32,46.0,0.0,0.0
0.29156970977783203,36.45,339.0,0.0,0.0
0.4859495162963867,24.32,22.0,0.0,0.0
0.5831394195556641,24.42,22.0,0.0,0.0
0.6803293228149414,24.32,46.0,0.0,0.0
0.7775192260742188,36.45,339.0,0.0,0.0
0.8747091293334961,24.32,22.0,0.0,0.0
0.9718990325927734,24.42,22.0,0.0,0.0
1.0690889358520508,24.32,46.0,0.0,0.0
1.1662788391113281,36.45,339.0,0.0,0.0
1.2634687423706055,24.32,22.0,0.0,0.0
1.3606586456298828,24.42,22.0,0.0,0.0
1.4578485488891602,24.32,46.0,0.0,0.0
1.5550384521484375,36.45,339.0,0.0,0.0
1.6522283554077148,24.32,22.0,0.0,0.0
1.7494182586669922,24.42,22.0,0.0,0.0
1.8466081619262695,24.32,46.0,0.0,0.0
1.9437980651855469,36.45,339.0,0.0,0.0
2.040987968444824,24.32,22.0,0.0,0.0
2.1381778717041016,24.42,22.0,0.0,0.0
2.235367774963379,24.32,46.0,0.0,0.0
2.3325576782226562,36.45,339.0,0.0,0.0
2.4297475814819336,24.32,22.0,0.0,0.0
2.526937484741211,24.42,22.0,0.0,0.0
2.6241273880004883,24.32,46.0,0.0,0.0
2.7213172912597656,36.45,339.0,0.0,0.0
2.818507194519043,24.32,22.0,0.0,0.0
2.9156970977783203,24.42,22.0,0.0,0.0
3.0128870010375977,24.32,46.0,0.0,0.0
3.110076904296875,36.45,339.0,0.0,0.0
3.2072668075561523,24.32,22.0,0.0,0.0
3.3044567108154297,24.42,22.0,0.0,0.0
3.401646614074707,24.32,46.0,0.0,0.0
3.4988365173339844,36.45,339.0,0.0,0.0
3.5960264205932617,24.32,22.0,0.0,0.0
3.693216323852539,24.42,22.0,0.0,0.0
3.7904062271118164,24.32,46.0,0.0,0.0
3.8875961303710938,36.45,339.0,0.0,0.0
3.984786033630371,24.32,22.0,0.0,0.0
4.081975936889648,24.42,22.0,0.0,0.0
4.179165840148926,24.32,46.0,0.0,0.0
4.276355743408203,36.45,339.0,0.0,0.0
4.3735456466674805,24.32,22.0,0.0,0.0
4.470735549926758,24.42,22.0,0.0,0.0
4.567925453186035,24.32,46.0,0.0,0.0
4.6651153564453125,36.45,339.0,0.0,0.0
4.76230525970459,24.32,22.0,0.0,0.0
4.859495162963867,24.42,22.0,0.0,0.0
4.9566850662231445,24.32,46.0,0.0,0.0
5.053874969482422,36.45,339.0,0.0,0.0
5.151064872741699,24.32,22.0,0.0,0.0
5.248254776000977,24.42,22.0,0.0,0.0
5.345444679260254,24.32,46.0,0.0,0.0
5.442634582519531,36.45,339.0,0.0,0.0
5.539824485778809,24.32,22.0,0.0,0.0
5.637014389038086,24.42,22.0,0.0,0.0
5.734204292297363,24.32,46.0,0.0,0.0
5.831394195556641,36.45,339.0,0.0,0.0
5.928584098815918,24.32,22.0,0.0,0.0
6.025774002075195,24.42,22.0,0.0,0.0
6.122963905334473,24.32,46.0,0.0,0.0
6.22015380859375,36.45,339.0,0.0,0.0
6.317343711853027,24.32,22.0,0.0,0.0
