power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
41.30 W, 22 MiB, 0 %, 0 %
41.30 W, 55 MiB, 0 %, 0 %
41.39 W, 341 MiB, 0 %, 0 %
41.39 W, 341 MiB, 3 %, 0 %
41.39 W, 341 MiB, 0 %, 0 %
41.39 W, 341 MiB, 0 %, 0 %
41.39 W, 341 MiB, 0 %, 0 %
41.39 W, 341 MiB, 0 %, 0 %
41.30 W, 341 MiB, 0 %, 0 %
41.30 W, 341 MiB, 0 %, 0 %
41.30 W, 341 MiB, 0 %, 0 %
41.30 W, 341 MiB, 0 %, 0 %
151.10 W, 377 MiB, 0 %, 0 %
151.39 W, 377 MiB, 56 %, 38 %
151.51 W, 377 MiB, 100 %, 68 %
151.46 W, 377 MiB, 100 %, 68 %
151.56 W, 377 MiB, 100 %, 68 %
45.09 W, 377 MiB, 82 %, 56 %
41.59 W, 377 MiB, 82 %, 56 %
41.59 W, 377 MiB, 0 %, 0 %
41.49 W, 377 MiB, 0 %, 0 %
41.49 W, 377 MiB, 0 %, 0 %
41.49 W, 377 MiB, 0 %, 0 %
41.49 W, 377 MiB, 0 %, 0 %
41.49 W, 377 MiB, 0 %, 0 %
2.5718700885772705
