power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.75 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 22 MiB, 0 %, 0 %
39.65 W, 26 MiB, 0 %, 0 %
39.94 W, 89 MiB, 0 %, 0 %
39.65 W, 339 MiB, 3 %, 0 %
39.65 W, 339 MiB, 3 %, 0 %
39.65 W, 339 MiB, 0 %, 0 %
39.65 W, 339 MiB, 0 %, 0 %
39.65 W, 339 MiB, 0 %, 0 %
39.74 W, 411 MiB, 4 %, 0 %
39.74 W, 407 MiB, 4 %, 0 %
42.84 W, 407 MiB, 1 %, 0 %
40.03 W, 407 MiB, 5 %, 1 %
41.39 W, 407 MiB, 5 %, 1 %
40.71 W, 407 MiB, 16 %, 4 %
49.42 W, 407 MiB, 16 %, 4 %
39.94 W, 407 MiB, 23 %, 6 %
41.01 W, 407 MiB, 22 %, 6 %
49.72 W, 407 MiB, 22 %, 6 %
49.13 W, 407 MiB, 17 %, 5 %
43.12 W, 407 MiB, 17 %, 5 %
40.42 W, 407 MiB, 17 %, 5 %
49.91 W, 407 MiB, 20 %, 6 %
48.84 W, 407 MiB, 20 %, 6 %
43.99 W, 407 MiB, 24 %, 7 %
41.20 W, 407 MiB, 18 %, 5 %
46.43 W, 407 MiB, 18 %, 5 %
43.72 W, 407 MiB, 17 %, 5 %
44.39 W, 407 MiB, 17 %, 5 %
46.92 W, 407 MiB, 20 %, 5 %
46.71 W, 407 MiB, 20 %, 5 %
43.34 W, 407 MiB, 20 %, 5 %
45.27 W, 407 MiB, 18 %, 5 %
41.20 W, 409 MiB, 18 %, 5 %
42.27 W, 409 MiB, 18 %, 4 %
43.43 W, 409 MiB, 16 %, 3 %
42.76 W, 409 MiB, 16 %, 3 %
42.56 W, 409 MiB, 16 %, 3 %
42.37 W, 409 MiB, 13 %, 3 %
42.28 W, 411 MiB, 13 %, 3 %
42.66 W, 411 MiB, 13 %, 3 %
42.37 W, 411 MiB, 13 %, 3 %
42.37 W, 411 MiB, 15 %, 3 %
42.27 W, 411 MiB, 14 %, 2 %
42.46 W, 411 MiB, 14 %, 2 %
41.59 W, 411 MiB, 15 %, 3 %
41.49 W, 411 MiB, 15 %, 3 %
42.07 W, 411 MiB, 14 %, 2 %
37.61 W, 411 MiB, 13 %, 2 %
37.62 W, 411 MiB, 13 %, 2 %
37.52 W, 411 MiB, 16 %, 3 %
37.04 W, 411 MiB, 14 %, 2 %
37.62 W, 411 MiB, 14 %, 2 %
37.43 W, 411 MiB, 16 %, 3 %
37.24 W, 411 MiB, 16 %, 3 %
37.04 W, 411 MiB, 13 %, 2 %
35.39 W, 407 MiB, 10 %, 2 %
35.59 W, 339 MiB, 10 %, 2 %
6.868440866470337
