power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.95 W, 22 MiB, 0 %, 0 %
40.03 W, 55 MiB, 0 %, 0 %
53.78 W, 343 MiB, 3 %, 0 %
53.58 W, 343 MiB, 3 %, 0 %
54.38 W, 343 MiB, 50 %, 0 %
53.70 W, 343 MiB, 51 %, 0 %
55.04 W, 343 MiB, 51 %, 0 %
52.73 W, 343 MiB, 51 %, 0 %
55.13 W, 343 MiB, 53 %, 0 %
53.79 W, 343 MiB, 53 %, 0 %
53.58 W, 343 MiB, 51 %, 0 %
54.57 W, 343 MiB, 51 %, 0 %
55.43 W, 343 MiB, 52 %, 0 %
54.36 W, 343 MiB, 55 %, 0 %
51.37 W, 343 MiB, 55 %, 0 %
52.83 W, 341 MiB, 51 %, 0 %
50.40 W, 341 MiB, 51 %, 0 %
53.58 W, 343 MiB, 51 %, 0 %
55.43 W, 343 MiB, 54 %, 0 %
52.53 W, 341 MiB, 54 %, 0 %
56.68 W, 343 MiB, 54 %, 0 %
49.72 W, 341 MiB, 53 %, 0 %
57.16 W, 343 MiB, 53 %, 0 %
55.60 W, 343 MiB, 52 %, 0 %
53.87 W, 343 MiB, 52 %, 0 %
52.14 W, 341 MiB, 55 %, 0 %
52.73 W, 341 MiB, 52 %, 0 %
54.07 W, 341 MiB, 52 %, 0 %
51.76 W, 341 MiB, 52 %, 0 %
52.24 W, 341 MiB, 52 %, 0 %
53.12 W, 341 MiB, 52 %, 0 %
53.21 W, 341 MiB, 52 %, 0 %
50.88 W, 341 MiB, 52 %, 0 %
51.66 W, 341 MiB, 52 %, 0 %
53.49 W, 341 MiB, 54 %, 0 %
54.26 W, 343 MiB, 54 %, 0 %
53.39 W, 343 MiB, 54 %, 0 %
55.82 W, 343 MiB, 54 %, 0 %
55.33 W, 343 MiB, 57 %, 0 %
54.46 W, 343 MiB, 56 %, 0 %
42.66 W, 341 MiB, 56 %, 0 %
4.1847450733184814
