power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
28.70 W, 51 MiB, 0 %, 0 %
35.39 W, 341 MiB, 10 %, 0 %
35.59 W, 341 MiB, 10 %, 0 %
39.64 W, 341 MiB, 57 %, 0 %
39.94 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
39.94 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.04 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
40.03 W, 341 MiB, 55 %, 0 %
39.94 W, 341 MiB, 55 %, 0 %
3.2874433994293213
