power,memory Used,u_gpu,u_memory
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
36.46,65.0,17.0,2.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
24.42,22.0,0.0,0.0
35.2,341.0,1.0,0.0
24.42,22.0,0.0,0.0
36.46,65.0,17.0,2.0
26.08,50.0,0.0,0.0
