power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.95 W, 22 MiB, 0 %, 0 %
39.85 W, 22 MiB, 0 %, 0 %
39.95 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 22 MiB, 0 %, 0 %
40.03 W, 50 MiB, 0 %, 0 %
40.81 W, 13141 MiB, 3 %, 0 %
40.81 W, 13141 MiB, 38 %, 2 %
40.81 W, 13141 MiB, 38 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.91 W, 13141 MiB, 41 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.81 W, 13141 MiB, 40 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.81 W, 13141 MiB, 41 %, 2 %
40.62 W, 13141 MiB, 41 %, 2 %
40.62 W, 13141 MiB, 43 %, 2 %
40.52 W, 13141 MiB, 43 %, 2 %
40.52 W, 13141 MiB, 45 %, 2 %
40.52 W, 13141 MiB, 45 %, 2 %
40.62 W, 13141 MiB, 45 %, 2 %
40.52 W, 13141 MiB, 45 %, 2 %
40.52 W, 13141 MiB, 45 %, 2 %
40.62 W, 13141 MiB, 45 %, 2 %
40.52 W, 13141 MiB, 45 %, 2 %
40.62 W, 13141 MiB, 45 %, 2 %
40.62 W, 13141 MiB, 45 %, 2 %
60.64 W, 13141 MiB, 45 %, 2 %
94.13 W, 13141 MiB, 56 %, 11 %
93.97 W, 13141 MiB, 100 %, 51 %
94.06 W, 13141 MiB, 100 %, 51 %
94.90 W, 13141 MiB, 100 %, 51 %
41.10 W, 13122 MiB, 100 %, 51 %
5.084477663040161
