power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.53 W, 22 MiB, 0 %, 0 %
40.52 W, 57 MiB, 0 %, 0 %
97.88 W, 625 MiB, 19 %, 12 %
98.75 W, 625 MiB, 19 %, 12 %
97.21 W, 625 MiB, 99 %, 77 %
98.48 W, 625 MiB, 99 %, 77 %
98.08 W, 625 MiB, 99 %, 77 %
96.74 W, 625 MiB, 99 %, 77 %
97.69 W, 625 MiB, 99 %, 77 %
99.04 W, 625 MiB, 99 %, 77 %
98.08 W, 625 MiB, 99 %, 77 %
97.42 W, 625 MiB, 99 %, 77 %
98.37 W, 625 MiB, 99 %, 77 %
97.50 W, 625 MiB, 99 %, 77 %
99.04 W, 625 MiB, 99 %, 77 %
98.26 W, 625 MiB, 99 %, 77 %
96.84 W, 625 MiB, 99 %, 77 %
98.56 W, 625 MiB, 99 %, 77 %
97.61 W, 625 MiB, 99 %, 77 %
98.56 W, 625 MiB, 99 %, 77 %
97.21 W, 625 MiB, 99 %, 77 %
99.04 W, 625 MiB, 99 %, 77 %
98.75 W, 625 MiB, 99 %, 77 %
97.11 W, 625 MiB, 99 %, 77 %
99.14 W, 625 MiB, 99 %, 77 %
97.98 W, 625 MiB, 99 %, 77 %
98.66 W, 625 MiB, 99 %, 77 %
99.04 W, 625 MiB, 99 %, 77 %
97.11 W, 625 MiB, 99 %, 77 %
97.31 W, 625 MiB, 99 %, 77 %
99.03 W, 625 MiB, 99 %, 77 %
97.58 W, 625 MiB, 99 %, 77 %
98.18 W, 625 MiB, 99 %, 77 %
98.46 W, 625 MiB, 99 %, 77 %
96.55 W, 625 MiB, 99 %, 77 %
97.40 W, 625 MiB, 99 %, 77 %
98.42 W, 625 MiB, 99 %, 77 %
97.40 W, 625 MiB, 99 %, 77 %
99.33 W, 625 MiB, 99 %, 77 %
97.69 W, 625 MiB, 99 %, 77 %
98.66 W, 625 MiB, 99 %, 77 %
98.56 W, 625 MiB, 99 %, 77 %
98.46 W, 625 MiB, 99 %, 77 %
97.60 W, 625 MiB, 99 %, 77 %
98.56 W, 625 MiB, 99 %, 77 %
96.84 W, 625 MiB, 99 %, 77 %
99.01 W, 625 MiB, 99 %, 77 %
97.50 W, 625 MiB, 99 %, 77 %
99.04 W, 625 MiB, 99 %, 77 %
97.31 W, 625 MiB, 99 %, 77 %
99.24 W, 625 MiB, 99 %, 77 %
98.05 W, 625 MiB, 99 %, 77 %
98.66 W, 625 MiB, 99 %, 77 %
98.85 W, 625 MiB, 99 %, 77 %
96.60 W, 625 MiB, 99 %, 77 %
99.11 W, 625 MiB, 99 %, 77 %
96.92 W, 625 MiB, 99 %, 77 %
98.62 W, 625 MiB, 99 %, 77 %
97.59 W, 625 MiB, 99 %, 77 %
99.24 W, 625 MiB, 99 %, 77 %
97.66 W, 625 MiB, 99 %, 77 %
98.66 W, 625 MiB, 99 %, 77 %
98.37 W, 625 MiB, 99 %, 77 %
43.92 W, 34 MiB, 99 %, 77 %
6.526493787765503
