power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
28.50 W, 48 MiB, 0 %, 0 %
36.66 W, 341 MiB, 0 %, 0 %
36.56 W, 341 MiB, 26 %, 0 %
39.36 W, 341 MiB, 54 %, 0 %
39.66 W, 341 MiB, 54 %, 0 %
39.75 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.05 W, 341 MiB, 52 %, 0 %
40.05 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.05 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.05 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.05 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
39.95 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
39.94 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 53 %, 0 %
40.03 W, 341 MiB, 53 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 53 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
39.94 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.14 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.03 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.14 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
40.04 W, 341 MiB, 52 %, 0 %
39.94 W, 341 MiB, 52 %, 0 %
6.802881240844727
