power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.75 W, 22 MiB, 0 %, 0 %
39.64 W, 22 MiB, 0 %, 0 %
39.75 W, 22 MiB, 0 %, 0 %
39.66 W, 22 MiB, 0 %, 0 %
39.75 W, 22 MiB, 0 %, 0 %
39.75 W, 22 MiB, 0 %, 0 %
39.74 W, 22 MiB, 0 %, 0 %
39.75 W, 22 MiB, 0 %, 0 %
39.75 W, 22 MiB, 0 %, 0 %
39.74 W, 22 MiB, 0 %, 0 %
39.84 W, 53 MiB, 0 %, 0 %
40.62 W, 1219 MiB, 6 %, 0 %
40.33 W, 1219 MiB, 6 %, 0 %
191.65 W, 1219 MiB, 37 %, 2 %
192.77 W, 1219 MiB, 91 %, 3 %
97.41 W, 1219 MiB, 91 %, 3 %
40.03 W, 1219 MiB, 88 %, 3 %
40.04 W, 1219 MiB, 0 %, 0 %
39.94 W, 1219 MiB, 0 %, 0 %
39.94 W, 1219 MiB, 0 %, 0 %
40.91 W, 333 MiB, 0 %, 0 %
2.093877077102661
