power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
28.70 W, 51 MiB, 0 %, 0 %
35.69 W, 615 MiB, 1 %, 0 %
79.61 W, 615 MiB, 9 %, 0 %
35.87 W, 615 MiB, 9 %, 0 %
107.45 W, 615 MiB, 32 %, 25 %
36.16 W, 615 MiB, 35 %, 25 %
107.97 W, 615 MiB, 35 %, 25 %
40.81 W, 615 MiB, 68 %, 34 %
125.52 W, 615 MiB, 68 %, 34 %
40.81 W, 615 MiB, 36 %, 25 %
78.30 W, 615 MiB, 34 %, 21 %
40.33 W, 615 MiB, 34 %, 21 %
44.31 W, 615 MiB, 33 %, 20 %
115.58 W, 615 MiB, 33 %, 20 %
40.91 W, 615 MiB, 39 %, 27 %
126.20 W, 615 MiB, 39 %, 21 %
40.81 W, 615 MiB, 39 %, 21 %
1.8507707118988037
