power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.85 W, 22 MiB, 0 %, 0 %
39.84 W, 46 MiB, 0 %, 0 %
45.28 W, 387 MiB, 0 %, 0 %
44.89 W, 387 MiB, 80 %, 5 %
44.70 W, 387 MiB, 80 %, 5 %
44.50 W, 387 MiB, 99 %, 7 %
44.50 W, 387 MiB, 99 %, 7 %
44.31 W, 387 MiB, 99 %, 7 %
44.31 W, 387 MiB, 99 %, 7 %
44.02 W, 387 MiB, 99 %, 7 %
43.82 W, 387 MiB, 99 %, 7 %
43.72 W, 387 MiB, 99 %, 7 %
43.63 W, 387 MiB, 99 %, 6 %
43.34 W, 387 MiB, 99 %, 6 %
43.14 W, 387 MiB, 99 %, 6 %
43.14 W, 387 MiB, 99 %, 6 %
42.95 W, 387 MiB, 99 %, 5 %
42.66 W, 387 MiB, 99 %, 5 %
42.56 W, 387 MiB, 99 %, 5 %
42.37 W, 387 MiB, 99 %, 5 %
41.88 W, 387 MiB, 99 %, 4 %
41.59 W, 387 MiB, 99 %, 3 %
41.49 W, 387 MiB, 99 %, 3 %
41.30 W, 387 MiB, 99 %, 2 %
41.01 W, 387 MiB, 99 %, 2 %
40.71 W, 387 MiB, 98 %, 1 %
40.42 W, 387 MiB, 98 %, 0 %
40.23 W, 387 MiB, 98 %, 0 %
2.8826773166656494
