power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 34 MiB, 0 %, 0 %
28.11 W, 51 MiB, 0 %, 0 %
41.39 W, 423 MiB, 15 %, 2 %
52.53 W, 423 MiB, 15 %, 2 %
48.07 W, 423 MiB, 56 %, 16 %
60.07 W, 423 MiB, 56 %, 16 %
48.45 W, 423 MiB, 56 %, 15 %
59.97 W, 423 MiB, 55 %, 14 %
47.00 W, 423 MiB, 55 %, 14 %
55.71 W, 423 MiB, 55 %, 15 %
46.90 W, 423 MiB, 57 %, 15 %
56.86 W, 423 MiB, 57 %, 15 %
47.10 W, 423 MiB, 55 %, 14 %
55.71 W, 423 MiB, 55 %, 14 %
47.29 W, 423 MiB, 55 %, 15 %
51.56 W, 423 MiB, 56 %, 15 %
63.53 W, 423 MiB, 56 %, 15 %
50.20 W, 423 MiB, 67 %, 18 %
56.68 W, 423 MiB, 61 %, 16 %
55.89 W, 505 MiB, 61 %, 16 %
50.88 W, 423 MiB, 56 %, 14 %
55.22 W, 423 MiB, 56 %, 14 %
59.36 W, 505 MiB, 58 %, 16 %
51.27 W, 423 MiB, 56 %, 14 %
2.551591634750366
