time,power,memory Used,u_gpu,u_memory
0.0,24.33,22.0,0.0,0.0
0.10389566421508789,26.17,48.0,0.0,0.0
0.31168699264526367,24.33,22.0,0.0,0.0
0.41558265686035156,26.17,48.0,0.0,0.0
0.5194783210754395,24.33,22.0,0.0,0.0
0.6233739852905273,26.17,48.0,0.0,0.0
0.7272696495056152,24.33,22.0,0.0,0.0
0.8311653137207031,26.17,48.0,0.0,0.0
0.935060977935791,24.33,22.0,0.0,0.0
1.038956642150879,26.17,48.0,0.0,0.0
1.1428523063659668,24.33,22.0,0.0,0.0
1.2467479705810547,26.17,48.0,0.0,0.0
1.3506436347961426,24.33,22.0,0.0,0.0
1.4545392990112305,26.17,48.0,0.0,0.0
1.5584349632263184,24.33,22.0,0.0,0.0
1.6623306274414062,26.17,48.0,0.0,0.0
1.7662262916564941,24.33,22.0,0.0,0.0
1.870121955871582,26.17,48.0,0.0,0.0
1.97401762008667,24.33,22.0,0.0,0.0
2.077913284301758,26.17,48.0,0.0,0.0
2.1818089485168457,24.33,22.0,0.0,0.0
2.2857046127319336,26.17,48.0,0.0,0.0
2.3896002769470215,24.33,22.0,0.0,0.0
2.4934959411621094,26.17,48.0,0.0,0.0
2.5973916053771973,24.33,22.0,0.0,0.0
2.701287269592285,26.17,48.0,0.0,0.0
2.805182933807373,24.33,22.0,0.0,0.0
2.909078598022461,26.17,48.0,0.0,0.0
3.012974262237549,24.33,22.0,0.0,0.0
3.1168699264526367,26.17,48.0,0.0,0.0
3.2207655906677246,24.33,22.0,0.0,0.0
3.3246612548828125,26.17,48.0,0.0,0.0
3.4285569190979004,24.33,22.0,0.0,0.0
3.5324525833129883,26.17,48.0,0.0,0.0
3.636348247528076,24.33,22.0,0.0,0.0
3.740243911743164,26.17,48.0,0.0,0.0
3.844139575958252,24.33,22.0,0.0,0.0
3.94803524017334,26.17,48.0,0.0,0.0
4.051930904388428,24.33,22.0,0.0,0.0
4.155826568603516,26.17,48.0,0.0,0.0
4.2597222328186035,24.33,22.0,0.0,0.0
4.363617897033691,26.17,48.0,0.0,0.0
4.467513561248779,24.33,22.0,0.0,0.0
4.571409225463867,26.17,48.0,0.0,0.0
4.675304889678955,24.33,22.0,0.0,0.0
4.779200553894043,26.17,48.0,0.0,0.0
4.883096218109131,24.33,22.0,0.0,0.0
4.986991882324219,26.17,48.0,0.0,0.0
5.090887546539307,24.33,22.0,0.0,0.0
5.1947832107543945,26.17,48.0,0.0,0.0
5.298678874969482,24.33,22.0,0.0,0.0
5.40257453918457,26.17,48.0,0.0,0.0
5.506470203399658,24.33,22.0,0.0,0.0
5.610365867614746,26.17,48.0,0.0,0.0
5.714261531829834,24.33,22.0,0.0,0.0
5.818157196044922,26.17,48.0,0.0,0.0
5.92205286026001,24.33,22.0,0.0,0.0
6.025948524475098,26.17,48.0,0.0,0.0
6.1298441886901855,24.33,22.0,0.0,0.0
6.233739852905273,26.17,48.0,0.0,0.0
6.337635517120361,24.33,22.0,0.0,0.0
6.441531181335449,26.17,48.0,0.0,0.0
6.545426845550537,24.33,22.0,0.0,0.0
6.649322509765625,26.17,48.0,0.0,0.0
6.753218173980713,24.33,22.0,0.0,0.0
6.857113838195801,26.17,48.0,0.0,0.0
6.961009502410889,24.33,22.0,0.0,0.0
7.064905166625977,26.17,48.0,0.0,0.0
7.1688008308410645,24.33,22.0,0.0,0.0
7.272696495056152,26.17,48.0,0.0,0.0
7.37659215927124,24.33,22.0,0.0,0.0
7.480487823486328,26.17,48.0,0.0,0.0
7.584383487701416,24.33,22.0,0.0,0.0
7.688279151916504,26.17,48.0,0.0,0.0
7.792174816131592,24.33,22.0,0.0,0.0
7.89607048034668,26.17,48.0,0.0,0.0
7.999966144561768,24.33,22.0,0.0,0.0
8.103861808776855,26.17,48.0,0.0,0.0
8.207757472991943,24.33,22.0,0.0,0.0
8.311653137207031,26.17,48.0,0.0,0.0
8.41554880142212,24.33,22.0,0.0,0.0
8.519444465637207,26.17,48.0,0.0,0.0
8.623340129852295,24.33,22.0,0.0,0.0
8.727235794067383,26.17,48.0,0.0,0.0
8.83113145828247,24.33,22.0,0.0,0.0
8.935027122497559,26.17,48.0,0.0,0.0
9.038922786712646,24.33,22.0,0.0,0.0
9.142818450927734,26.17,48.0,0.0,0.0
9.246714115142822,24.33,22.0,0.0,0.0
9.35060977935791,26.17,48.0,0.0,0.0
9.454505443572998,24.33,22.0,0.0,0.0
9.558401107788086,26.17,48.0,0.0,0.0
9.662296772003174,24.33,22.0,0.0,0.0
9.766192436218262,26.17,48.0,0.0,0.0
9.87008810043335,24.33,22.0,0.0,0.0
9.973983764648438,26.17,48.0,0.0,0.0
10.077879428863525,24.33,22.0,0.0,0.0
10.181775093078613,26.17,48.0,0.0,0.0
10.285670757293701,24.33,22.0,0.0,0.0
10.389566421508789,26.17,48.0,0.0,0.0
10.493462085723877,24.33,22.0,0.0,0.0
10.597357749938965,26.17,48.0,0.0,0.0
10.701253414154053,24.33,22.0,0.0,0.0
10.80514907836914,26.17,48.0,0.0,0.0
10.909044742584229,24.33,22.0,0.0,0.0
11.012940406799316,26.17,48.0,0.0,0.0
11.116836071014404,24.33,22.0,0.0,0.0
11.220731735229492,26.17,48.0,0.0,0.0
11.32462739944458,24.33,22.0,0.0,0.0
11.428523063659668,26.17,48.0,0.0,0.0
11.532418727874756,24.33,22.0,0.0,0.0
11.636314392089844,26.17,48.0,0.0,0.0
11.740210056304932,24.33,22.0,0.0,0.0
11.84410572052002,26.17,48.0,0.0,0.0
11.948001384735107,24.33,22.0,0.0,0.0
12.051897048950195,26.17,48.0,0.0,0.0
12.155792713165283,24.33,22.0,0.0,0.0
12.259688377380371,26.17,48.0,0.0,0.0
12.363584041595459,24.33,22.0,0.0,0.0
12.467479705810547,26.17,48.0,0.0,0.0
12.571375370025635,24.33,22.0,0.0,0.0
12.675271034240723,26.17,48.0,0.0,0.0
