power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.75 W, 22 MiB, 0 %, 0 %
39.84 W, 46 MiB, 0 %, 0 %
40.62 W, 531 MiB, 2 %, 0 %
128.48 W, 531 MiB, 2 %, 0 %
124.84 W, 531 MiB, 81 %, 56 %
125.32 W, 531 MiB, 100 %, 88 %
123.41 W, 531 MiB, 100 %, 88 %
122.29 W, 531 MiB, 100 %, 87 %
122.39 W, 531 MiB, 100 %, 87 %
122.58 W, 531 MiB, 100 %, 85 %
123.16 W, 531 MiB, 100 %, 86 %
121.74 W, 531 MiB, 100 %, 86 %
122.51 W, 531 MiB, 100 %, 85 %
120.96 W, 531 MiB, 100 %, 85 %
122.10 W, 531 MiB, 100 %, 84 %
121.90 W, 531 MiB, 100 %, 84 %
122.48 W, 531 MiB, 100 %, 84 %
121.42 W, 531 MiB, 100 %, 84 %
121.61 W, 531 MiB, 100 %, 86 %
122.87 W, 531 MiB, 100 %, 86 %
121.35 W, 531 MiB, 100 %, 85 %
123.14 W, 531 MiB, 100 %, 85 %
122.73 W, 531 MiB, 100 %, 85 %
123.16 W, 531 MiB, 100 %, 85 %
120.48 W, 531 MiB, 100 %, 85 %
122.10 W, 531 MiB, 100 %, 85 %
121.13 W, 531 MiB, 100 %, 84 %
121.03 W, 531 MiB, 100 %, 84 %
122.58 W, 531 MiB, 100 %, 84 %
123.06 W, 531 MiB, 100 %, 84 %
122.87 W, 531 MiB, 100 %, 84 %
122.00 W, 531 MiB, 100 %, 84 %
123.09 W, 531 MiB, 100 %, 84 %
121.83 W, 531 MiB, 100 %, 85 %
122.59 W, 531 MiB, 100 %, 85 %
122.73 W, 531 MiB, 100 %, 85 %
121.71 W, 531 MiB, 100 %, 86 %
121.71 W, 531 MiB, 100 %, 86 %
122.51 W, 531 MiB, 100 %, 84 %
123.53 W, 531 MiB, 100 %, 84 %
120.48 W, 531 MiB, 100 %, 86 %
122.19 W, 531 MiB, 100 %, 84 %
121.83 W, 531 MiB, 100 %, 84 %
124.20 W, 531 MiB, 100 %, 84 %
121.81 W, 531 MiB, 100 %, 85 %
122.41 W, 531 MiB, 100 %, 85 %
120.19 W, 531 MiB, 100 %, 85 %
120.75 W, 531 MiB, 100 %, 85 %
120.67 W, 531 MiB, 100 %, 84 %
122.19 W, 531 MiB, 100 %, 83 %
121.74 W, 531 MiB, 100 %, 83 %
123.35 W, 531 MiB, 100 %, 84 %
121.32 W, 531 MiB, 100 %, 84 %
121.71 W, 531 MiB, 100 %, 84 %
121.42 W, 531 MiB, 100 %, 84 %
120.96 W, 531 MiB, 100 %, 84 %
122.66 W, 531 MiB, 100 %, 83 %
121.81 W, 531 MiB, 100 %, 85 %
121.25 W, 531 MiB, 100 %, 85 %
120.07 W, 531 MiB, 100 %, 84 %
122.10 W, 531 MiB, 100 %, 84 %
122.64 W, 531 MiB, 100 %, 83 %
122.39 W, 531 MiB, 100 %, 83 %
120.67 W, 531 MiB, 100 %, 83 %
121.61 W, 531 MiB, 100 %, 84 %
122.87 W, 531 MiB, 100 %, 84 %
122.30 W, 531 MiB, 100 %, 84 %
121.81 W, 531 MiB, 100 %, 83 %
121.64 W, 531 MiB, 100 %, 83 %
121.16 W, 531 MiB, 100 %, 83 %
119.23 W, 531 MiB, 100 %, 83 %
121.71 W, 531 MiB, 100 %, 83 %
116.56 W, 531 MiB, 100 %, 83 %
7.535069227218628
