power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
26.76 W, 22 MiB, 0 %, 0 %
26.75 W, 34 MiB, 0 %, 0 %
26.75 W, 34 MiB, 0 %, 0 %
31.22 W, 50 MiB, 0 %, 0 %
39.55 W, 1539 MiB, 7 %, 0 %
39.74 W, 1539 MiB, 7 %, 0 %
164.59 W, 1539 MiB, 43 %, 4 %
172.33 W, 1539 MiB, 100 %, 37 %
176.69 W, 1539 MiB, 100 %, 37 %
176.78 W, 1539 MiB, 100 %, 38 %
177.07 W, 1539 MiB, 100 %, 38 %
176.40 W, 1539 MiB, 100 %, 38 %
177.17 W, 1539 MiB, 100 %, 37 %
177.26 W, 1539 MiB, 100 %, 37 %
177.36 W, 1539 MiB, 100 %, 38 %
177.55 W, 1539 MiB, 100 %, 38 %
177.46 W, 1539 MiB, 100 %, 38 %
177.36 W, 1539 MiB, 100 %, 37 %
177.36 W, 1539 MiB, 100 %, 37 %
177.36 W, 1539 MiB, 100 %, 38 %
177.55 W, 1539 MiB, 100 %, 38 %
177.46 W, 1539 MiB, 100 %, 38 %
176.98 W, 1539 MiB, 100 %, 38 %
177.65 W, 1539 MiB, 100 %, 37 %
177.65 W, 1539 MiB, 100 %, 37 %
177.65 W, 1539 MiB, 100 %, 38 %
177.74 W, 1539 MiB, 100 %, 38 %
177.74 W, 1539 MiB, 100 %, 38 %
177.55 W, 1539 MiB, 100 %, 37 %
177.84 W, 1539 MiB, 100 %, 37 %
177.65 W, 1539 MiB, 100 %, 38 %
177.74 W, 1539 MiB, 100 %, 38 %
177.74 W, 1539 MiB, 100 %, 38 %
177.26 W, 1539 MiB, 100 %, 37 %
177.74 W, 1539 MiB, 100 %, 37 %
177.94 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 38 %
177.55 W, 1539 MiB, 100 %, 38 %
175.25 W, 1539 MiB, 100 %, 37 %
177.84 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 38 %
177.94 W, 1539 MiB, 100 %, 38 %
177.55 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 37 %
178.03 W, 1539 MiB, 100 %, 38 %
178.03 W, 1539 MiB, 100 %, 38 %
177.74 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 38 %
177.84 W, 1539 MiB, 100 %, 37 %
177.94 W, 1539 MiB, 100 %, 37 %
177.94 W, 1539 MiB, 100 %, 38 %
178.03 W, 1539 MiB, 100 %, 38 %
177.55 W, 1539 MiB, 100 %, 38 %
178.03 W, 1539 MiB, 100 %, 37 %
177.94 W, 1539 MiB, 100 %, 37 %
178.03 W, 1539 MiB, 100 %, 38 %
178.13 W, 1539 MiB, 100 %, 38 %
174.13 W, 1539 MiB, 100 %, 38 %
177.94 W, 1539 MiB, 100 %, 37 %
