power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
25.01 W, 22 MiB, 0 %, 0 %
26.56 W, 48 MiB, 0 %, 0 %
36.46 W, 397 MiB, 0 %, 0 %
36.36 W, 397 MiB, 8 %, 1 %
36.46 W, 397 MiB, 8 %, 1 %
36.36 W, 397 MiB, 0 %, 0 %
36.46 W, 397 MiB, 0 %, 0 %
36.46 W, 397 MiB, 0 %, 0 %
36.46 W, 397 MiB, 0 %, 0 %
36.46 W, 397 MiB, 0 %, 0 %
36.46 W, 397 MiB, 0 %, 0 %
36.36 W, 397 MiB, 0 %, 0 %
36.36 W, 397 MiB, 0 %, 0 %
36.46 W, 7457 MiB, 0 %, 0 %
36.46 W, 7457 MiB, 0 %, 0 %
36.36 W, 7457 MiB, 0 %, 0 %
36.84 W, 7457 MiB, 0 %, 0 %
37.31 W, 7457 MiB, 0 %, 0 %
41.10 W, 7457 MiB, 48 %, 3 %
121.06 W, 7457 MiB, 65 %, 6 %
138.03 W, 7457 MiB, 65 %, 6 %
132.87 W, 7457 MiB, 97 %, 98 %
103.42 W, 7457 MiB, 97 %, 98 %
133.38 W, 7457 MiB, 98 %, 98 %
134.12 W, 7457 MiB, 98 %, 98 %
141.35 W, 7457 MiB, 98 %, 98 %
134.31 W, 7457 MiB, 98 %, 99 %
121.93 W, 7457 MiB, 98 %, 99 %
137.27 W, 7457 MiB, 98 %, 99 %
133.64 W, 7457 MiB, 98 %, 99 %
141.64 W, 7457 MiB, 98 %, 99 %
134.60 W, 7457 MiB, 98 %, 99 %
128.12 W, 7457 MiB, 98 %, 99 %
139.57 W, 7457 MiB, 98 %, 99 %
133.93 W, 7457 MiB, 98 %, 98 %
140.58 W, 7457 MiB, 98 %, 98 %
132.55 W, 7457 MiB, 97 %, 98 %
131.52 W, 7457 MiB, 98 %, 98 %
140.87 W, 7457 MiB, 98 %, 98 %
134.60 W, 7457 MiB, 98 %, 98 %
109.26 W, 7457 MiB, 98 %, 98 %
130.94 W, 7457 MiB, 98 %, 98 %
132.14 W, 7457 MiB, 98 %, 97 %
141.16 W, 7457 MiB, 98 %, 97 %
133.25 W, 7457 MiB, 98 %, 98 %
107.35 W, 7457 MiB, 98 %, 98 %
133.83 W, 7457 MiB, 98 %, 98 %
132.68 W, 7457 MiB, 98 %, 97 %
141.74 W, 7457 MiB, 98 %, 98 %
134.70 W, 7457 MiB, 98 %, 98 %
113.69 W, 7457 MiB, 98 %, 98 %
135.15 W, 7457 MiB, 98 %, 98 %
132.77 W, 7457 MiB, 98 %, 98 %
141.26 W, 7457 MiB, 98 %, 97 %
135.18 W, 7457 MiB, 98 %, 97 %
116.23 W, 7457 MiB, 98 %, 97 %
135.15 W, 7457 MiB, 98 %, 97 %
133.54 W, 7457 MiB, 98 %, 97 %
141.74 W, 7457 MiB, 98 %, 97 %
135.76 W, 7457 MiB, 98 %, 97 %
117.04 W, 7457 MiB, 98 %, 98 %
134.89 W, 7457 MiB, 98 %, 97 %
133.10 W, 7457 MiB, 98 %, 97 %
141.64 W, 7457 MiB, 98 %, 97 %
133.64 W, 7457 MiB, 98 %, 97 %
109.74 W, 7457 MiB, 98 %, 98 %
133.35 W, 7457 MiB, 98 %, 97 %
132.81 W, 7457 MiB, 98 %, 97 %
141.16 W, 7457 MiB, 98 %, 97 %
133.06 W, 7457 MiB, 98 %, 97 %
114.39 W, 7457 MiB, 97 %, 97 %
127.73 W, 7457 MiB, 98 %, 97 %
131.81 W, 7457 MiB, 98 %, 97 %
140.68 W, 7457 MiB, 98 %, 97 %
133.10 W, 7457 MiB, 98 %, 97 %
138.90 W, 7457 MiB, 98 %, 97 %
134.60 W, 7457 MiB, 97 %, 97 %
129.34 W, 7457 MiB, 97 %, 97 %
139.96 W, 7457 MiB, 98 %, 97 %
132.14 W, 7457 MiB, 98 %, 97 %
142.12 W, 7457 MiB, 98 %, 97 %
133.16 W, 7457 MiB, 98 %, 97 %
125.03 W, 7457 MiB, 98 %, 97 %
138.03 W, 7457 MiB, 98 %, 97 %
133.35 W, 7457 MiB, 98 %, 97 %
142.32 W, 7457 MiB, 98 %, 97 %
135.28 W, 7457 MiB, 98 %, 97 %
115.13 W, 7457 MiB, 98 %, 97 %
134.51 W, 7457 MiB, 98 %, 97 %
133.16 W, 7457 MiB, 100 %, 100 %
141.84 W, 7457 MiB, 100 %, 100 %
132.72 W, 7457 MiB, 98 %, 97 %
107.39 W, 7457 MiB, 98 %, 97 %
127.21 W, 7457 MiB, 98 %, 97 %
130.12 W, 7457 MiB, 98 %, 97 %
141.16 W, 7457 MiB, 98 %, 97 %
134.51 W, 7457 MiB, 98 %, 97 %
142.03 W, 7457 MiB, 98 %, 97 %
134.51 W, 7457 MiB, 98 %, 97 %
127.35 W, 7457 MiB, 98 %, 97 %
138.51 W, 7457 MiB, 98 %, 97 %
133.06 W, 7457 MiB, 98 %, 97 %
142.03 W, 7457 MiB, 98 %, 97 %
135.28 W, 7457 MiB, 98 %, 97 %
115.79 W, 7457 MiB, 98 %, 98 %
134.70 W, 7457 MiB, 98 %, 97 %
132.38 W, 7457 MiB, 98 %, 97 %
