power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
26.07 W, 48 MiB, 1 %, 0 %
35.59 W, 853 MiB, 1 %, 0 %
35.78 W, 853 MiB, 2 %, 0 %
35.68 W, 853 MiB, 2 %, 0 %
35.78 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.88 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.78 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.78 W, 853 MiB, 0 %, 0 %
35.78 W, 853 MiB, 0 %, 0 %
35.78 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
35.68 W, 853 MiB, 0 %, 0 %
36.75 W, 853 MiB, 13 %, 1 %
2.5545482635498047
