power,memory Used,u_gpu,u_memory
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
49.43,379.0,1.0,0.0
25.88,48.0,0.0,0.0
37.04,25.0,41.0,1.0
49.43,379.0,1.0,0.0
24.42,22.0,0.0,0.0
37.04,25.0,41.0,1.0
25.88,48.0,0.0,0.0
24.42,22.0,0.0,0.0
