power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.95 W, 22 MiB, 0 %, 0 %
40.03 W, 50 MiB, 0 %, 0 %
43.82 W, 341 MiB, 0 %, 0 %
48.84 W, 341 MiB, 78 %, 0 %
59.39 W, 341 MiB, 78 %, 0 %
47.19 W, 341 MiB, 100 %, 0 %
41.68 W, 341 MiB, 100 %, 0 %
43.63 W, 341 MiB, 100 %, 0 %
46.92 W, 341 MiB, 100 %, 0 %
56.00 W, 341 MiB, 100 %, 0 %
52.82 W, 341 MiB, 100 %, 0 %
41.30 W, 341 MiB, 100 %, 0 %
42.95 W, 341 MiB, 100 %, 0 %
46.62 W, 341 MiB, 100 %, 0 %
55.71 W, 341 MiB, 100 %, 0 %
52.24 W, 341 MiB, 100 %, 0 %
41.30 W, 341 MiB, 100 %, 0 %
42.75 W, 341 MiB, 100 %, 0 %
45.96 W, 341 MiB, 100 %, 0 %
54.44 W, 341 MiB, 100 %, 0 %
54.45 W, 341 MiB, 100 %, 0 %
41.69 W, 341 MiB, 100 %, 0 %
42.66 W, 341 MiB, 100 %, 0 %
46.15 W, 341 MiB, 100 %, 0 %
54.77 W, 341 MiB, 100 %, 0 %
57.94 W, 341 MiB, 100 %, 0 %
42.66 W, 341 MiB, 100 %, 0 %
42.27 W, 341 MiB, 100 %, 0 %
45.28 W, 341 MiB, 100 %, 0 %
52.34 W, 341 MiB, 100 %, 0 %
58.13 W, 341 MiB, 100 %, 0 %
42.66 W, 341 MiB, 100 %, 0 %
42.07 W, 341 MiB, 100 %, 0 %
44.50 W, 341 MiB, 100 %, 0 %
50.79 W, 341 MiB, 100 %, 0 %
59.87 W, 341 MiB, 100 %, 0 %
43.53 W, 341 MiB, 100 %, 0 %
42.07 W, 341 MiB, 100 %, 0 %
44.50 W, 341 MiB, 100 %, 0 %
49.04 W, 341 MiB, 100 %, 0 %
59.58 W, 341 MiB, 100 %, 0 %
46.81 W, 341 MiB, 100 %, 0 %
41.78 W, 341 MiB, 100 %, 0 %
44.02 W, 341 MiB, 100 %, 0 %
49.13 W, 341 MiB, 100 %, 0 %
59.49 W, 341 MiB, 100 %, 0 %
48.27 W, 341 MiB, 100 %, 0 %
41.68 W, 341 MiB, 100 %, 0 %
43.53 W, 341 MiB, 100 %, 0 %
47.99 W, 341 MiB, 100 %, 0 %
57.94 W, 341 MiB, 100 %, 0 %
49.33 W, 341 MiB, 100 %, 0 %
41.59 W, 341 MiB, 100 %, 0 %
43.05 W, 341 MiB, 100 %, 0 %
47.02 W, 341 MiB, 100 %, 0 %
55.90 W, 341 MiB, 100 %, 0 %
52.92 W, 341 MiB, 100 %, 0 %
41.01 W, 339 MiB, 100 %, 0 %
5.92489218711853
