power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.52 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 22 MiB, 0 %, 0 %
24.52 W, 23 MiB, 0 %, 0 %
30.92 W, 55 MiB, 0 %, 0 %
35.78 W, 339 MiB, 3 %, 0 %
35.68 W, 339 MiB, 3 %, 0 %
35.68 W, 339 MiB, 0 %, 0 %
35.78 W, 415 MiB, 4 %, 0 %
35.78 W, 407 MiB, 4 %, 0 %
44.02 W, 407 MiB, 1 %, 0 %
35.88 W, 407 MiB, 27 %, 7 %
43.99 W, 407 MiB, 27 %, 7 %
39.66 W, 407 MiB, 31 %, 8 %
44.51 W, 407 MiB, 31 %, 8 %
44.81 W, 407 MiB, 23 %, 6 %
40.91 W, 407 MiB, 26 %, 7 %
45.06 W, 407 MiB, 26 %, 7 %
44.86 W, 407 MiB, 32 %, 9 %
42.43 W, 407 MiB, 23 %, 6 %
45.47 W, 407 MiB, 23 %, 6 %
36.27 W, 407 MiB, 35 %, 9 %
43.51 W, 407 MiB, 35 %, 9 %
43.89 W, 407 MiB, 23 %, 6 %
45.35 W, 407 MiB, 23 %, 6 %
44.86 W, 407 MiB, 23 %, 6 %
39.84 W, 407 MiB, 30 %, 8 %
43.43 W, 407 MiB, 30 %, 8 %
39.17 W, 407 MiB, 23 %, 6 %
41.68 W, 407 MiB, 21 %, 6 %
43.05 W, 407 MiB, 21 %, 6 %
39.35 W, 407 MiB, 29 %, 8 %
42.75 W, 407 MiB, 20 %, 5 %
43.24 W, 407 MiB, 20 %, 5 %
42.27 W, 407 MiB, 30 %, 8 %
40.91 W, 407 MiB, 30 %, 8 %
