power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.62 W, 22 MiB, 0 %, 0 %
40.62 W, 55 MiB, 0 %, 0 %
75.36 W, 387 MiB, 1 %, 0 %
76.56 W, 387 MiB, 41 %, 4 %
74.39 W, 387 MiB, 41 %, 4 %
75.59 W, 387 MiB, 51 %, 5 %
70.46 W, 387 MiB, 51 %, 6 %
74.54 W, 387 MiB, 51 %, 6 %
71.76 W, 387 MiB, 51 %, 6 %
72.89 W, 387 MiB, 51 %, 6 %
76.91 W, 387 MiB, 51 %, 6 %
75.50 W, 387 MiB, 52 %, 6 %
75.56 W, 387 MiB, 52 %, 6 %
79.52 W, 387 MiB, 53 %, 6 %
73.28 W, 387 MiB, 53 %, 6 %
74.05 W, 387 MiB, 53 %, 6 %
77.61 W, 387 MiB, 53 %, 6 %
76.28 W, 387 MiB, 53 %, 6 %
72.42 W, 387 MiB, 53 %, 6 %
79.05 W, 387 MiB, 53 %, 6 %
76.73 W, 387 MiB, 53 %, 6 %
76.18 W, 387 MiB, 52 %, 6 %
78.59 W, 387 MiB, 52 %, 6 %
72.61 W, 387 MiB, 53 %, 6 %
78.37 W, 387 MiB, 53 %, 6 %
75.21 W, 387 MiB, 53 %, 6 %
78.47 W, 387 MiB, 53 %, 6 %
73.95 W, 387 MiB, 53 %, 6 %
78.55 W, 387 MiB, 53 %, 6 %
74.41 W, 387 MiB, 53 %, 6 %
79.18 W, 387 MiB, 53 %, 6 %
74.54 W, 387 MiB, 53 %, 6 %
78.00 W, 387 MiB, 53 %, 6 %
74.41 W, 387 MiB, 53 %, 6 %
77.53 W, 387 MiB, 53 %, 6 %
72.86 W, 387 MiB, 53 %, 6 %
75.70 W, 387 MiB, 53 %, 6 %
77.69 W, 387 MiB, 53 %, 6 %
76.18 W, 387 MiB, 53 %, 6 %
76.54 W, 387 MiB, 53 %, 6 %
79.37 W, 387 MiB, 53 %, 6 %
73.76 W, 387 MiB, 53 %, 6 %
78.10 W, 387 MiB, 53 %, 6 %
78.76 W, 387 MiB, 53 %, 6 %
75.02 W, 387 MiB, 53 %, 6 %
78.46 W, 387 MiB, 53 %, 6 %
75.41 W, 387 MiB, 53 %, 6 %
76.35 W, 387 MiB, 53 %, 6 %
78.12 W, 387 MiB, 53 %, 6 %
74.80 W, 387 MiB, 53 %, 6 %
73.66 W, 387 MiB, 53 %, 6 %
79.05 W, 387 MiB, 53 %, 6 %
74.34 W, 387 MiB, 53 %, 6 %
73.54 W, 387 MiB, 53 %, 6 %
77.24 W, 387 MiB, 52 %, 6 %
78.50 W, 387 MiB, 52 %, 6 %
75.60 W, 387 MiB, 52 %, 6 %
76.82 W, 387 MiB, 52 %, 6 %
5.950450897216797
