power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
25.40 W, 22 MiB, 0 %, 0 %
27.04 W, 50 MiB, 0 %, 0 %
47.58 W, 343 MiB, 1 %, 0 %
48.16 W, 341 MiB, 47 %, 0 %
49.81 W, 341 MiB, 47 %, 0 %
54.08 W, 343 MiB, 51 %, 0 %
55.74 W, 343 MiB, 51 %, 0 %
52.24 W, 341 MiB, 52 %, 0 %
50.49 W, 341 MiB, 54 %, 0 %
54.26 W, 343 MiB, 54 %, 0 %
52.82 W, 343 MiB, 53 %, 0 %
52.73 W, 341 MiB, 54 %, 0 %
51.27 W, 341 MiB, 54 %, 0 %
53.58 W, 343 MiB, 53 %, 0 %
55.06 W, 343 MiB, 53 %, 0 %
52.53 W, 343 MiB, 53 %, 0 %
53.12 W, 341 MiB, 53 %, 0 %
53.68 W, 343 MiB, 53 %, 0 %
50.78 W, 341 MiB, 55 %, 0 %
56.49 W, 343 MiB, 55 %, 0 %
51.85 W, 341 MiB, 54 %, 0 %
55.62 W, 343 MiB, 53 %, 0 %
55.23 W, 343 MiB, 53 %, 0 %
55.14 W, 343 MiB, 55 %, 0 %
50.59 W, 341 MiB, 55 %, 0 %
54.67 W, 341 MiB, 52 %, 0 %
50.98 W, 341 MiB, 53 %, 0 %
53.50 W, 341 MiB, 53 %, 0 %
51.76 W, 341 MiB, 53 %, 0 %
51.56 W, 341 MiB, 52 %, 0 %
52.92 W, 341 MiB, 52 %, 0 %
41.10 W, 22 MiB, 41 %, 0 %
3.2057669162750244
