power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
39.94 W, 22 MiB, 0 %, 0 %
39.94 W, 34 MiB, 0 %, 0 %
39.94 W, 57 MiB, 0 %, 0 %
48.74 W, 423 MiB, 20 %, 4 %
58.71 W, 423 MiB, 20 %, 4 %
47.68 W, 423 MiB, 56 %, 15 %
56.38 W, 423 MiB, 56 %, 15 %
46.71 W, 423 MiB, 57 %, 15 %
62.36 W, 423 MiB, 60 %, 16 %
53.09 W, 423 MiB, 60 %, 16 %
60.62 W, 505 MiB, 65 %, 16 %
57.83 W, 423 MiB, 67 %, 18 %
50.30 W, 423 MiB, 67 %, 18 %
61.98 W, 423 MiB, 67 %, 18 %
51.08 W, 423 MiB, 67 %, 18 %
53.02 W, 423 MiB, 68 %, 18 %
67.78 W, 505 MiB, 68 %, 18 %
59.10 W, 423 MiB, 68 %, 18 %
68.33 W, 505 MiB, 79 %, 20 %
58.51 W, 423 MiB, 80 %, 22 %
55.71 W, 423 MiB, 80 %, 22 %
50.20 W, 423 MiB, 64 %, 16 %
2.237281084060669
