power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
40.32 W, 22 MiB, 0 %, 0 %
40.32 W, 34 MiB, 0 %, 0 %
40.32 W, 34 MiB, 0 %, 0 %
40.32 W, 34 MiB, 0 %, 0 %
40.32 W, 34 MiB, 0 %, 0 %
40.32 W, 34 MiB, 0 %, 0 %
40.33 W, 34 MiB, 0 %, 0 %
40.32 W, 48 MiB, 0 %, 0 %
140.10 W, 661 MiB, 0 %, 0 %
144.89 W, 661 MiB, 35 %, 28 %
53.96 W, 661 MiB, 60 %, 52 %
151.96 W, 661 MiB, 60 %, 52 %
95.81 W, 661 MiB, 72 %, 64 %
96.11 W, 661 MiB, 69 %, 58 %
182.10 W, 661 MiB, 69 %, 58 %
162.53 W, 661 MiB, 71 %, 63 %
162.51 W, 661 MiB, 71 %, 63 %
155.78 W, 661 MiB, 87 %, 92 %
134.21 W, 661 MiB, 79 %, 77 %
52.30 W, 661 MiB, 79 %, 77 %
70.40 W, 661 MiB, 83 %, 83 %
132.95 W, 661 MiB, 87 %, 91 %
166.80 W, 661 MiB, 87 %, 91 %
167.00 W, 661 MiB, 75 %, 69 %
42.66 W, 25 MiB, 75 %, 69 %
2.492311477661133
