==11533== NVPROF is profiling process 11533, command: ./alignedTypes 10 2>&1 > /dev/null
==11533== Profiling application: ./alignedTypes 10 2>&1 > /dev/null
==11533== Profiling result:
==11533== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-PCIE-12GB (0)","void testKernel<RGBA32_misaligned>(RGBA32_misaligned*, RGBA32_misaligned*, int)",32,"cf_issued","Issued Control-Flow Instructions",196338,196338,196338
"Tesla P100-PCIE-12GB (0)","void testKernel<RGBA8>(RGBA8*, RGBA8*, int)",32,"cf_issued","Issued Control-Flow Instructions",782274,782274,782274
"Tesla P100-PCIE-12GB (0)","void testKernel<RGBA8_misaligned>(RGBA8_misaligned*, RGBA8_misaligned*, int)",32,"cf_issued","Issued Control-Flow Instructions",782274,782274,782274
"Tesla P100-PCIE-12GB (0)","void testKernel<LA32>(LA32*, LA32*, int)",32,"cf_issued","Issued Control-Flow Instructions",391649,391649,391649
"Tesla P100-PCIE-12GB (0)","void testKernel<RGB32_misaligned>(RGB32_misaligned*, RGB32_misaligned*, int)",32,"cf_issued","Issued Control-Flow Instructions",261442,261442,261442
"Tesla P100-PCIE-12GB (0)","void testKernel<RGBA32_2>(RGBA32_2*, RGBA32_2*, int)",32,"cf_issued","Issued Control-Flow Instructions",98682,98682,98682
"Tesla P100-PCIE-12GB (0)","void testKernel<unsigned short>(unsigned short*, unsigned short*, int)",32,"cf_issued","Issued Control-Flow Instructions",1563524,1563524,1563524
"Tesla P100-PCIE-12GB (0)","void testKernel<unsigned int>(unsigned int*, unsigned int*, int)",32,"cf_issued","Issued Control-Flow Instructions",782274,782274,782274
"Tesla P100-PCIE-12GB (0)","void testKernel<unsigned char>(unsigned char*, unsigned char*, int)",32,"cf_issued","Issued Control-Flow Instructions",3126024,3126024,3126024
"Tesla P100-PCIE-12GB (0)","void testKernel<RGBA32>(RGBA32*, RGBA32*, int)",32,"cf_issued","Issued Control-Flow Instructions",196338,196338,196338
"Tesla P100-PCIE-12GB (0)","void testKernel<RGB32>(RGB32*, RGB32*, int)",32,"cf_issued","Issued Control-Flow Instructions",196338,196338,196338
"Tesla P100-PCIE-12GB (0)","void testKernel<LA32_misaligned>(LA32_misaligned*, LA32_misaligned*, int)",32,"cf_issued","Issued Control-Flow Instructions",391649,391649,391649
