start,duration,H2D,D2H,D2D,Throughput
0.348076,1e-05,1,0,0,6.016873
0.348089,9e-06,1,0,0,6.763648
0.3481,9e-06,1,0,0,6.763648
0.348111,9e-06,1,0,0,6.739748
0.348122,9e-06,1,0,0,6.716016
0.348134,9e-06,1,0,0,6.554463
0.348145,9e-06,1,0,0,6.739748
0.348156,9e-06,1,0,0,6.763648
0.348167,9e-06,1,0,0,6.763648
0.348178,9e-06,1,0,0,6.763648
0.348189,9e-06,1,0,0,6.716016
0.3482,9e-06,1,0,0,6.739748
0.348211,9e-06,1,0,0,6.787718
0.348222,9e-06,1,0,0,6.716016
0.348233,0.002824,0,0,0,0
0.348234,9e-06,1,0,0,6.787718
0.348245,9e-06,1,0,0,6.669051
0.348271,0.002824,0,0,0,0
0.348298,0.002865,0,0,0,0
0.348321,0.002863,0,0,0,0
0.348339,0.002866,0,0,0,0
0.34835,0.002849,0,0,0,0
0.348361,0.002839,0,0,0,0
0.348371,0.002859,0,0,0,0
0.348387,0.002869,0,0,0,0
0.348399,0.002875,0,0,0,0
0.348408,0.002891,0,0,0,0
0.348418,0.002861,0,0,0,0
0.348428,0.002898,0,0,0,0
0.348438,0.002899,0,0,0,0
0.348447,0.002941,0,0,0,0
0.348593,1e-05,1,0,0,6.357829
0.348606,9e-06,1,0,0,6.599822
0.348617,9e-06,1,0,0,6.622738
0.348628,9e-06,1,0,0,6.554463
0.34864,9e-06,1,0,0,6.577064
0.348651,9e-06,1,0,0,6.645814
0.348663,1e-05,1,0,0,6.152738
0.348675,9e-06,1,0,0,6.599822
0.348686,9e-06,1,0,0,6.622738
0.348697,9e-06,1,0,0,6.553759
0.348709,9e-06,1,0,0,6.532016
0.34872,9e-06,1,0,0,6.554463
0.348732,9e-06,1,0,0,6.811959
0.348743,9e-06,1,0,0,6.622738
0.348755,9e-06,1,0,0,6.599822
0.348766,9e-06,1,0,0,6.599822
0.349143,9e-06,1,0,0,6.739748
0.349154,9e-06,1,0,0,6.622738
0.349165,9e-06,1,0,0,6.532016
0.349177,9e-06,1,0,0,6.599822
0.349188,9e-06,1,0,0,6.443745
0.3492,9e-06,1,0,0,6.599822
0.349211,9e-06,1,0,0,6.645814
0.349223,9e-06,1,0,0,6.811959
0.349234,9e-06,1,0,0,6.48758
0.349245,9e-06,1,0,0,6.716016
0.349256,9e-06,1,0,0,6.645814
0.349267,9e-06,1,0,0,6.739748
0.349278,9e-06,1,0,0,6.787718
0.34929,1e-05,1,0,0,6.253602
0.349302,1e-05,1,0,0,6.016873
0.349314,9e-06,1,0,0,6.599822
0.349673,1e-05,1,0,0,6.379092
0.349685,9e-06,1,0,0,6.554463
0.349696,9e-06,1,0,0,6.465589
0.349708,9e-06,1,0,0,6.554463
0.34972,9e-06,1,0,0,6.48758
0.349731,9e-06,1,0,0,6.48758
0.349743,9e-06,1,0,0,6.465589
0.349754,9e-06,1,0,0,6.509722
