start,duration,direction,throughput
0.340751,1e-05,0,6.273528
0.340764,9e-06,0,6.811959
0.340775,9e-06,0,6.692451
0.340786,9e-06,0,6.885735
0.340797,9e-06,0,6.692451
0.340808,9e-06,0,6.811959
0.340819,9e-06,0,6.836375
0.34083,9e-06,0,6.669051
0.340842,9e-06,0,7.064254
0.340852,9e-06,0,6.577064
0.340863,9e-06,0,7.012311
0.340874,9e-06,0,6.885735
0.340885,9e-06,0,6.811959
0.340896,9e-06,0,6.787718
0.340907,9e-06,0,6.811959
0.340918,9e-06,0,6.532016
0.341212,1e-05,0,6.233165
0.341224,1.7e-05,0,3.51241
0.341244,9e-06,0,6.509722
0.341255,1e-05,0,6.253602
0.341267,9e-06,0,6.465589
0.341279,9e-06,0,6.739748
0.34129,9e-06,0,6.577064
0.341301,9e-06,0,6.739748
0.341312,1e-05,0,6.400499
0.341324,9e-06,0,6.443745
0.341336,9e-06,0,6.622738
0.341347,9e-06,0,6.739748
0.341359,9e-06,0,6.910683
0.34137,9e-06,0,6.739748
0.341381,9e-06,0,6.443745
0.341393,9e-06,0,6.787718
0.341792,9e-06,0,6.645814
0.341804,9e-06,0,6.763648
0.341815,9e-06,0,6.763648
0.341826,9e-06,0,6.577064
0.341838,9e-06,0,6.622738
0.341849,9e-06,0,6.669051
0.34186,9e-06,0,6.599822
0.341872,9e-06,0,6.577064
0.341883,9e-06,0,6.532016
0.341894,9e-06,0,6.532016
0.341906,9e-06,0,6.622738
0.341917,9e-06,0,6.443745
0.341929,9e-06,0,6.787718
0.34194,9e-06,0,6.739748
0.341951,1e-05,0,6.378426
0.341962,1e-05,0,6.29488
0.342346,9e-06,0,6.811959
0.342363,9e-06,0,6.465589
0.342375,1e-05,0,6.336706
0.342387,9e-06,0,6.48758
0.342398,9e-06,0,6.554463
0.342409,1e-05,0,6.400499
0.342421,9e-06,0,6.577064
0.342432,9e-06,0,6.599109
0.342444,9e-06,0,6.577064
0.342455,9e-06,0,6.554463
0.342467,9e-06,0,6.622738
0.342478,1e-05,0,6.379092
0.34249,9e-06,0,6.836375
0.342501,1e-05,0,6.422049
0.342512,9e-06,0,6.554463
0.342524,9e-06,0,6.692451
