start,duration,H2D,D2H,D2D,Throughput
0.324951,2e-06,1,0,0,78.082085
0.325009,0.000118,0,0,0,0
0.32514,2e-06,0,1,0,100.135803
0.325884,1e-06,1,0,0,88.729641
0.325918,0.000118,0,0,0,0
0.326049,2e-06,0,1,0,91.032548
0.32674,1e-06,1,0,0,90.793121
0.326774,0.000118,0,0,0,0
0.326904,2e-06,0,1,0,98.172356
0.327589,1e-06,1,0,0,84.871831
0.327625,0.00012,0,0,0,0
0.327758,2e-06,0,1,0,100.135803
0.328441,1e-06,1,0,0,90.793121
0.328474,0.000119,0,0,0,0
0.328607,2e-06,0,1,0,100.135803
0.329301,1e-06,1,0,0,90.793121
0.329334,0.000117,0,0,0,0
0.329465,2e-06,0,1,0,102.179391
0.330182,1e-06,1,0,0,178.813934
0.330216,0.000133,0,0,0,0
0.33037,2e-06,0,1,0,151.395798
0.331048,1e-06,1,0,0,174.749981
0.331082,0.000132,0,0,0,0
0.331235,2e-06,0,1,0,151.395798
0.331921,1e-06,1,0,0,178.813934
0.331954,0.000132,0,0,0,0
0.332107,2e-06,0,1,0,142.826223
0.332779,1e-06,1,0,0,178.813934
0.332814,0.000132,0,0,0,0
0.332966,2e-06,0,1,0,148.427252
0.333637,1e-06,1,0,0,178.813934
0.333671,0.000132,0,0,0,0
0.333824,2e-06,0,1,0,151.395798
0.33449,1e-06,1,0,0,178.813934
0.334523,0.000132,0,0,0,0
0.334679,2e-06,0,1,0,151.395798
0.335384,1e-06,1,0,0,355.548636
0.335419,0.000146,0,0,0,0
0.335585,2e-06,0,1,0,303.387642
0.336278,1e-06,1,0,0,355.548636
0.336313,0.000146,0,0,0,0
0.336481,2e-06,0,1,0,297.438864
0.337151,1e-06,1,0,0,347.467985
0.337185,0.000149,0,0,0,0
0.337355,2e-06,0,1,0,297.438864
0.338028,1e-06,1,0,0,347.467985
0.338063,0.000146,0,0,0,0
0.338229,2e-06,0,1,0,303.387642
0.338962,1e-06,1,0,0,355.548636
0.338996,0.000147,0,0,0,0
0.339163,2e-06,0,1,0,303.387642
0.339833,1e-06,1,0,0,355.548636
0.339867,0.000147,0,0,0,0
0.340035,2e-06,0,1,0,297.438864
0.340739,2e-06,1,0,0,38.925482
0.340774,9.1e-05,0,0,0,0
0.340878,2e-06,0,1,0,100.135803
0.34156,1e-06,1,0,0,44.356944
0.3416,9.2e-05,0,0,0,0
0.341705,2e-06,0,1,0,100.135803
0.342385,2e-06,1,0,0,38.925482
0.342418,9e-05,0,0,0,0
0.342521,2e-06,0,1,0,100.135803
0.343252,1e-06,1,0,0,44.356944
0.343284,9.2e-05,0,0,0,0
0.343389,2e-06,0,1,0,100.135803
0.344099,1e-06,1,0,0,45.413062
0.344132,9.2e-05,0,0,0,0
0.344237,2e-06,0,1,0,102.179391
0.344944,1e-06,1,0,0,44.356944
0.344978,9.1e-05,0,0,0,0
0.345082,2e-06,0,1,0,91.032548
0.345788,1e-06,1,0,0,86.020339
0.345823,0.000101,0,0,0,0
0.345959,9.2e-05,0,0,0,0
0.346063,2e-06,0,1,0,102.179391
0.346756,1e-06,1,0,0,90.116546
0.346791,0.000103,0,0,0,0
0.346928,9.1e-05,0,0,0,0
0.347033,2e-06,0,1,0,102.179391
0.347722,1e-06,1,0,0,86.020339
0.347756,0.000102,0,0,0,0
0.347892,9.3e-05,0,0,0,0
0.347998,2e-06,0,1,0,100.135803
0.348676,1e-06,1,0,0,88.020812
0.34871,0.000102,0,0,0,0
0.348845,9.1e-05,0,0,0,0
0.348949,2e-06,0,1,0,100.135803
0.349627,1e-06,1,0,0,88.020812
0.349662,0.000101,0,0,0,0
0.349797,9.4e-05,0,0,0,0
0.349904,2e-06,0,1,0,100.135803
0.350573,1e-06,1,0,0,88.020812
0.350614,0.000103,0,0,0,0
0.350751,9.2e-05,0,0,0,0
0.350855,2e-06,0,1,0,100.135803
0.351555,1e-06,1,0,0,172.040679
0.35159,0.000116,0,0,0,0
0.351742,0.000118,0,0,0,0
0.351873,2e-06,0,1,0,102.179391
0.352613,1e-06,1,0,0,176.041625
0.352648,0.000114,0,0,0,0
0.352796,0.00012,0,0,0,0
0.352928,2e-06,0,1,0,98.172356
0.353604,1e-06,1,0,0,176.041625
0.35364,0.000115,0,0,0,0
