start,duration,threads_x,threads_y,threads_z
0.590276,1.75763,75264.0,1.0,1.0
2.348033,3.7e-05,128.0,1.0,1.0
2.348114,3.2e-05,768.0,1.0,1.0
2.34819,5.5e-05,17664.0,1.0,1.0
2.348285,0.000246,457088.0,1.0,1.0
2.348568,0.001752,1310720.0,1.0,1.0
