==4478== NVPROF is profiling process 4478, command: ./s3d -s 4 -n 1000 -q
==4478== Profiling application: ./s3d -s 4 -n 1000 -q
==4478== Profiling result:
==4478== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-PCIE-12GB (0)","void rdsmh_kernel<float>(float const *, float*, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.007573,0.009155,0.008189
"Tesla P100-PCIE-12GB (0)","void rdwdot10_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000514,0.001133,0.000613
"Tesla P100-PCIE-12GB (0)","void qssab_kernel<float>(float*, float*, float*)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000670,0.001206,0.000794
"Tesla P100-PCIE-12GB (0)","void ratt_kernel<float>(float const *, float*, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.002572,0.003561,0.002961
"Tesla P100-PCIE-12GB (0)","void rdwdot2_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.002770,0.004255,0.003006
"Tesla P100-PCIE-12GB (0)","void rdwdot3_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000645,0.001272,0.000757
"Tesla P100-PCIE-12GB (0)","void rdwdot6_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001566,0.002401,0.001730
"Tesla P100-PCIE-12GB (0)","void rdwdot7_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000900,0.002039,0.001366
"Tesla P100-PCIE-12GB (0)","void rdwdot8_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001840,0.002737,0.002034
"Tesla P100-PCIE-12GB (0)","void rdwdot9_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001500,0.002251,0.001654
"Tesla P100-PCIE-12GB (0)","void qssa2_kernel<float>(float*, float*, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000959,0.001769,0.001085
"Tesla P100-PCIE-12GB (0)","void ratx2_kernel<float>(float const *, float*, float*)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000786,0.001144,0.000904
"Tesla P100-PCIE-12GB (0)","void rdwdot_kernel<float>(float const *, float const *, float*, float, float const *)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000775,0.001389,0.000900
"Tesla P100-PCIE-12GB (0)","void ratx4_kernel<float>(float const *, float*, float*)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000588,0.000872,0.000689
"Tesla P100-PCIE-12GB (0)","void ratt2_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001475,0.003215,0.002004
"Tesla P100-PCIE-12GB (0)","void ratt10_kernel<float>(float const *, float*, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.005301,0.008158,0.006460
"Tesla P100-PCIE-12GB (0)","void ratxb_kernel<float>(float const *, float const *, float*, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000956,0.001827,0.001310
"Tesla P100-PCIE-12GB (0)","void ratt3_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001203,0.002738,0.001756
"Tesla P100-PCIE-12GB (0)","void ratt4_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001252,0.002682,0.001851
"Tesla P100-PCIE-12GB (0)","void ratt5_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001062,0.002237,0.001496
"Tesla P100-PCIE-12GB (0)","void ratt6_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001143,0.002594,0.001652
"Tesla P100-PCIE-12GB (0)","void gr_base<float>(float const *, float const *, float const *, float*, float, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.002640,0.004372,0.003315
"Tesla P100-PCIE-12GB (0)","void ratt7_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001104,0.002666,0.001655
"Tesla P100-PCIE-12GB (0)","void ratx_kernel<float>(float const *, float const *, float*, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000803,0.001926,0.001115
"Tesla P100-PCIE-12GB (0)","void ratt8_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.001158,0.002491,0.001649
"Tesla P100-PCIE-12GB (0)","void ratt9_kernel<float>(float const *, float const *, float*, float const *, float)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000946,0.002001,0.001387
"Tesla P100-PCIE-12GB (0)","void qssa_kernel<float>(float*, float*, float*)",1000,"inst_replay_overhead","Instruction Replay Overhead",0.000445,0.000677,0.000533
