start,duration,direction,throughput
0.590611,9e-06,0,7.090515
0.590623,8e-06,0,7.629395
0.590633,8e-06,0,7.629395
0.590644,8e-06,0,7.881606
0.590654,8e-06,0,7.817003
0.590665,8e-06,0,7.629395
0.590676,8e-06,0,7.629395
0.590686,8e-06,0,7.947286
0.590696,8e-06,0,7.722059
0.590707,8e-06,0,7.479799
0.590717,8e-06,0,7.568844
0.590728,8e-06,0,7.947286
0.590738,8e-06,0,7.690922
0.590748,8e-06,0,7.690922
0.590758,8e-06,0,7.91431
0.59077,8e-06,0,7.817003
0.591049,8e-06,0,7.45149
0.59106,8e-06,0,7.598999
0.59107,8e-06,0,7.392824
0.591081,8e-06,0,7.785096
0.591092,8e-06,0,8.081986
0.591102,8e-06,0,7.947286
0.591113,8e-06,0,7.450581
0.591124,8e-06,0,7.817003
0.591134,8e-06,0,7.45149
0.591145,8e-06,0,8.01407
0.591155,8e-06,0,7.785096
0.591167,8e-06,0,7.722059
0.591177,8e-06,0,7.629395
0.591188,8e-06,0,7.538927
0.591198,8e-06,0,7.660035
0.591209,9e-06,0,6.961126
0.591416,8e-06,0,7.392824
0.591427,8e-06,0,7.479799
0.591432,1.4e-05,1,8.729284
0.591439,1e-05,0,6.357829
0.59145,1.2e-05,1,10.479938
0.591453,1e-05,0,6.315724
0.591466,1.2e-05,1,10.283069
0.591467,9e-06,0,6.886512
0.59148,9e-06,0,6.811959
0.591482,1.4e-05,1,8.975758
0.591494,9e-06,0,6.669051
0.591504,1.2e-05,1,10.39427
0.591506,1e-05,0,6.274173
0.591519,1.3e-05,1,9.608809
0.59152,1e-05,0,6.212862
0.591536,8e-06,0,7.690922
0.591537,1.3e-05,1,9.281502
0.591548,9e-06,0,6.555167
0.591558,1.2e-05,1,10.038677
0.591561,1e-05,0,6.212862
0.591574,1.2e-05,1,9.960045
0.591575,9e-06,0,6.692451
0.591588,9e-06,0,6.787718
0.59159,1.5e-05,1,8.402417
0.591604,9e-06,0,6.836375
0.591613,1.2e-05,1,10.366025
0.591616,1e-05,0,6.19269
0.591629,1.1e-05,1,11.057094
0.591643,1.1e-05,1,11.524765
0.591658,1.1e-05,1,11.286087
0.591671,1.1e-05,1,11.524765
0.591724,1.1e-05,1,11.219698
0.591799,8e-06,0,7.42159
0.591809,8e-06,0,7.722059
0.59182,8e-06,0,7.91431
0.591831,8e-06,0,7.509247
0.591842,8e-06,0,7.479799
0.591852,8e-06,0,7.36428
0.591863,8e-06,0,7.849171
0.591873,8e-06,0,7.479799
0.591884,8e-06,0,7.252276
0.591895,8e-06,0,7.392824
0.591906,9e-06,0,6.811959
0.591917,8e-06,0,7.568844
0.591928,8e-06,0,7.224805
0.591939,8e-06,0,7.690922
0.59195,8e-06,0,7.279957
