start,duration,direction,throughput
0.471244,2e-06,0,83.066047
0.471347,2e-06,1,100.135803
0.472227,1e-06,0,92.954863
0.472307,2e-06,1,91.032548
0.473156,1e-06,0,90.793121
0.473232,2e-06,1,98.172356
0.474037,1e-06,0,90.793121
0.474115,2e-06,1,100.135803
0.474928,1e-06,0,90.793121
0.475004,2e-06,1,98.172356
0.475796,1e-06,0,90.793121
0.475873,2e-06,1,100.135803
0.476708,1e-06,0,178.813934
0.476793,2e-06,1,151.395798
0.477584,1e-06,0,183.071408
0.477666,2e-06,1,148.427252
0.478456,1e-06,0,183.071408
0.478539,2e-06,1,151.395798
0.479314,1e-06,0,178.813934
0.479397,2e-06,1,151.395798
0.48018,2e-06,0,147.865368
0.480262,2e-06,1,135.174819
0.481041,1e-06,0,174.749981
0.481123,2e-06,1,145.572882
0.481936,1e-06,0,355.548636
0.482022,2e-06,1,297.438864
0.482808,1e-06,0,364.01408
0.482891,2e-06,1,297.438864
0.483673,1e-06,0,364.01408
0.483757,2e-06,1,297.438864
0.484539,1e-06,0,347.467985
0.484622,2e-06,1,297.438864
0.485409,1e-06,0,355.548636
0.485492,2e-06,1,297.438864
0.486266,1e-06,0,355.548636
0.486361,2e-06,1,303.387642
0.487157,1e-06,0,44.356944
0.487222,2e-06,1,100.135803
0.48837,1e-06,0,44.356944
0.488436,2e-06,1,100.135803
0.489267,1e-06,0,44.389204
0.489349,2e-06,1,100.135803
0.49013,1e-06,0,44.356944
0.490195,2e-06,1,100.135803
0.49099,1e-06,0,44.356944
0.491056,2e-06,1,98.172356
0.491844,1e-06,0,44.356944
0.491909,2e-06,1,100.135803
0.492716,1e-06,0,88.020812
0.492834,2e-06,1,100.135803
0.493624,1e-06,0,90.116546
0.493743,2e-06,1,100.135803
0.494534,1e-06,0,88.020812
0.49465,2e-06,1,98.172356
0.495435,1e-06,0,90.116546
0.49555,2e-06,1,98.172356
0.496331,1e-06,0,88.020812
0.496452,2e-06,1,98.172356
0.497252,1e-06,0,88.020812
0.497369,2e-06,1,100.135803
0.498189,1e-06,0,176.041625
0.498319,2e-06,1,98.172356
0.499114,1e-06,0,176.041625
0.499241,2e-06,1,100.135803
0.500029,1e-06,0,180.233092
0.500157,2e-06,1,83.446503
0.500944,1e-06,0,176.041625
0.501073,2e-06,1,98.172356
0.50186,1e-06,0,180.233092
0.501987,2e-06,1,98.172356
0.502785,1e-06,0,180.233092
0.502912,2e-06,1,100.135803
0.503723,1e-06,0,86.634658
0.503799,2e-06,1,98.172356
0.504594,1e-06,0,86.634658
0.50467,2e-06,1,100.135803
0.505459,1e-06,0,86.634658
0.505536,2e-06,1,98.172356
0.506316,1e-06,0,86.634658
0.506398,2e-06,1,100.135803
0.507181,1e-06,0,86.634658
0.507257,2e-06,1,98.172356
0.508378,1e-06,0,88.697388
0.508457,2e-06,1,102.179391
0.50931,1e-06,0,174.65547
0.509438,2e-06,1,98.172356
0.510257,1e-06,0,174.65547
0.510392,2e-06,1,98.172356
0.511204,2e-06,0,141.701608
0.511332,2e-06,1,98.172356
0.512114,1e-06,0,178.813934
0.512241,2e-06,1,100.135803
0.513025,1e-06,0,174.65547
0.513151,2e-06,1,100.135803
0.513937,1e-06,0,178.813934
0.514064,2e-06,1,102.179391
0.51488,1e-06,0,262.676283
0.515057,2e-06,1,100.135803
0.515849,1e-06,0,268.93048
0.516026,2e-06,1,102.179391
0.516813,1e-06,0,268.93048
0.516987,2e-06,1,100.135803
0.517787,1e-06,0,262.676283
0.517963,2e-06,1,98.172356
0.518762,1e-06,0,262.676283
0.518942,2e-06,1,100.135803
0.519729,1e-06,0,262.676283
0.519905,2e-06,1,100.135803
0.520735,1e-06,0,327.825546
0.520913,2e-06,1,100.135803
0.521703,1e-06,0,350.697096
0.521879,2e-06,1,102.179391
0.522668,1e-06,0,350.697096
0.522845,2e-06,1,100.135803
0.523638,1e-06,0,350.697096
0.523816,2e-06,1,100.135803
0.524607,1e-06,0,350.697096
0.524783,2e-06,1,98.172356
0.52557,1e-06,0,342.726707
0.525746,2e-06,1,98.172356
0.526557,1e-06,0,85.859071
0.526633,2e-06,1,98.172356
0.52742,1e-06,0,85.859071
0.527496,2e-06,1,100.135803
0.528555,1e-06,0,85.859071
0.528635,2e-06,1,98.232547
0.529451,1e-06,0,85.859071
0.529527,2e-06,1,100.135803
0.53031,1e-06,0,83.862349
0.530386,2e-06,1,98.172356
0.531167,1e-06,0,83.862349
0.531244,2e-06,1,89.406967
0.532051,1e-06,0,83.169271
0.532127,2e-06,1,98.172356
0.532912,1e-06,0,83.169271
0.532987,2e-06,1,102.179391
0.53377,1e-06,0,85.149492
0.533847,2e-06,1,86.323968
0.534633,1e-06,0,85.149492
0.534709,2e-06,1,100.135803
0.535493,1e-06,0,83.169271
0.535568,2e-06,1,98.172356
0.536356,1e-06,0,85.149492
0.536432,2e-06,1,100.135803
