start,duration,direction,throughput
3.523106,1e-06,0,206.199852
3.523118,1e-06,0,51.549963
3.523349,1e-06,0,621.961511
3.523643,2e-06,1,127.724238
3.523659,1e-06,0,621.961511
3.523897,1e-06,1,174.452619
3.523912,1e-06,0,715.255737
3.524154,1e-06,1,174.452619
3.524169,1e-06,0,715.255737
3.524398,1e-06,1,174.452619
3.524413,1e-06,0,715.255737
3.524643,1e-06,1,174.452619
3.524658,1e-06,0,715.255737
3.524887,2e-06,1,140.246222
3.524901,1e-06,0,697.810475
3.525135,1e-06,1,170.298985
3.52515,1e-06,0,697.810475
3.525377,1e-06,1,174.452619
3.525392,1e-06,0,697.810475
3.525626,1e-06,1,174.452619
3.52564,1e-06,0,715.255737
3.525869,1e-06,1,174.452619
3.525884,1e-06,0,715.255737
3.526114,1e-06,1,170.298985
3.526128,1e-06,0,715.255737
3.526377,1e-06,1,174.452619
3.526393,1e-06,0,733.595628
3.526628,1e-06,1,174.452619
3.526644,1e-06,0,715.255737
3.526878,1e-06,1,174.452619
3.526892,1e-06,0,715.255737
3.527134,1e-06,1,174.452619
3.527149,1e-06,0,697.810475
3.527389,1e-06,1,174.452619
3.527404,1e-06,0,715.255737
3.527633,1e-06,1,174.452619
3.527649,1e-06,0,715.255737
3.527876,1e-06,1,170.298985
3.527891,1e-06,0,715.255737
3.528121,1e-06,1,174.452619
3.528135,1e-06,0,697.810475
3.528362,1e-06,1,170.298985
3.528377,1e-06,0,715.255737
3.528604,1e-06,1,174.452619
3.528619,1e-06,0,698.342749
3.52885,2e-06,1,134.953912
3.528866,1e-06,0,697.810475
3.529096,1e-06,1,170.298985
3.529111,1e-06,0,715.255737
3.529339,1e-06,1,170.298985
3.529354,1e-06,0,715.255737
3.529583,1e-06,1,170.298985
3.529598,1e-06,0,715.255737
3.529824,1e-06,1,174.452619
3.529839,1e-06,0,697.810475
3.53007,2e-06,1,145.970558
3.530085,1e-06,0,697.810475
3.530334,1e-06,1,170.298985
3.530349,1e-06,0,715.255737
3.530585,1e-06,1,174.452619
3.530601,1e-06,0,697.810475
3.530833,1e-06,1,174.452619
3.530849,1e-06,0,715.255737
3.531088,1e-06,1,170.298985
3.531104,1e-06,0,715.255737
3.53134,1e-06,1,174.585687
3.531355,1e-06,0,715.255737
3.53158,1e-06,1,174.452619
3.531595,1e-06,0,697.810475
3.531819,1e-06,1,170.298985
3.531834,1e-06,0,715.255737
3.532063,1e-06,1,170.298985
3.532077,1e-06,0,697.810475
3.532302,1e-06,1,174.452619
3.532317,1e-06,0,697.810475
3.532544,1e-06,1,174.452619
3.532559,1e-06,0,681.19594
3.532785,1e-06,1,174.452619
3.532799,1e-06,0,697.810475
3.533025,1e-06,1,174.452619
3.53304,1e-06,0,715.255737
3.533268,1e-06,1,174.452619
3.533283,1e-06,0,697.810475
3.533508,1e-06,1,174.452619
3.533522,1e-06,0,715.255737
3.533751,1e-06,1,174.452619
3.533766,1e-06,0,715.255737
3.53399,1e-06,1,174.452619
3.534005,1e-06,0,697.810475
3.534231,1e-06,1,174.452619
3.534245,1e-06,0,697.810475
3.534472,1e-06,1,162.558122
3.534487,1e-06,0,715.255737
3.534712,1e-06,1,170.298985
3.534727,1e-06,0,733.595628
3.534953,1e-06,1,174.452619
3.534967,1e-06,0,715.255737
3.535196,1e-06,1,174.452619
3.535211,1e-06,0,715.255737
3.535439,1e-06,1,174.452619
3.535453,1e-06,0,715.255737
3.535677,1e-06,1,174.452619
3.535693,1e-06,0,715.255737
3.535919,2e-06,1,143.051147
3.535934,1e-06,0,715.255737
3.536161,1e-06,1,174.452619
3.536177,1e-06,0,665.354174
3.536403,1e-06,1,174.452619
3.536417,1e-06,0,715.255737
3.536641,1e-06,1,170.298985
3.536656,1e-06,0,715.255737
3.536882,1e-06,1,170.298985
3.536896,1e-06,0,715.255737
3.537127,1e-06,1,174.452619
3.537142,1e-06,0,715.255737
3.537368,1e-06,1,174.452619
3.537382,1e-06,0,715.255737
3.537608,1e-06,1,170.298985
3.537623,1e-06,0,715.255737
3.537848,1e-06,1,174.452619
3.537862,1e-06,0,697.810475
3.538088,1e-06,1,170.298985
3.538103,1e-06,0,715.255737
3.538329,1e-06,1,174.452619
3.538344,1e-06,0,715.255737
3.538572,1e-06,1,174.452619
3.538587,1e-06,0,715.255737
3.538812,1e-06,1,174.452619
3.538826,1e-06,0,715.255737
3.539053,1e-06,1,170.298985
3.539068,1e-06,0,715.255737
3.539294,1e-06,1,174.452619
3.539308,1e-06,0,715.255737
3.539534,1e-06,1,174.452619
3.539549,1e-06,0,715.255737
3.539775,1e-06,1,170.298985
3.539789,1e-06,0,715.255737
3.540014,1e-06,1,170.298985
3.540028,1e-06,0,715.255737
3.540257,1e-06,1,174.452619
3.540272,1e-06,0,715.255737
3.540496,1e-06,1,174.452619
3.54051,1e-06,0,715.255737
3.540757,1e-06,1,174.452619
3.540771,1e-06,0,715.255737
3.541004,1e-06,1,174.452619
3.541019,1e-06,0,715.255737
3.541254,1e-06,1,174.452619
3.541268,1e-06,0,715.255737
3.5415,1e-06,1,174.452619
3.541517,1e-06,0,621.961511
3.541754,1e-06,1,174.452619
3.541769,1e-06,0,715.255737
3.541996,1e-06,1,174.452619
3.54201,1e-06,0,697.810475
3.54224,1e-06,1,174.452619
3.542254,1e-06,0,715.255737
3.54248,1e-06,1,174.452619
3.542494,2e-06,0,560.984892
3.54272,1e-06,1,170.298985
3.542735,1e-06,0,715.255737
3.542962,1e-06,1,174.452619
3.54299,1e-06,0,715.255737
3.543228,1e-06,1,170.298985
3.543243,1e-06,0,715.255737
3.543477,1e-06,1,170.298985
3.543491,1e-06,0,715.255737
3.543727,1e-06,1,174.452619
3.543742,1e-06,0,733.595628
3.543973,1e-06,1,174.452619
3.543988,1e-06,0,715.255737
3.54423,1e-06,1,174.452619
3.544245,2e-06,0,608.728287
3.544473,1e-06,1,174.452619
3.544487,1e-06,0,715.255737
3.544714,1e-06,1,174.452619
3.544729,1e-06,0,715.255737
3.544955,1e-06,1,170.298985
3.544969,1e-06,0,697.810475
3.545202,1e-06,1,174.452619
3.545216,1e-06,0,715.255737
3.545443,1e-06,1,174.452619
3.545458,1e-06,0,715.255737
3.545684,1e-06,1,174.452619
3.545698,1e-06,0,715.255737
3.545924,1e-06,1,170.298985
3.545939,1e-06,0,715.255737
3.546166,1e-06,1,170.298985
3.54618,1e-06,0,697.810475
3.546407,1e-06,1,170.298985
3.546421,1e-06,0,715.255737
3.54665,1e-06,1,174.452619
3.546665,1e-06,0,715.255737
3.546917,1e-06,1,174.452619
3.546932,1e-06,0,715.255737
3.547188,1e-06,1,174.452619
3.547203,1e-06,0,715.255737
3.547447,1e-06,1,174.452619
3.547463,1e-06,0,715.255737
3.547706,1e-06,1,170.298985
3.547721,1e-06,0,715.255737
3.547972,1e-06,1,170.298985
