start,duration,direction,throughput
0.469693,1e-06,0,85.149492
0.469701,1e-06,0,8.765388
0.469892,1e-06,0,7.095791
0.590247,2e-06,1,4.806826
0.590263,1e-06,0,8.514949
0.715896,2e-06,1,6.208817
0.71591,1e-06,0,8.514949
0.841697,2e-06,1,6.340919
0.841712,1e-06,0,8.514949
0.967171,2e-06,1,5.843592
0.967185,1e-06,0,8.765388
1.092786,2e-06,1,5.843592
1.092801,1e-06,0,8.765388
1.218524,1e-06,1,6.478765
1.218538,1e-06,0,8.514949
1.344241,2e-06,1,6.340919
1.344257,1e-06,0,8.765388
1.469877,1e-06,1,6.478765
1.469891,1e-06,0,8.514949
1.595514,1e-06,1,6.478765
1.595529,1e-06,0,8.514949
1.7217,1e-06,1,7.095791
1.721719,1e-06,0,8.514949
1.847444,2e-06,1,6.340919
1.847459,1e-06,0,8.514949
1.973202,1e-06,1,6.478765
1.973216,1e-06,0,8.514949
2.098848,2e-06,1,6.340919
2.098863,1e-06,0,8.514949
2.22463,2e-06,1,6.340919
2.224649,1e-06,0,8.514949
2.350159,2e-06,1,6.340919
2.350174,1e-06,0,8.514949
2.475588,1e-06,1,6.478765
2.475602,1e-06,0,8.765388
2.601173,2e-06,1,5.731215
2.601188,1e-06,0,8.514949
2.726722,2e-06,1,6.340919
2.726739,1e-06,0,8.514949
2.85252,2e-06,1,6.340919
2.852534,1e-06,0,8.514949
2.978398,2e-06,1,6.340919
2.978412,1e-06,0,8.765388
3.103999,2e-06,1,6.340919
3.104013,1e-06,0,8.514949
3.22974,1e-06,1,6.478765
3.229754,1e-06,0,7.095791
3.355586,2e-06,1,6.340919
3.3556,1e-06,0,8.514949
3.481326,2e-06,1,5.138331
3.48134,1e-06,0,8.514949
3.60685,1e-06,1,6.478765
3.606867,1e-06,0,8.514949
3.732506,2e-06,1,6.340919
3.732524,1e-06,0,8.514949
3.858256,2e-06,1,6.340919
3.85827,1e-06,0,8.514949
3.983615,1e-06,1,6.478765
3.983629,1e-06,0,8.514949
4.109446,2e-06,1,6.340919
4.10946,1e-06,0,8.514949
4.235071,2e-06,1,6.340919
4.23509,1e-06,0,8.514949
4.360846,2e-06,1,6.340919
4.36086,1e-06,0,8.514949
4.486432,2e-06,1,6.340919
4.486446,1e-06,0,8.765388
4.612126,2e-06,1,6.340919
4.61214,1e-06,0,8.765388
4.737927,1e-06,1,6.478765
4.737944,1e-06,0,8.514949
4.863782,2e-06,1,6.340919
4.863796,1e-06,0,8.765388
4.989551,2e-06,1,5.847175
4.989566,1e-06,0,8.514949
5.115123,2e-06,1,6.345138
5.115138,1e-06,0,8.765388
5.240652,2e-06,1,6.340919
5.240666,1e-06,0,8.514949
