power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
26.87 W, 0 MiB, 0 %, 0 %
28.34 W, 20 MiB, 0 %, 0 %
38.31 W, 269 MiB, 8 %, 0 %
36.37 W, 271 MiB, 8 %, 0 %
35.40 W, 265 MiB, 18 %, 0 %
35.40 W, 265 MiB, 18 %, 0 %
36.62 W, 289 MiB, 0 %, 0 %
36.13 W, 265 MiB, 47 %, 0 %
37.59 W, 351 MiB, 47 %, 0 %
37.59 W, 351 MiB, 63 %, 0 %
37.59 W, 351 MiB, 100 %, 0 %
37.11 W, 351 MiB, 100 %, 0 %
37.35 W, 457 MiB, 73 %, 0 %
37.59 W, 457 MiB, 73 %, 0 %
37.59 W, 457 MiB, 80 %, 1 %
37.59 W, 457 MiB, 100 %, 0 %
37.59 W, 457 MiB, 100 %, 0 %
37.59 W, 457 MiB, 100 %, 0 %
37.59 W, 457 MiB, 100 %, 0 %
37.59 W, 457 MiB, 100 %, 0 %
36.37 W, 457 MiB, 100 %, 0 %
38.08 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 35 %, 1 %
37.59 W, 603 MiB, 100 %, 1 %
37.59 W, 603 MiB, 100 %, 1 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
37.59 W, 603 MiB, 100 %, 0 %
35.89 W, 603 MiB, 76 %, 0 %
37.84 W, 793 MiB, 76 %, 0 %
37.84 W, 793 MiB, 36 %, 1 %
37.84 W, 793 MiB, 100 %, 1 %
37.59 W, 793 MiB, 100 %, 1 %
37.59 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
37.84 W, 793 MiB, 100 %, 0 %
37.59 W, 793 MiB, 100 %, 0 %
36.13 W, 793 MiB, 73 %, 0 %
36.13 W, 793 MiB, 73 %, 0 %
37.11 W, 1023 MiB, 29 %, 1 %
37.59 W, 1023 MiB, 78 %, 1 %
37.59 W, 1023 MiB, 78 %, 1 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.59 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
37.84 W, 1023 MiB, 100 %, 0 %
36.13 W, 1023 MiB, 99 %, 0 %
36.13 W, 1023 MiB, 99 %, 0 %
36.13 W, 1023 MiB, 21 %, 1 %
38.08 W, 1299 MiB, 31 %, 2 %
37.35 W, 1299 MiB, 31 %, 2 %
37.59 W, 1299 MiB, 91 %, 2 %
37.59 W, 1299 MiB, 91 %, 2 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.59 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
37.84 W, 1299 MiB, 100 %, 0 %
35.89 W, 1299 MiB, 96 %, 0 %
36.37 W, 1299 MiB, 21 %, 1 %
35.89 W, 1299 MiB, 21 %, 1 %
37.11 W, 265 MiB, 21 %, 1 %
37.11 W, 1613 MiB, 21 %, 1 %
37.59 W, 1613 MiB, 63 %, 3 %
37.59 W, 1613 MiB, 100 %, 1 %
37.59 W, 1613 MiB, 100 %, 1 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.59 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
37.84 W, 1613 MiB, 100 %, 0 %
35.89 W, 1613 MiB, 94 %, 0 %
36.37 W, 1613 MiB, 21 %, 1 %
35.89 W, 1613 MiB, 21 %, 1 %
36.13 W, 1613 MiB, 21 %, 1 %
35.89 W, 1613 MiB, 21 %, 1 %
21.484965324401855
