power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
26.87 W, 0 MiB, 0 %, 0 %
33.69 W, 61 MiB, 0 %, 0 %
66.51 W, 277 MiB, 16 %, 0 %
67.00 W, 277 MiB, 100 %, 0 %
4.446157455444336
