start,duration,direction,throughput
0.458867,1e-06,0,0.017639
0.458878,1e-06,0,0.010914
0.458885,1e-06,0,0.010583
0.458893,1e-06,0,0.010914
0.458901,1e-06,0,0.010914
5.84963,7.9e-05,0,11.021422
5.850158,0.000709,0,4.892231
5.851337,0.002392,0,4.348141
5.85441,1.7e-05,2,250.836213
5.854698,1.5e-05,2,287.602002
5.854996,1.5e-05,2,289.4264
5.855285,1.5e-05,2,295.745754
5.855571,1.5e-05,2,288.809286
5.855853,1.5e-05,2,295.765934
5.856136,1.5e-05,2,289.4264
5.856417,1.5e-05,2,291.293667
5.856701,1.5e-05,2,286.973634
5.856979,1.5e-05,2,293.185185
5.857258,1.5e-05,2,291.293667
5.85754,1.5e-05,2,294.459903
5.857822,1.5e-05,2,291.921455
5.858102,1.5e-05,2,290.065567
5.858389,1.5e-05,2,293.185185
5.858664,1.5e-05,2,287.58292
5.858936,1.5e-05,2,289.4264
5.859208,1.5e-05,2,293.84108
5.859479,1.5e-05,2,297.042884
5.859748,1.4e-05,2,299.671582
5.860019,1.5e-05,2,282.779865
5.86029,1.4e-05,2,300.336043
5.86056,1.5e-05,2,290.065567
5.860829,1.5e-05,2,294.459903
5.861098,1.5e-05,2,285.161169
5.861368,1.5e-05,2,282.779865
5.861639,1.5e-05,2,288.809286
5.861909,1.5e-05,2,290.688067
5.862181,1.5e-05,2,288.809286
5.862451,1.5e-05,2,282.779865
5.862721,1.5e-05,2,290.668574
5.86299,1.5e-05,2,292.551955
5.863277,1.5e-05,2,292.551955
5.863573,1.5e-05,2,293.821161
5.863874,1.5e-05,2,293.821161
5.864178,1.5e-05,2,292.551955
5.864483,1.5e-05,2,279.876656
5.864791,1.5e-05,2,291.293667
5.865099,1.5e-05,2,290.668574
5.865409,1.5e-05,2,294.459903
5.865717,1.5e-05,2,280.456148
5.866024,1.5e-05,2,290.046157
5.866331,1.5e-05,2,293.821161
5.86664,1.5e-05,2,288.194798
5.866946,2.1e-05,2,203.075795
5.867262,1.5e-05,2,283.984129
5.867577,1.5e-05,2,291.941117
5.867887,1.5e-05,2,293.185185
