start,duration,direction,throughput
0.45878,2e-06,0,1.954251
0.458792,1e-06,0,2.591506
0.458801,2e-06,0,2.536368
0.458811,1e-06,0,2.591506
0.460057,0.000838,0,4.66084
0.460993,1e-06,1,0.002985
0.461006,1e-06,1,0.003146
0.461175,1e-06,1,0.003146
0.461187,1e-06,1,0.003234
0.46135,1e-06,1,0.003146
0.461362,1e-06,1,0.003146
0.461523,1e-06,1,0.003146
0.461535,1e-06,1,0.003146
0.461698,1e-06,1,0.003064
0.461709,1e-06,1,0.003234
0.461871,1e-06,1,0.003146
0.461882,1e-06,1,0.002646
0.462044,1e-06,1,0.003146
0.462056,1e-06,1,0.003146
0.462218,1e-06,1,0.002646
0.46223,1e-06,1,0.003146
0.462391,1e-06,1,0.003146
0.462402,1e-06,1,0.003146
0.462566,1e-06,1,0.003146
0.462577,1e-06,1,0.003234
0.462739,1e-06,1,0.003064
0.46275,1e-06,1,0.003234
0.462912,1e-06,1,0.003064
0.462924,1e-06,1,0.003234
0.463085,1e-06,1,0.003146
0.463098,1e-06,1,0.003146
0.46326,1e-06,1,0.003146
0.463271,1e-06,1,0.003234
0.463433,1e-06,1,0.003146
0.463444,1e-06,1,0.003234
0.463605,1e-06,1,0.003146
0.463616,1e-06,1,0.003234
0.463779,1e-06,1,0.003064
0.463791,1e-06,1,0.003234
0.463953,1e-06,1,0.003146
0.463964,1e-06,1,0.003146
0.464126,1e-06,1,0.003146
0.464138,1e-06,1,0.003234
0.4643,1e-06,1,0.003146
0.464311,1e-06,1,0.003234
0.464472,1e-06,1,0.003146
0.464483,1e-06,1,0.003146
0.464645,1e-06,1,0.003064
0.464656,1e-06,1,0.003146
0.464819,1e-06,1,0.003146
0.46483,1e-06,1,0.003146
0.464992,1e-06,1,0.003064
0.465003,1e-06,1,0.003146
0.465165,1e-06,1,0.003066
0.465176,1e-06,1,0.003234
0.465339,1e-06,1,0.003146
0.46535,1e-06,1,0.003146
0.465513,1e-06,1,0.003146
0.465525,1e-06,1,0.003146
0.465686,1e-06,1,0.003064
0.465697,1e-06,1,0.003234
0.465858,1e-06,1,0.003146
0.46587,1e-06,1,0.003146
0.466032,1e-06,1,0.003146
0.466044,1e-06,1,0.003146
0.466206,1e-06,1,0.003146
0.466218,1e-06,1,0.003234
0.466379,1e-06,1,0.003146
