start,duration,threads_x,threads_y,threads_z
0.536253,2.8e-05,2455552.0,1.0,1.0
0.536282,2.3e-05,2455552.0,1.0,1.0
0.536306,5.6e-05,1228800.0,1.0,1.0
0.536461,2e-06,2176.0,1.0,1.0
0.536472,0.00017,545792.0,1.0,1.0
0.536794,4.2e-05,1228800.0,1.0,1.0
0.536837,1.3e-05,1228800.0,1.0,1.0
0.536992,2e-06,3200.0,1.0,1.0
0.537002,6.3e-05,409344.0,1.0,1.0
0.537195,5.6e-05,4910848.0,1.0,1.0
0.537252,0.000129,1228800.0,1.0,1.0
0.537382,6e-06,614400.0,1.0,1.0
0.537398,0.000207,153600.0,1.0,1.0
0.537606,1.2e-05,768.0,1.0,1.0
0.53762,4.7e-05,153600.0,1.0,1.0
0.537668,1.2e-05,768.0,1.0,1.0
0.537682,3.4e-05,153600.0,1.0,1.0
0.537717,1.6e-05,768.0,1.0,1.0
0.537735,4.6e-05,153600.0,1.0,1.0
0.537782,1.6e-05,768.0,1.0,1.0
0.537799,3.3e-05,153600.0,1.0,1.0
0.537834,1.9e-05,768.0,1.0,1.0
0.537854,4.3e-05,153600.0,1.0,1.0
0.537899,1.8e-05,768.0,1.0,1.0
0.537919,3.1e-05,153600.0,1.0,1.0
0.537951,2.1e-05,768.0,1.0,1.0
0.537974,4.2e-05,153600.0,1.0,1.0
0.538018,2e-05,768.0,1.0,1.0
0.53804,3e-05,153600.0,1.0,1.0
0.538071,2.2e-05,768.0,1.0,1.0
0.538095,4.2e-05,153600.0,1.0,1.0
0.538138,1.7e-05,768.0,1.0,1.0
0.538157,3.2e-05,153600.0,1.0,1.0
0.538331,8e-06,614400.0,1.0,1.0
0.538673,3e-06,1408.0,1.0,1.0
0.538683,1.8e-05,175616.0,1.0,1.0
0.539028,2e-06,896.0,1.0,1.0
0.539038,2.1e-05,102400.0,1.0,1.0
0.539213,2.5e-05,1228800.0,1.0,1.0
0.53924,8.8e-05,4910848.0,1.0,1.0
0.53933,0.000108,4910848.0,1.0,1.0
0.539448,0.00067,613888.0,1.0,1.0
0.540119,1.4e-05,2560.0,1.0,1.0
0.540135,0.000145,613888.0,1.0,1.0
0.540281,1.6e-05,2560.0,1.0,1.0
0.540298,0.000105,613888.0,1.0,1.0
0.540404,2e-05,2560.0,1.0,1.0
0.540426,0.000142,613888.0,1.0,1.0
0.54057,2e-05,2560.0,1.0,1.0
0.540591,0.000104,613888.0,1.0,1.0
0.540696,2.4e-05,2560.0,1.0,1.0
0.540722,0.000146,613888.0,1.0,1.0
0.54087,2.3e-05,2560.0,1.0,1.0
0.540894,0.000103,613888.0,1.0,1.0
0.540998,2.7e-05,2560.0,1.0,1.0
0.541027,0.000141,613888.0,1.0,1.0
0.541169,2.5e-05,2560.0,1.0,1.0
0.541196,0.000103,613888.0,1.0,1.0
0.5413,3e-05,2560.0,1.0,1.0
0.541331,0.000138,613888.0,1.0,1.0
0.541471,2.7e-05,2560.0,1.0,1.0
0.541499,0.000102,613888.0,1.0,1.0
0.541602,3.1e-05,2560.0,1.0,1.0
0.541634,0.000138,613888.0,1.0,1.0
0.541773,2.4e-05,2560.0,1.0,1.0
0.541799,0.0001,613888.0,1.0,1.0
0.543138,2e-06,1.0,1.0,1.0
0.543149,1.8e-05,163840.0,1.0,1.0
0.543168,8e-06,256.0,1.0,1.0
0.543361,2e-06,256.0,1.0,1.0
0.543818,5e-06,5504.0,1.0,1.0
0.54383,5.3e-05,701568.0,1.0,1.0
0.544198,2e-06,640.0,1.0,1.0
0.544208,1.5e-05,75264.0,1.0,1.0
0.544369,6.2e-05,676608.0,1.0,1.0
0.544433,6e-06,614400.0,1.0,1.0
0.544572,1.3e-05,76800.0,1.0,1.0
0.544587,1.5e-05,512.0,1.0,1.0
0.544604,4.1e-05,76800.0,1.0,1.0
0.544647,1.1e-05,76800.0,1.0,1.0
0.544659,1.5e-05,512.0,1.0,1.0
0.544676,4e-05,76800.0,1.0,1.0
0.544717,1.1e-05,76800.0,1.0,1.0
0.54473,1.6e-05,512.0,1.0,1.0
0.544747,3.9e-05,76800.0,1.0,1.0
0.544788,1.1e-05,76800.0,1.0,1.0
0.5448,1.5e-05,512.0,1.0,1.0
0.544817,4.4e-05,76800.0,1.0,1.0
0.544862,1.1e-05,76800.0,1.0,1.0
0.544875,1.5e-05,512.0,1.0,1.0
0.544891,2.4e-05,76800.0,1.0,1.0
0.544917,1.2e-05,76800.0,1.0,1.0
0.54493,1.6e-05,512.0,1.0,1.0
0.544947,2.4e-05,76800.0,1.0,1.0
0.544972,1.3e-05,76800.0,1.0,1.0
0.544986,1.5e-05,512.0,1.0,1.0
0.545003,2.4e-05,76800.0,1.0,1.0
0.545028,1.5e-05,614400.0,1.0,1.0
0.545043,1.4e-05,614400.0,1.0,1.0
0.545559,2e-06,1792.0,1.0,1.0
0.545569,3.1e-05,111744.0,1.0,1.0
0.55042,4e-06,338432.0,1.0,1.0
0.55043,3e-06,12544.0,1.0,1.0
0.550642,2e-06,384.0,1.0,1.0
0.550653,3.8e-05,75264.0,1.0,1.0
0.550824,3e-06,12544.0,1.0,1.0
0.550832,2e-06,12544.0,1.0,1.0
0.551015,2e-06,512.0,1.0,1.0
0.551024,1.8e-05,56448.0,1.0,1.0
0.551169,7e-06,676608.0,1.0,1.0
0.551178,4e-06,12544.0,1.0,1.0
0.551188,1e-06,6400.0,1.0,1.0
0.551365,3.9e-05,1792.0,1.0,1.0
0.551406,6e-06,256.0,1.0,1.0
0.551413,9e-06,1792.0,1.0,1.0
0.551423,6e-06,256.0,1.0,1.0
0.551431,6e-06,1792.0,1.0,1.0
0.551438,5e-06,256.0,1.0,1.0
0.551444,5e-06,1792.0,1.0,1.0
0.551582,1e-06,6400.0,1.0,1.0
0.55176,2e-06,128.0,1.0,1.0
0.551769,3e-06,1792.0,1.0,1.0
0.552079,2e-06,128.0,1.0,1.0
0.552089,7e-06,1152.0,1.0,1.0
0.552241,2e-06,12544.0,1.0,1.0
0.552248,1.4e-05,676608.0,1.0,1.0
0.552264,1.6e-05,676608.0,1.0,1.0
