start,duration,H2D,D2H,D2D,Throughput
1.623605,4e-06,1,0,0,6.652304
1.623708,4e-06,1,0,0,6.652304
1.623762,4e-06,1,0,0,6.652304
1.623812,4e-06,1,0,0,6.652304
1.623863,4e-06,1,0,0,6.652304
1.623912,4e-06,1,0,0,6.705523
1.627652,2e-06,1,0,0,5.15291
1.627668,2e-06,1,0,0,5.15291
1.627896,2e-06,1,0,0,5.221615
1.62791,2e-06,1,0,0,5.085989
1.62797,2e-06,1,0,0,5.261368
1.627983,2e-06,1,0,0,5.193914
1.628046,2e-06,1,0,0,5.193914
1.62806,2e-06,1,0,0,5.193914
1.628122,3e-06,1,0,0,5.305002
1.628136,3e-06,1,0,0,5.305002
1.628198,3e-06,1,0,0,5.305002
1.628212,3e-06,1,0,0,5.238689
1.640859,9e-06,1,0,0,7.826321
1.64091,1.5e-05,1,0,0,9.426018
1.641054,5.4e-05,1,0,0,10.950755
1.641469,6.6e-05,1,0,0,10.989052
1.644235,1e-06,0,0,0,0
1.649992,2.8e-05,0,0,0,0
1.652501,2e-06,1,0,0,1.951897
1.652514,1e-06,1,0,0,2.602529
1.652525,1e-06,1,0,0,2.602529
1.652534,1e-06,1,0,0,2.602529
1.972223,0.023832,1,0,0,4.321697
1.996289,0.023624,1,0,0,4.359853
2.020172,0.023623,1,0,0,4.360001
2.04403,0.02375,1,0,0,4.336738
2.068016,0.024027,1,0,0,4.286651
2.09228,0.023957,1,0,0,4.299219
2.11648,0.010665,1,0,0,4.361597
2.127386,0.011818,1,0,0,4.357486
2.139226,1e-06,1,0,0,0.007055
2.139467,0.004401,1,0,0,4.459629
2.144102,0.304421,1,0,0,4.125851
2.448708,6.6e-05,1,0,0,11.047846
2.448965,7.3e-05,1,0,0,11.077558
2.449216,6.6e-05,1,0,0,11.005024
2.449524,0.000333,1,0,0,6.552221
2.45009,0.001541,1,0,0,4.952069
2.451863,0.00152,1,0,0,5.020158
2.453395,1e-06,0,0,0,0
2.453399,1e-06,0,0,0,0
2.453403,1e-06,0,0,0,0
2.453475,0.000143,0,0,0,0
2.453619,0.000833,0,0,0,0
2.454459,2e-06,0,1,0,0.001573
2.454518,4e-06,0,0,0,0
2.454542,2e-06,0,0,0,0
2.454561,7e-06,0,0,0,0
2.454574,7.8e-05,0,0,0,0
2.454653,3e-06,0,0,0,0
2.454657,2e-06,0,0,0,0
2.45466,5e-06,0,0,0,0
2.454666,4e-06,0,0,0,0
2.454671,1e-06,0,0,0,0
2.454673,6e-06,0,0,0,0
2.45468,1.7e-05,0,0,0,0
2.454699,6.6e-05,0,0,0,0
2.454765,2e-06,0,1,0,0.002156
2.454779,1e-06,0,1,0,0.003064
2.454816,3e-06,0,0,0,0
2.454824,2e-06,0,0,0,0
2.454834,5e-06,0,0,0,0
2.454843,2e-06,0,1,0,0.002283
2.454869,2.2e-05,0,0,0,0
2.454896,0.000165,0,1,0,12.119677
2.455075,2e-06,0,0,0,0
2.455084,1e-06,0,0,0,0
2.455094,5e-06,0,0,0,0
2.4551,2e-06,0,1,0,0.002239
2.455119,1.6e-05,0,0,0,0
2.455144,0.000165,0,1,0,12.150191
2.456248,0.00018,1,0,0,11.142233
2.456436,3e-06,0,0,0,0
2.456442,3e-06,0,0,0,0
2.456446,4e-06,0,0,0,0
2.456451,1e-05,0,0,0,0
2.456463,0.000178,1,0,0,11.258488
2.456648,2e-06,0,0,0,0
2.456652,3e-06,0,0,0,0
2.456656,3e-06,0,0,0,0
2.45666,1.1e-05,0,0,0,0
2.456672,3e-06,0,0,0,0
2.456676,1e-06,0,0,0,0
2.456678,5e-06,0,0,0,0
2.456684,2e-06,0,1,0,0.002042
2.45671,1.8e-05,0,0,0,0
2.456735,0.000171,0,1,0,12.171054
2.45692,2e-06,0,0,0,0
2.456928,1e-06,0,0,0,0
2.456937,5e-06,0,0,0,0
2.456943,2e-06,0,1,0,0.002239
2.456963,1.6e-05,0,0,0,0
2.45698,0.000171,0,1,0,12.173407
2.458009,0.000186,1,0,0,11.177975
2.458199,2e-06,0,0,0,0
2.458204,3e-06,0,0,0,0
2.458208,3e-06,0,0,0,0
2.458213,9e-06,0,0,0,0
2.458225,0.000185,1,0,0,11.259323
2.458418,2e-06,0,0,0,0
2.458423,3e-06,0,0,0,0
2.458427,3e-06,0,0,0,0
2.458431,1e-05,0,0,0,0
2.458442,3e-06,0,0,0,0
2.458446,1e-06,0,0,0,0
2.458449,5e-06,0,0,0,0
2.458457,2e-06,0,1,0,0.002239
2.458497,1.7e-05,0,0,0,0
2.458515,0.000177,0,1,0,12.175654
2.458706,2e-06,0,0,0,0
