start,duration,direction,throughput
0.529853,0.000676,0,6.771402
0.530698,0.002929,0,6.246055
0.533793,0.002915,0,6.27478
0.540603,3e-06,1,0.001338
0.545124,2e-06,1,0.007164
0.545994,2e-06,1,0.002425
0.547345,1e-06,1,0.002772
0.551064,2e-06,1,1.045829
0.551082,0.000848,1,5.398418
0.553963,2e-06,1,0.001878
0.554582,2e-06,1,0.007634
0.555345,1e-06,1,0.002707
0.556111,1e-06,1,0.002707
0.556245,2e-06,1,0.102365
0.55626,1e-06,1,1.4499
0.557917,2e-06,1,0.002328
0.558732,1e-06,1,0.010829
0.559525,1e-06,1,0.002707
0.560177,1e-06,1,0.002646
0.560308,1e-06,1,0.010348
0.560322,1e-06,1,0.144809
0.561963,1e-06,1,0.002587
0.562756,1e-06,1,0.010829
0.563505,1e-06,1,0.002646
0.564144,1e-06,1,0.002707
0.564273,1e-06,1,0.005174
0.564286,1e-06,1,0.011642
0.566362,1e-06,1,0.002587
0.566395,1e-06,1,0.002839
0.566408,2e-06,1,0.003528
