start,duration,H2D,D2H,D2D,Throughput
0.721857,0.014337,1,0,0,4.359489
0.736232,1.3e-05,1,0,0,9.104289
0.736263,8.9e-05,0,0,0,0
0.736372,8.1e-05,0,0,0,0
0.736455,1e-06,0,0,0,0
0.736843,2e-06,0,0,0,49.541523
0.736852,2e-06,0,0,0,0
0.737276,1e-06,0,0,0,0.212874
0.737285,2e-06,0,0,0,0
0.7373,8.5e-05,0,0,0,0
0.737386,1e-06,0,0,0,0
0.737721,2e-06,0,0,0,59.604645
0.737728,2e-06,0,0,0,0
0.738138,1e-06,0,0,0,0.219135
0.738145,2e-06,0,0,0,0
0.738159,8.5e-05,0,0,0,0
0.738246,1e-06,0,0,0,0
0.738578,2e-06,0,0,0,55.285468
0.738587,2e-06,0,0,0,0
0.738994,1e-06,0,0,0,0.219135
0.739001,2e-06,0,0,0,0
0.739015,8.5e-05,0,0,0,0
0.739102,1e-06,0,0,0,0
0.739434,2e-06,0,0,0,62.536021
0.739442,2e-06,0,0,0,0
0.739849,1e-06,0,0,0,0.219135
0.739857,2e-06,0,0,0,0
0.73987,8.5e-05,0,0,0,0
0.739957,1e-06,0,0,0,0
0.740287,2e-06,0,0,0,64.655886
0.740294,2e-06,0,0,0,0
0.740705,1e-06,0,0,0,0.212874
0.740712,2e-06,0,0,0,0
0.740727,8.5e-05,0,0,0,0
0.740813,1e-06,0,0,0,0
0.741143,2e-06,0,0,0,64.655886
0.74115,2e-06,0,0,0,0
0.741563,1e-06,0,0,0,0.219135
0.741571,2e-06,0,0,0,0
0.741585,8.5e-05,0,0,0,0
0.741672,1e-06,0,0,0,0
0.742002,2e-06,0,0,0,61.527375
0.742009,2e-06,0,0,0,0
0.74242,1e-06,0,0,0,0.219135
0.742427,2e-06,0,0,0,0
0.742441,8.5e-05,0,0,0,0
0.742527,1e-06,0,0,0,0
0.742858,2e-06,0,0,0,64.655886
0.742865,2e-06,0,0,0,0
0.743273,1e-06,0,0,0,0.219135
0.743281,2e-06,0,0,0,0
0.743294,8.6e-05,0,0,0,0
0.743381,1e-06,0,0,0,0
0.743713,2e-06,0,0,0,60.55075
0.743721,2e-06,0,0,0,0
0.744128,1e-06,0,0,0,0.219135
0.744135,2e-06,0,0,0,0
0.744149,8.5e-05,0,0,0,0
0.744236,1e-06,0,0,0,0
0.744567,2e-06,0,0,0,61.527375
0.744574,2e-06,0,0,0,0
0.745002,1e-06,0,0,0,0.219135
0.74501,2e-06,0,0,0,0
0.745024,8.5e-05,0,0,0,0
0.74511,1e-06,0,0,0,0
0.74549,2e-06,0,0,0,56.93578
0.745498,2e-06,0,0,0,0
0.745951,1e-06,0,0,0,0.219135
0.745958,2e-06,0,0,0,0
0.745972,8.6e-05,0,0,0,0
0.746059,1e-06,0,0,0,0
0.746437,2e-06,0,0,0,64.655886
0.746445,2e-06,0,0,0,0
0.746891,1e-06,0,0,0,0.219135
0.746898,2e-06,0,0,0,0
0.746911,8.5e-05,0,0,0,0
0.746998,1e-06,0,0,0,0
0.747334,2e-06,0,0,0,64.655886
0.747342,2e-06,0,0,0,0
0.747752,1e-06,0,0,0,0.219135
0.747759,2e-06,0,0,0,0
0.747773,8.5e-05,0,0,0,0
