start,duration,H2D,D2H,D2D,Throughput
0.458534,1e-06,0,0,0,0
0.459065,1.6e-05,1,0,0,9.751271
0.459089,1e-06,1,0,0,0.459009
0.4591,2e-06,1,0,0,3.946282
0.459111,2e-06,1,0,0,3.946282
0.459122,2e-06,1,0,0,3.948373
0.459133,2e-06,1,0,0,4.014321
0.459162,0.000137,0,0,0,0
0.4593,2e-06,0,0,0,0
0.459303,9.6e-05,0,0,0,0
0.459401,0.00017,0,0,0,0
0.459572,0.000137,0,0,0,0
0.45971,2e-06,0,0,0,0
0.459712,9.6e-05,0,0,0,0
0.45981,0.00017,0,0,0,0
0.459981,0.000136,0,0,0,0
0.460118,2e-06,0,0,0,0
0.460121,9.6e-05,0,0,0,0
0.460218,0.00017,0,0,0,0
0.46039,0.000136,0,0,0,0
0.460526,2e-06,0,0,0,0
0.460529,9.6e-05,0,0,0,0
0.460626,0.00017,0,0,0,0
0.460798,0.000136,0,0,0,0
0.460935,2e-06,0,0,0,0
0.460937,9.6e-05,0,0,0,0
0.461035,0.00017,0,0,0,0
0.461206,0.000136,0,0,0,0
0.461343,2e-06,0,0,0,0
0.461346,9.6e-05,0,0,0,0
0.461443,0.00017,0,0,0,0
0.461615,0.000138,0,0,0,0
0.461753,2e-06,0,0,0,0
0.461756,9.6e-05,0,0,0,0
0.461853,0.00017,0,0,0,0
0.462025,0.000135,0,0,0,0
0.462161,2e-06,0,0,0,0
0.462164,9.6e-05,0,0,0,0
0.462261,0.00017,0,0,0,0
0.462432,0.000134,0,0,0,0
0.462568,2e-06,0,0,0,0
0.46257,9.6e-05,0,0,0,0
0.462667,0.00017,0,0,0,0
0.463245,2e-06,0,1,0,3.755333
0.463262,2e-06,0,1,0,4.850638
0.463278,2e-06,0,1,0,4.233284
