start,duration,H2D,D2H,D2D,Throughput
0.492636,0.006474,1,0,0,5.434166
0.499294,0.006402,1,0,0,5.494899
0.505701,1e-05,0,0,0,0
0.505712,6e-06,0,0,0,0
0.505719,7e-06,0,0,0,0
0.505727,7e-06,0,0,0,0
0.505735,7e-06,0,0,0,0
0.505743,7e-06,0,0,0,0
0.505751,6e-06,0,0,0,0
0.505758,7e-06,0,0,0,0
0.505766,6e-06,0,0,0,0
0.505773,6e-06,0,0,0,0
0.505781,7e-06,0,0,0,0
0.505788,7e-06,0,0,0,0
0.505796,6e-06,0,0,0,0
0.505804,6e-06,0,0,0,0
0.505811,6e-06,0,0,0,0
0.505819,7e-06,0,0,0,0
0.505826,7e-06,0,0,0,0
0.505834,6e-06,0,0,0,0
0.505841,6e-06,0,0,0,0
0.505849,6e-06,0,0,0,0
0.505856,6e-06,0,0,0,0
0.505864,7e-06,0,0,0,0
0.505872,6e-06,0,0,0,0
0.505879,6e-06,0,0,0,0
0.505887,6e-06,0,0,0,0
0.505894,6e-06,0,0,0,0
0.505902,6e-06,0,0,0,0
0.505909,7e-06,0,0,0,0
0.505917,7e-06,0,0,0,0
0.505924,7e-06,0,0,0,0
0.505932,6e-06,0,0,0,0
0.50594,7e-06,0,0,0,0
0.505947,6e-06,0,0,0,0
0.505955,6e-06,0,0,0,0
0.505962,7e-06,0,0,0,0
0.50597,7e-06,0,0,0,0
0.505978,6e-06,0,0,0,0
0.505985,6e-06,0,0,0,0
0.505993,6e-06,0,0,0,0
0.506001,6e-06,0,0,0,0
0.506008,6e-06,0,0,0,0
0.506016,6e-06,0,0,0,0
0.506023,7e-06,0,0,0,0
0.506031,6e-06,0,0,0,0
0.506039,6e-06,0,0,0,0
0.506046,6e-06,0,0,0,0
0.506054,6e-06,0,0,0,0
0.506061,7e-06,0,0,0,0
0.506069,7e-06,0,0,0,0
0.506076,6e-06,0,0,0,0
0.506084,6e-06,0,0,0,0
0.506091,6e-06,0,0,0,0
0.506099,6e-06,0,0,0,0
0.506106,6e-06,0,0,0,0
0.506114,6e-06,0,0,0,0
0.506121,6e-06,0,0,0,0
0.506129,7e-06,0,0,0,0
0.506136,6e-06,0,0,0,0
0.506144,6e-06,0,0,0,0
0.506151,6e-06,0,0,0,0
0.506159,6e-06,0,0,0,0
0.506166,7e-06,0,0,0,0
0.506174,6e-06,0,0,0,0
0.506181,6e-06,0,0,0,0
0.506189,6e-06,0,0,0,0
0.506196,6e-06,0,0,0,0
0.506204,6e-06,0,0,0,0
0.506211,6e-06,0,0,0,0
0.506219,7e-06,0,0,0,0
0.506227,6e-06,0,0,0,0
0.506234,7e-06,0,0,0,0
0.506242,6e-06,0,0,0,0
0.506249,6e-06,0,0,0,0
0.506257,6e-06,0,0,0,0
0.506264,6e-06,0,0,0,0
0.506272,6e-06,0,0,0,0
0.506279,7e-06,0,0,0,0
0.506287,6e-06,0,0,0,0
0.506295,7e-06,0,0,0,0
0.506302,6e-06,0,0,0,0
0.50631,7e-06,0,0,0,0
0.506317,6e-06,0,0,0,0
0.506325,7e-06,0,0,0,0
0.506333,6e-06,0,0,0,0
0.50634,7e-06,0,0,0,0
0.506348,6e-06,0,0,0,0
0.506355,7e-06,0,0,0,0
0.506363,7e-06,0,0,0,0
0.506371,7e-06,0,0,0,0
0.506378,7e-06,0,0,0,0
0.506386,7e-06,0,0,0,0
0.506394,6e-06,0,0,0,0
0.506401,7e-06,0,0,0,0
0.506409,7e-06,0,0,0,0
0.506416,7e-06,0,0,0,0
0.506424,7e-06,0,0,0,0
0.506432,7e-06,0,0,0,0
0.50644,7e-06,0,0,0,0
0.506447,7e-06,0,0,0,0
0.506455,7e-06,0,0,0,0
0.506463,7e-06,0,0,0,0
0.506471,7e-06,0,0,0,0
0.506479,7e-06,0,0,0,0
0.506486,7e-06,0,0,0,0
0.506494,7e-06,0,0,0,0
0.506502,7e-06,0,0,0,0
0.506509,7e-06,0,0,0,0
0.506517,7e-06,0,0,0,0
0.506525,7e-06,0,0,0,0
0.506533,7e-06,0,0,0,0
0.506541,7e-06,0,0,0,0
0.506549,7e-06,0,0,0,0
0.506557,7e-06,0,0,0,0
0.506565,7e-06,0,0,0,0
0.506572,7e-06,0,0,0,0
0.50658,7e-06,0,0,0,0
0.506588,7e-06,0,0,0,0
0.506596,7e-06,0,0,0,0
0.506604,7e-06,0,0,0,0
0.506612,7e-06,0,0,0,0
0.50662,7e-06,0,0,0,0
0.506628,7e-06,0,0,0,0
0.506636,7e-06,0,0,0,0
0.506644,7e-06,0,0,0,0
0.506652,7e-06,0,0,0,0
0.50666,7e-06,0,0,0,0
0.506668,7e-06,0,0,0,0
0.506675,7e-06,0,0,0,0
0.506683,7e-06,0,0,0,0
0.506691,7e-06,0,0,0,0
0.506699,7e-06,0,0,0,0
0.506707,7e-06,0,0,0,0
0.506715,7e-06,0,0,0,0
0.506723,7e-06,0,0,0,0
0.506731,7e-06,0,0,0,0
0.506739,7e-06,0,0,0,0
0.506747,7e-06,0,0,0,0
0.506755,7e-06,0,0,0,0
0.506763,7e-06,0,0,0,0
0.506771,7e-06,0,0,0,0
0.506779,7e-06,0,0,0,0
0.506787,7e-06,0,0,0,0
0.506795,7e-06,0,0,0,0
0.506804,7e-06,0,0,0,0
0.506812,7e-06,0,0,0,0
0.50682,7e-06,0,0,0,0
0.506828,7e-06,0,0,0,0
0.506836,7e-06,0,0,0,0
0.506844,7e-06,0,0,0,0
0.506852,7e-06,0,0,0,0
0.50686,7e-06,0,0,0,0
0.506868,7e-06,0,0,0,0
0.506876,7e-06,0,0,0,0
0.506884,7e-06,0,0,0,0
0.506892,7e-06,0,0,0,0
0.5069,7e-06,0,0,0,0
0.506908,7e-06,0,0,0,0
0.506916,7e-06,0,0,0,0
0.506924,7e-06,0,0,0,0
0.506933,7e-06,0,0,0,0
0.506941,7e-06,0,0,0,0
0.506949,7e-06,0,0,0,0
0.506957,7e-06,0,0,0,0
0.506965,7e-06,0,0,0,0
