start,duration,threads_x,threads_y,threads_z
1.367245,0.000297,163840.0,1.0,1.0
1.367558,0.000291,163840.0,1.0,1.0
1.36786,0.000292,163840.0,1.0,1.0
1.368164,0.000287,163840.0,1.0,1.0
1.368461,0.000291,163840.0,1.0,1.0
1.368764,0.000291,163840.0,1.0,1.0
1.369066,0.00029,163840.0,1.0,1.0
1.369366,0.000294,163840.0,1.0,1.0
1.369671,0.000292,163840.0,1.0,1.0
1.369973,0.0003,163840.0,1.0,1.0
1.370283,0.000289,163840.0,1.0,1.0
1.370582,0.00029,163840.0,1.0,1.0
1.370886,0.000286,163840.0,1.0,1.0
1.371182,0.000292,163840.0,1.0,1.0
1.371484,0.000288,163840.0,1.0,1.0
1.371782,0.000291,163840.0,1.0,1.0
1.372083,0.000289,163840.0,1.0,1.0
1.372383,0.000287,163840.0,1.0,1.0
1.37268,0.000295,163840.0,1.0,1.0
1.372986,0.00029,163840.0,1.0,1.0
1.373285,0.000289,163840.0,1.0,1.0
1.373585,0.000292,163840.0,1.0,1.0
1.373887,0.00029,163840.0,1.0,1.0
1.374187,0.000295,163840.0,1.0,1.0
1.374492,0.000291,163840.0,1.0,1.0
1.374793,0.000288,163840.0,1.0,1.0
1.375091,0.000286,163840.0,1.0,1.0
1.375387,0.000288,163840.0,1.0,1.0
1.375685,0.000289,163840.0,1.0,1.0
1.375985,0.000293,163840.0,1.0,1.0
1.376288,0.00029,163840.0,1.0,1.0
1.376589,0.000287,163840.0,1.0,1.0
1.376886,0.000294,163840.0,1.0,1.0
1.37719,0.000293,163840.0,1.0,1.0
1.377493,0.000293,163840.0,1.0,1.0
1.377796,0.000287,163840.0,1.0,1.0
1.378094,0.000286,163840.0,1.0,1.0
1.37839,0.000288,163840.0,1.0,1.0
1.378689,0.000297,163840.0,1.0,1.0
1.378996,0.000287,163840.0,1.0,1.0
1.379293,0.000288,163840.0,1.0,1.0
1.379592,0.000287,163840.0,1.0,1.0
1.37989,0.000294,163840.0,1.0,1.0
1.380194,0.000296,163840.0,1.0,1.0
1.380499,0.000288,163840.0,1.0,1.0
1.380798,0.000285,163840.0,1.0,1.0
1.381096,0.000292,163840.0,1.0,1.0
1.381398,0.000292,163840.0,1.0,1.0
1.381701,0.000292,163840.0,1.0,1.0
1.382004,0.000291,163840.0,1.0,1.0
1.382305,0.000291,163840.0,1.0,1.0
1.382606,0.00029,163840.0,1.0,1.0
1.382907,0.000294,163840.0,1.0,1.0
1.383211,0.000291,163840.0,1.0,1.0
1.383512,0.000297,163840.0,1.0,1.0
1.383819,0.000289,163840.0,1.0,1.0
1.384119,0.000292,163840.0,1.0,1.0
1.38442,0.000293,163840.0,1.0,1.0
1.384723,0.000292,163840.0,1.0,1.0
1.385025,0.00029,163840.0,1.0,1.0
1.385324,0.000294,163840.0,1.0,1.0
1.385629,0.000289,163840.0,1.0,1.0
1.385929,0.000286,163840.0,1.0,1.0
1.386225,0.000292,163840.0,1.0,1.0
1.386528,0.000297,163840.0,1.0,1.0
1.386835,0.000289,163840.0,1.0,1.0
1.387135,0.000294,163840.0,1.0,1.0
1.387439,0.000288,163840.0,1.0,1.0
1.387737,0.000295,163840.0,1.0,1.0
1.388043,0.000289,163840.0,1.0,1.0
1.388342,0.00029,163840.0,1.0,1.0
1.388642,0.000286,163840.0,1.0,1.0
1.388938,0.000288,163840.0,1.0,1.0
1.389237,0.000288,163840.0,1.0,1.0
1.389536,0.000291,163840.0,1.0,1.0
1.389838,0.000291,163840.0,1.0,1.0
1.390139,0.000289,163840.0,1.0,1.0
1.390438,0.000294,163840.0,1.0,1.0
1.390744,0.000293,163840.0,1.0,1.0
1.391047,0.000291,163840.0,1.0,1.0
1.391348,0.000292,163840.0,1.0,1.0
1.39165,0.000294,163840.0,1.0,1.0
1.391955,0.000291,163840.0,1.0,1.0
1.392256,0.000294,163840.0,1.0,1.0
1.39256,0.000288,163840.0,1.0,1.0
1.392858,0.000294,163840.0,1.0,1.0
1.393162,0.000288,163840.0,1.0,1.0
1.39346,0.000286,163840.0,1.0,1.0
1.393757,0.000293,163840.0,1.0,1.0
1.39406,0.000288,163840.0,1.0,1.0
1.394358,0.00029,163840.0,1.0,1.0
1.394658,0.000286,163840.0,1.0,1.0
1.394955,0.000291,163840.0,1.0,1.0
1.395256,0.000288,163840.0,1.0,1.0
1.395554,0.000292,163840.0,1.0,1.0
1.395856,0.000288,163840.0,1.0,1.0
1.396155,0.00029,163840.0,1.0,1.0
1.396458,0.000292,163840.0,1.0,1.0
1.39676,0.000293,163840.0,1.0,1.0
1.397063,0.000291,163840.0,1.0,1.0
