start,duration,direction,throughput
0.783211,0.008795,0,7.106129
0.792074,2.3e-05,0,10.408451
0.792192,0.000179,0,10.920769
0.79257,0.002924,1,2.504556
0.795967,6e-06,1,10.091792
0.862156,2.4e-05,0,10.282203
0.862316,0.000228,0,8.555681
0.862709,4.1e-05,1,11.968154
0.862875,6e-06,1,10.837208
0.917957,2.4e-05,0,10.131998
0.918123,0.000228,0,8.571262
0.918512,4.1e-05,1,11.977254
0.918694,6e-06,1,9.395806
0.973344,2.4e-05,0,10.158981
0.973514,0.000231,0,8.467843
0.973907,4.1e-05,1,11.949117
0.974089,6e-06,1,9.986118
0.974989,2.4e-05,0,10.186108
0.975157,0.000229,0,8.541276
0.975546,4.1e-05,1,11.986663
0.975716,6e-06,1,9.395806
0.976572,2.4e-05,0,10.17295
0.976685,0.000197,0,9.927796
0.977041,4.1e-05,1,11.996381
0.977206,6e-06,1,10.715442
0.978059,2.4e-05,0,10.172526
0.978173,0.000179,0,10.899257
0.978507,4.1e-05,1,11.96786
0.978667,7e-06,1,8.709354
0.979524,2.4e-05,0,10.268796
0.979637,0.000188,0,10.403295
0.979981,4.1e-05,1,11.977548
0.98012,6e-06,1,10.479938
0.98097,2.4e-05,0,10.254993
0.981083,0.000178,0,10.954089
0.981422,4.1e-05,1,11.968154
0.98158,6e-06,1,9.489297
0.982448,2.4e-05,0,10.309993
0.982563,0.000176,0,11.107525
0.982898,4.1e-05,1,11.986663
0.983029,6e-06,1,10.655579
0.983879,2.4e-05,0,10.105158
0.983994,0.000178,0,10.985573
0.984328,4.1e-05,1,11.96786
0.984452,6e-06,1,9.395806
0.985301,2.4e-05,0,10.065579
0.985417,0.000177,0,11.005443
0.985754,4.1e-05,1,11.986957
0.985877,6e-06,1,10.038677
0.986716,2.4e-05,0,10.172526
0.986831,0.000186,0,10.523473
0.987176,4.1e-05,1,11.968154
0.987296,6e-06,1,9.489297
0.988165,2.4e-05,0,10.32438
0.98828,0.000187,0,10.433527
0.988623,4.1e-05,1,11.958774
0.988746,6e-06,1,10.42267
0.989575,2.4e-05,0,10.296079
0.98969,0.000181,0,10.798979
0.990025,4.1e-05,1,11.977254
0.990141,6e-06,1,9.538234
0.990975,2.4e-05,0,10.186533
0.99109,0.000176,0,11.077349
0.991422,4.1e-05,1,11.986957
0.991537,6e-06,1,10.596381
0.992382,2.4e-05,0,10.11856
0.992497,0.000177,0,11.039282
0.99283,4.1e-05,1,11.968154
0.992945,6e-06,1,9.536743
0.99378,2.4e-05,0,10.282203
0.993895,0.000177,0,11.033233
0.994225,4.1e-05,1,11.977254
0.99434,6e-06,1,10.596381
0.995175,2.4e-05,0,10.254993
0.99529,0.000177,0,11.055279
0.995622,4.1e-05,1,11.968154
0.995742,6e-06,1,9.584666
0.996608,2.4e-05,0,10.159403
0.996724,0.000181,0,10.774257
0.997071,4.1e-05,1,11.996381
0.997186,6e-06,1,10.254563
0.998023,2.4e-05,0,10.131998
0.998138,0.000177,0,11.035228
0.998471,4.1e-05,1,11.883973
0.998586,6e-06,1,9.584666
0.999454,2.4e-05,0,10.240798
0.99957,0.000177,0,11.03529
0.999904,4.1e-05,1,11.968154
1.000019,6e-06,1,10.655579
1.000882,2.4e-05,0,10.227499
1.000997,0.000177,0,11.055279
1.001332,4.1e-05,1,11.977548
1.001447,6e-06,1,9.584666
1.002318,2.4e-05,0,10.200151
1.002434,0.000179,0,10.934465
1.002771,4.1e-05,1,11.986957
1.002886,6e-06,1,10.596381
1.00377,2.4e-05,0,10.22707
1.003884,0.000178,0,10.954089
1.004219,4.1e-05,1,11.977548
1.004333,6e-06,1,9.584666
1.005168,2.4e-05,0,10.11856
1.005284,0.000178,0,11.001414
1.005616,4.1e-05,1,11.96786
1.005736,6e-06,1,9.831694
1.006575,2.4e-05,0,10.268796
1.006691,0.000182,0,10.738241
1.00703,4.1e-05,1,11.968154
1.007145,6e-06,1,9.395806
1.007976,2.4e-05,0,10.337933
1.008091,0.000176,0,11.111569
1.008422,4.1e-05,1,11.986663
1.008536,6e-06,1,10.715442
1.009384,2.4e-05,0,10.254993
1.009499,0.000177,0,11.041279
1.009835,4.1e-05,1,11.996381
1.009948,6e-06,1,9.536743
1.010783,2.4e-05,0,10.323944
1.010898,0.000177,0,11.03529
1.01123,4.1e-05,1,11.986957
1.011344,6e-06,1,10.596381
1.012176,2.4e-05,0,10.172526
1.012308,0.000178,0,10.983658
1.012644,4.1e-05,1,11.977548
1.012765,6e-06,1,9.584666
1.013659,2.4e-05,0,10.11856
1.013782,0.000177,0,11.049274
1.014113,4.1e-05,1,11.986957
1.014226,6e-06,1,10.655579
1.015055,2.4e-05,0,10.254563
1.015171,0.000177,0,11.061226
1.015502,4.1e-05,1,11.986663
1.015616,6e-06,1,9.443781
1.016476,2.4e-05,0,10.158981
1.016593,0.000177,0,11.017363
1.016927,4.1e-05,1,11.977548
1.017042,6e-06,1,10.537838
1.01794,2.4e-05,0,10.199725
1.018057,0.000177,0,11.065237
1.018386,4.1e-05,1,11.986663
1.0185,6e-06,1,9.538234
1.01935,2.4e-05,0,10.268796
1.019465,0.000176,0,11.123783
1.019797,4.1e-05,1,11.996381
1.01991,6e-06,1,10.655579
1.020741,2.4e-05,0,10.240798
1.020856,0.000178,0,10.987612
1.021183,4.1e-05,1,11.977548
1.021296,6e-06,1,9.44232
1.022127,2.4e-05,0,10.282203
1.022242,0.000178,0,10.979644
1.022575,4.1e-05,1,11.977254
1.022687,6e-06,1,10.093461
1.023546,2.4e-05,0,10.158981
1.023662,0.000181,0,10.762858
1.024,4.1e-05,1,11.977548
1.024114,6e-06,1,9.536743
1.02498,2.4e-05,0,10.241228
1.025106,0.000176,0,11.087411
1.025437,4.1e-05,1,11.958774
1.02555,6e-06,1,10.537838
1.026405,2.4e-05,0,10.268796
1.02652,0.000176,0,11.067306
1.026855,4.1e-05,1,11.977548
1.026967,6e-06,1,9.536743
1.027811,2.4e-05,0,10.254563
1.027928,0.000178,0,10.963927
1.028261,4.1e-05,1,11.996086
1.028373,6e-06,1,10.655579
1.029234,2.4e-05,0,10.254993
1.029349,0.000177,0,11.045275
1.029679,4.1e-05,1,11.996381
1.029797,7e-06,1,9.349748
1.030623,2.4e-05,0,10.240798
1.030743,0.000176,0,11.117705
1.031072,4.1e-05,1,11.949409
1.031186,6e-06,1,10.715442
1.032019,2.4e-05,0,10.199725
1.032133,0.000177,0,11.015312
1.032465,4.1e-05,1,11.977254
1.032578,6e-06,1,9.538234
1.033423,2.4e-05,0,10.268796
1.033539,0.000176,0,11.099508
1.033874,4.1e-05,1,11.949409
1.033987,6e-06,1,10.596381
1.034821,2.4e-05,0,10.186108
1.034935,0.000176,0,11.067306
1.035267,4.1e-05,1,11.977254
1.035379,6e-06,1,9.489297
1.03621,2.4e-05,0,10.22707
1.036325,0.000178,0,10.997449
1.036656,4.1e-05,1,11.986663
1.036774,6e-06,1,10.655579
1.03764,2.4e-05,0,10.105158
1.037762,0.000176,0,11.097427
1.038094,4.1e-05,1,11.96786
1.038207,6e-06,1,9.586172
1.039038,2.4e-05,0,10.145471
1.039154,0.000178,0,10.961958
1.039486,4.1e-05,1,11.774221
1.039598,6e-06,1,9.882635
1.040483,2.4e-05,0,10.296513
1.0406,0.000178,0,10.983658
1.040932,4.1e-05,1,11.986957
1.041043,6e-06,1,9.536743
1.041877,2.4e-05,0,10.200151
1.041993,0.000177,0,11.047275
1.042325,4.1e-05,1,11.958774
1.042438,6e-06,1,10.145471
1.043287,2.4e-05,0,10.296079
1.043403,0.000177,0,11.031239
1.043742,4.1e-05,1,11.977548
1.043856,6e-06,1,9.584666
1.044692,2.4e-05,0,10.227499
1.044813,0.000176,0,11.093456
1.045143,4.1e-05,1,11.977548
1.045256,6e-06,1,10.655579
1.046096,2.4e-05,0,10.22707
1.046211,0.000177,0,11.007366
1.046543,4.1e-05,1,11.986663
1.046655,6e-06,1,9.586172
1.047534,2.4e-05,0,10.254563
1.047651,0.000182,0,10.732518
1.047988,4.1e-05,1,11.996086
1.04811,6e-06,1,10.715442
1.048949,2.4e-05,0,10.227499
1.049063,0.000176,0,11.075339
1.049393,4.1e-05,1,11.921402
1.049506,6e-06,1,9.536743
1.050353,2.4e-05,0,10.11856
1.050469,0.000194,0,10.080281
1.050819,4.1e-05,1,11.977548
1.050932,6e-06,1,10.254563
1.051802,2.4e-05,0,10.296079
1.051917,0.000177,0,11.047275
1.052247,4.1e-05,1,11.911805
1.05236,6e-06,1,9.395806
1.053196,2.4e-05,0,10.200151
1.053312,0.000176,0,11.071321
1.053644,4.1e-05,1,11.986957
1.053763,6e-06,1,10.309993
1.05464,2.4e-05,0,10.105577
1.054763,0.000187,0,10.429961
1.055105,4.1e-05,1,11.977548
1.055217,6e-06,1,9.584666
1.056049,2.4e-05,0,10.199725
1.056165,0.000178,0,10.997449
1.056498,4.1e-05,1,11.986663
1.05661,6e-06,1,10.717323
1.05745,2.4e-05,0,10.254993
1.057566,0.000177,0,11.025323
1.057902,4.1e-05,1,11.977548
