start,duration,H2D,D2H,D2D,Throughput
0.327045,0.000686,1,0,0,8.141351
0.327854,0.000642,1,0,0,8.697131
0.328507,2e-06,1,0,0,2.544506
0.328537,1.5e-05,1,0,0,9.891009
0.328573,0.000599,0,1,0,9.315906
0.389956,0.000669,1,0,0,8.344296
0.390712,1e-06,1,0,0,0.019957
0.390721,1e-06,1,0,0,0.002568
0.390809,0.000532,1,0,0,10.488441
0.391403,3.8e-05,0,0,0,146.195005
0.39154,0.000529,1,0,0,10.546174
0.3921,3.6e-05,0,0,0,156.002362
0.39214,0.00057,0,1,0,9.790204
0.396342,0.00062,1,0,0,9.005645
0.39704,0.000516,1,0,0,10.811575
0.397567,2e-06,1,0,0,2.499866
0.397596,1.5e-05,1,0,0,9.519322
0.39763,0.000674,0,1,0,8.274621
0.412728,0.000121,1,0,0,10.610504
0.412859,1e-06,1,0,0,0.019957
0.412868,1e-06,1,0,0,0.002568
0.412877,2e-06,1,0,0,1.655685
0.412902,0.002783,0,0,0,0
0.415703,2e-06,1,0,0,1.824632
0.415716,0.002783,0,0,0,0
0.418515,0.000107,0,1,0,11.967342
0.557099,0.000517,1,0,0,10.792863
0.557693,0.000517,1,0,0,10.804208
0.558221,2e-06,1,0,0,2.499866
0.558242,1.5e-05,1,0,0,9.848284
0.558276,0.000672,0,1,0,8.300612
0.619192,0.000632,1,0,0,8.832791
0.619835,1e-06,1,0,0,0.019957
0.619843,1e-06,1,0,0,0.002568
0.619936,0.000559,1,0,0,9.982973
0.620536,3.6e-05,0,0,0,153.805509
0.620679,0.000527,1,0,0,10.58841
0.621232,3.7e-05,0,0,0,151.13983
0.621273,0.00055,0,1,0,10.15205
0.625399,0.000611,1,0,0,9.13632
0.626087,0.000517,1,0,0,10.80287
0.626615,2e-06,1,0,0,2.544506
0.626643,1.5e-05,1,0,0,9.640075
0.626676,0.000688,0,1,0,8.117113
0.642515,0.00089,1,0,0,5.76327
0.643415,1e-06,1,0,0,0.019403
0.643424,1e-06,1,0,0,0.002568
0.643435,3e-06,1,0,0,3.929977
0.64346,0.011326,0,0,0,0
0.654806,3e-06,1,0,0,3.929977
0.654821,0.011344,0,0,0,0
0.66618,0.002078,0,1,0,2.46764
0.80746,0.000516,1,0,0,10.812245
0.808052,0.000516,1,0,0,10.812916
0.808579,2e-06,1,0,0,2.499866
0.808601,1.5e-05,1,0,0,9.912512
0.808634,0.000697,0,1,0,8.008651
0.869969,0.000661,1,0,0,8.449808
0.870641,1e-06,1,0,0,0.019957
0.870649,1e-06,1,0,0,0.002568
0.870739,0.000532,1,0,0,10.485918
0.871313,3.6e-05,0,0,0,154.893998
0.871469,0.000527,1,0,0,10.581364
0.872022,3.6e-05,0,0,0,154.3457
0.872063,0.000544,0,1,0,10.254737
0.87627,0.000644,1,0,0,8.661727
0.876996,0.000521,1,0,0,10.717896
0.877528,2e-06,1,0,0,2.499866
0.877555,1.5e-05,1,0,0,9.579318
0.87759,0.000667,0,1,0,8.362687
0.892467,0.002346,1,0,0,8.741873
0.894823,1e-06,1,0,0,0.019957
0.894831,1e-06,1,0,0,0.002568
0.89485,8e-06,1,0,0,5.480887
0.894875,0.044857,0,0,0,0
0.93976,8e-06,1,0,0,5.480887
0.939774,0.044875,0,0,0,0
0.984666,0.007534,0,1,0,2.722022
1.136656,0.000518,1,0,0,10.765528
1.137256,0.000516,1,0,0,10.819624
1.137784,2e-06,1,0,0,2.544506
1.137808,1.5e-05,1,0,0,9.640075
1.137843,0.000721,0,1,0,7.740307
1.196515,0.000629,1,0,0,8.8773
1.197156,1e-06,1,0,0,0.019957
1.197164,1e-06,1,0,0,0.002568
1.197258,0.000516,1,0,0,10.815619
1.197817,3.6e-05,0,0,0,155.16961
1.197958,0.000536,1,0,0,10.403376
1.198521,3.6e-05,0,0,0,154.893998
1.198563,0.000554,0,1,0,10.078154
1.201621,0.00066,1,0,0,8.456363
1.202379,0.000515,1,0,0,10.831719
1.202906,2e-06,1,0,0,2.544506
1.202935,1.5e-05,1,0,0,9.660499
1.202969,0.000678,0,1,0,8.227778
1.222636,0.00775,1,0,0,10.584892
1.2304,2e-06,1,0,0,0.01397
1.230409,1e-06,1,0,0,0.002568
1.230439,1.8e-05,1,0,0,10.091792
1.230471,0.178921,0,0,0,0
1.409431,1.9e-05,1,0,0,9.552664
1.409461,0.178921,0,0,0,0
1.588408,0.028529,0,1,0,2.875335
1.751644,0.000517,1,0,0,10.796851
1.752237,0.000517,1,0,0,10.798188
1.752767,2e-06,1,0,0,2.499866
1.75279,1.5e-05,1,0,0,9.76393
1.752826,0.000669,0,1,0,8.339508
1.811272,0.000685,1,0,0,8.143644
1.811969,1e-06,1,0,0,0.018878
1.811978,1e-06,1,0,0,0.002568
1.812071,0.000596,1,0,0,9.356888
1.812711,3.7e-05,0,0,0,152.323704
1.81285,0.000568,1,0,0,9.834366
1.813444,3.6e-05,0,0,0,155.589209
1.813483,0.000571,0,1,0,9.771537
1.816671,0.000644,1,0,0,8.67205
1.817396,0.000517,1,0,0,10.803539
1.817923,2e-06,1,0,0,2.499866
1.817953,1.5e-05,1,0,0,9.934784
1.817987,0.000736,0,1,0,7.582814
1.836738,0.017315,1,0,0,10.659368
1.854065,2e-06,1,0,0,0.012254
1.854075,1e-06,1,0,0,0.002495
1.854147,4e-05,1,0,0,10.391125
1.854195,0.400183,0,0,0,0
2.254543,4e-05,1,0,0,10.382745
2.254595,0.400232,0,0,0,0
2.654854,0.064682,0,1,0,2.853514
2.857251,0.000517,1,0,0,10.804877
2.857844,0.000517,1,0,0,10.78819
2.858373,2e-06,1,0,0,2.544506
2.858398,1.5e-05,1,0,0,9.640075
2.858434,0.000672,0,1,0,8.306937
2.918718,0.000637,1,0,0,8.758275
2.919367,1e-06,1,0,0,0.019957
2.919375,1e-06,1,0,0,0.002568
2.919483,0.000556,1,0,0,10.034648
2.920088,3.7e-05,0,0,0,152.0581
2.920238,0.000632,1,0,0,8.833686
2.920897,3.6e-05,0,0,0,154.756558
2.920937,0.000623,0,1,0,8.959384
2.924517,0.000645,1,0,0,8.647541
2.925247,0.000517,1,0,0,10.805547
2.925775,2e-06,1,0,0,2.499866
2.925808,1.5e-05,1,0,0,9.579318
2.925843,0.00074,0,1,0,7.541501
2.94182,0.030634,1,0,0,10.710993
2.972466,2e-06,1,0,0,0.01397
2.972476,1e-06,1,0,0,0.002495
2.972562,6.8e-05,1,0,0,10.771068
2.972642,0.717808,0,0,0,0
3.690567,6.9e-05,1,0,0,10.630987
3.690645,0.717863,0,0,0,0
4.408529,0.11394,0,1,0,2.879817
4.65815,0.000516,1,0,0,10.812916
4.658742,0.000517,1,0,0,10.787502
4.659275,2e-06,1,0,0,2.499866
4.659297,1.5e-05,1,0,0,9.640075
4.659333,0.000668,0,1,0,8.359493
4.71632,0.000657,1,0,0,8.497978
4.716987,1e-06,1,0,0,0.019403
4.716996,1e-06,1,0,0,0.002568
4.717085,0.000516,1,0,0,10.814927
4.717643,3.6e-05,0,0,0,154.213493
4.717778,0.000537,1,0,0,10.399634
4.71834,3.5e-05,0,0,0,157.272819
4.718379,0.000542,0,1,0,10.301964
4.721467,0.000624,1,0,0,8.948825
4.722188,0.000516,1,0,0,10.814257
4.722718,2e-06,1,0,0,2.544506
4.722747,1.5e-05,1,0,0,9.784883
4.72278,0.000708,0,1,0,7.884114
4.738801,0.047615,1,0,0,10.767514
4.786428,2e-06,1,0,0,0.01397
4.786437,1e-06,1,0,0,0.002568
4.786539,0.000108,1,0,0,10.593341
4.786658,1.129653,0,0,0,0
5.916553,0.00011,1,0,0,10.396253
5.91667,1.129471,0,0,0,0
7.046183,0.1798,0,1,0,2.85148
7.36366,0.000531,1,0,0,10.516901
7.364266,0.000517,1,0,0,10.792842
7.364798,2e-06,1,0,0,2.544506
7.364822,1.5e-05,1,0,0,9.559862
7.364859,0.000675,0,1,0,8.263251
7.422242,0.000627,1,0,0,8.901781
7.42288,1e-06,1,0,0,0.019957
7.422889,1e-06,1,0,0,0.001984
7.422977,0.000519,1,0,0,10.756897
7.423548,3.6e-05,0,0,0,154.898296
7.423685,0.00053,1,0,0,10.527693
7.424242,3.6e-05,0,0,0,154.76085
7.424281,0.000547,0,1,0,10.207306
7.427615,0.000648,1,0,0,8.612964
7.428345,0.000525,1,0,0,10.63816
7.428881,2e-06,1,0,0,2.499866
7.42891,1.5e-05,1,0,0,9.519322
7.428944,0.000673,0,1,0,8.295874
7.44453,0.068411,1,0,0,10.791896
7.512953,2e-06,1,0,0,0.014255
7.512962,1e-06,1,0,0,0.002568
7.513063,0.000153,1,0,0,10.767039
7.513229,1.613134,0,0,0,0
9.126597,0.000155,1,0,0,10.618366
9.126765,1.612887,0,0,0,0
10.739695,0.258322,0,1,0,2.857987
11.135384,0.000522,1,0,0,10.681793
11.135983,0.000517,1,0,0,10.801531
11.136513,2e-06,1,0,0,2.499866
11.136535,1.5e-05,1,0,0,9.579318
11.136571,0.000687,0,1,0,8.122406
11.193487,0.000634,1,0,0,8.79715
11.194134,1e-06,1,0,0,0.019957
11.194143,1e-06,1,0,0,0.002568
11.19425,0.000553,1,0,0,10.095071
11.194858,3.8e-05,0,0,0,146.198835
11.194998,0.000602,1,0,0,9.275281
11.195626,3.6e-05,0,0,0,155.031681
11.195667,0.000567,0,1,0,9.848805
11.19905,0.00067,1,0,0,8.328755
11.1998,0.000525,1,0,0,10.627768
11.200336,2e-06,1,0,0,2.499866
11.200365,1.5e-05,1,0,0,9.660499
11.2004,0.000675,0,1,0,8.262848
11.215233,0.093148,1,0,0,10.788016
11.308393,2e-06,1,0,0,0.012254
11.308403,1e-06,1,0,0,0.002568
11.308504,0.000218,1,0,0,10.27801
11.308734,2.191439,0,0,0,0
13.500401,0.000222,1,0,0,10.122122
13.500629,2.191551,0,0,0,0
15.692222,0.355212,0,1,0,2.828963
16.202285,0.000518,1,0,0,10.777503
16.202878,0.000517,1,0,0,10.800194
16.203486,2e-06,1,0,0,2.499866
16.203507,1.6e-05,1,0,0,9.382816
16.203545,0.000685,0,1,0,8.149352
16.261033,0.000634,1,0,0,8.801589
16.26168,1e-06,1,0,0,0.019403
16.261688,1e-06,1,0,0,0.002495
16.261778,0.000523,1,0,0,10.67983
16.262355,3.9e-05,0,0,0,144.619105
16.262498,0.000532,1,0,0,10.485288
16.263057,3.7e-05,0,0,0,152.857705
16.263096,0.000577,0,1,0,9.677753
16.266546,0.000634,1,0,0,8.806033
16.26726,0.000517,1,0,0,10.786167
16.267789,2e-06,1,0,0,2.456765
16.267817,1.5e-05,1,0,0,9.559235
16.267851,0.000669,0,1,0,8.34628
16.283778,0.121567,1,0,0,10.79648
16.405357,2e-06,1,0,0,0.01397
16.405366,1e-06,1,0,0,0.002568
16.405469,0.000289,1,0,0,10.1265
16.405768,2.876198,0,0,0,0
19.282209,0.000317,1,0,0,9.255318
19.282535,2.876154,0,0,0,0
22.158734,0.459718,0,1,0,2.855009
