start,duration,threads_x,threads_y,threads_z
0.442358,0.003071,448.0,1.0,1.0
0.445465,0.00307,448.0,1.0,1.0
0.712162,0.012484,448.0,1.0,1.0
0.72471,0.012483,448.0,1.0,1.0
1.017188,0.04938,448.0,1.0,1.0
1.066679,0.048704,448.0,1.0,1.0
1.380947,0.18087,448.0,1.0,1.0
1.561948,0.178982,448.0,1.0,1.0
2.037557,0.400012,448.0,1.0,1.0
2.437836,0.400169,448.0,1.0,1.0
3.288506,0.716385,448.0,1.0,1.0
4.005134,0.716345,448.0,1.0,1.0
5.142626,1.130564,448.0,1.0,1.0
6.273826,1.130568,448.0,1.0,1.0
7.91239,1.612106,448.0,1.0,1.0
9.524861,1.612295,448.0,1.0,1.0
11.758574,2.192195,448.0,1.0,1.0
13.951228,2.192209,448.0,1.0,1.0
16.890108,2.875593,448.0,1.0,1.0
19.766274,2.875256,448.0,1.0,1.0
