start,duration,H2D,D2H,D2D,Throughput
0.623993,9e-06,1,0,0,7.170484
0.624005,7e-06,1,0,0,8.151063
0.624015,7e-06,1,0,0,8.151063
0.624025,7e-06,1,0,0,8.22133
0.624035,7e-06,1,0,0,8.669767
0.624044,8e-06,1,0,0,7.881606
0.624055,7e-06,1,0,0,8.33017
0.624064,8e-06,1,0,0,8.116377
0.624074,7e-06,1,0,0,8.402417
0.624084,8e-06,1,0,0,7.980538
0.624093,8e-06,1,0,0,7.849171
0.624104,7e-06,1,0,0,8.402417
0.624113,7e-06,1,0,0,8.709354
0.624122,8e-06,1,0,0,7.690922
0.624133,7e-06,1,0,0,8.402417
0.624135,0.002618,0,0,0,0
0.624142,7e-06,1,0,0,8.329033
0.624153,0.002974,0,0,0,0
0.624163,0.002523,0,0,0,0
0.624171,0.002916,0,0,0,0
0.624182,0.002933,0,0,0,0
0.624191,0.002946,0,0,0,0
0.624201,0.002637,0,0,0,0
0.624209,0.003161,0,0,0,0
0.624217,0.003188,0,0,0,0
0.624225,0.002987,0,0,0,0
0.624233,0.003303,0,0,0,0
0.624241,0.003197,0,0,0,0
0.624249,0.003188,0,0,0,0
0.624257,0.003059,0,0,0,0
0.624265,0.003247,0,0,0,0
0.624273,0.003179,0,0,0,0
0.624377,7e-06,1,0,0,8.33017
0.624387,8e-06,1,0,0,7.785096
0.624397,8e-06,1,0,0,7.75345
0.624408,7e-06,1,0,0,8.186046
0.624418,8e-06,1,0,0,8.047885
0.624428,8e-06,1,0,0,7.568844
0.624439,7e-06,1,0,0,8.365564
0.624449,8e-06,1,0,0,8.047885
0.624459,8e-06,1,0,0,7.75345
0.624469,8e-06,1,0,0,8.047885
0.62448,7e-06,1,0,0,8.439596
0.624489,8e-06,1,0,0,7.630348
0.62449,0.003674,0,0,0,0
0.624499,8e-06,1,0,0,7.538927
0.6245,0.003822,0,0,0,0
0.624509,0.00365,0,0,0,0
0.62451,7e-06,1,0,0,8.630537
0.624519,0.003746,0,0,0,0
0.624522,8e-06,1,0,0,7.785096
0.62453,0.003673,0,0,0,0
0.624532,8e-06,1,0,0,8.116377
0.624549,0.003671,0,0,0,0
0.624572,0.003672,0,0,0,0
0.624572,0.003717,0,0,0,0
0.624578,0.00382,0,0,0,0
0.624581,0.003917,0,0,0,0
0.624595,0.003938,0,0,0,0
0.624605,0.003928,0,0,0,0
0.624677,0.004003,0,0,0,0
0.624681,0.003979,0,0,0,0
0.624691,0.003975,0,0,0,0
0.624733,0.003904,0,0,0,0
0.624746,8e-06,1,0,0,7.538927
0.624757,8e-06,1,0,0,7.980538
0.624767,7e-06,1,0,0,8.591661
0.624777,8e-06,1,0,0,8.01407
0.624787,8e-06,1,0,0,8.081986
0.624797,8e-06,1,0,0,7.881606
0.624807,7e-06,1,0,0,8.22133
0.624817,8e-06,1,0,0,7.817003
0.624827,7e-06,1,0,0,8.151063
0.624836,8e-06,1,0,0,7.91431
0.624847,8e-06,1,0,0,7.75345
0.624858,8e-06,1,0,0,7.75345
