,loss,acc,val_loss,val_acc
0,1.5805208060835996,0.8037578463554382,1.4619121551513672,0.793749988079071
1,1.391546898445655,0.7849686741828918,1.3442680835723877,0.5
2,1.317736048788019,0.43215030431747437,1.2794049978256226,0.36250001192092896
3,1.2567688769238976,0.3674321472644806,1.2254374027252197,0.4000000059604645
4,1.2264389406913008,0.39457201957702637,1.1965618133544922,0.41874998807907104
5,1.2106255484523256,0.4091857969760895,1.1849931478500366,0.41874998807907104
6,1.1836486134001507,0.4091857969760895,1.1629294157028198,0.40625
7,1.1528989733634263,0.4154488444328308,1.1352263689041138,0.44999998807907104
8,1.109207732692392,0.48225468397140503,1.088204264640808,0.59375
9,1.0649402788636082,0.5991649031639099,1.0104719400405884,0.71875
10,1.014413031257518,0.7139874696731567,0.9559776186943054,0.893750011920929
11,1.0006578222446003,0.8141962289810181,0.9625251889228821,0.800000011920929
12,0.9575485588364412,0.7599164843559265,0.9695547223091125,0.762499988079071
13,0.9493368612699569,0.743215024471283,0.9543855786323547,0.7562500238418579
14,0.9320349439449749,0.7599164843559265,0.9595797657966614,0.75
15,0.9212343426487392,0.7891440391540527,0.9217475652694702,0.7875000238418579
16,0.8589890668934721,0.8434237837791443,0.8630258440971375,0.875
17,0.8571646417605852,0.8601252436637878,0.8119125366210938,0.893750011920929
18,0.8142448182145837,0.8851774334907532,0.7780038118362427,0.9375
19,0.8018013211531032,0.9018788933753967,0.745191752910614,0.925000011920929
20,0.7968421824789744,0.8977035284042358,0.724989116191864,0.8999999761581421
21,0.7458219178534251,0.8810020685195923,0.8140581846237183,0.8374999761581421
22,0.7338521810314601,0.8622129559516907,0.7407277226448059,0.824999988079071
23,0.7085517270331094,0.8684759736061096,0.6810482740402222,0.9125000238418579
24,0.6904876621630595,0.8977035284042358,0.683195948600769,0.893750011920929
25,0.6837467604738685,0.8977035284042358,0.786461353302002,0.887499988079071
26,0.6971682311348726,0.887265145778656,0.7206920385360718,0.90625
27,0.6972876100301245,0.9018788933753967,0.6436064839363098,0.90625
28,0.6809340600927588,0.8726513385772705,0.6431964635848999,0.893750011920929
29,0.6562662361061399,0.893528163433075,0.7670196294784546,0.949999988079071
30,0.7361565636692565,0.931106448173523,0.655758261680603,0.9375
31,0.6651825389682874,0.8914405107498169,0.6844991445541382,0.856249988079071
32,0.6960944252123663,0.8100208640098572,0.7014350891113281,0.8812500238418579
33,0.6727064890254265,0.8956158757209778,0.7614080309867859,0.9437500238418579
34,0.6685812730878778,0.924843430519104,0.6594830751419067,0.925000011920929
35,0.6374764703758574,0.8977035284042358,0.622288703918457,0.925000011920929
36,0.6120774805670243,0.9352818131446838,0.6096423268318176,0.9624999761581421
37,0.5843787862761782,0.9645093679428101,0.5935149192810059,0.949999988079071
38,0.5591787109793104,0.9561586380004883,0.5622662305831909,0.9624999761581421
39,0.5230464056165333,0.9665970802307129,0.5610789060592651,0.96875
40,0.5371362128934681,0.9603340029716492,0.5676560401916504,0.949999988079071
41,0.5552449181582584,0.9582463502883911,0.6578539609909058,0.949999988079071
42,0.6309794280872465,0.9227557182312012,0.6881484985351562,0.8125
43,0.7283594431608356,0.7724425792694092,0.6114096641540527,0.8687499761581421
44,0.6547635854659349,0.8392484188079834,0.8194488286972046,0.90625
45,0.6049811275119822,0.9478079080581665,0.6789106726646423,0.949999988079071
46,0.6137426337518871,0.9478079080581665,0.6412997245788574,0.887499988079071
47,0.6195847245248225,0.8789144158363342,0.626331627368927,0.8812500238418579
48,0.5952756877731928,0.8997912406921387,0.554190993309021,0.9624999761581421
49,0.5823506442888295,0.9582463502883911,0.6515620946884155,0.9624999761581421
50,0.5427648214806097,0.968684732913971,0.6673625707626343,0.9125000238418579
51,0.574506817879408,0.9269310832023621,0.6373981237411499,0.9125000238418579
52,0.5420106413593372,0.9352818131446838,0.6165640950202942,0.9312499761581421
53,0.5253386165254549,0.968684732913971,0.717041015625,0.800000011920929
54,0.7336078479046115,0.7578288316726685,0.9329923391342163,0.606249988079071
55,0.8922550708117714,0.630480170249939,0.928912341594696,0.6000000238418579
56,0.8759213546621526,0.6597077250480652,0.8574643135070801,0.7562500238418579
57,0.7701970038931654,0.8162839412689209,0.7801809310913086,0.9125000238418579
58,0.6650187170331314,0.8977035284042358,0.6836148500442505,0.8999999761581421
59,0.6572375629789396,0.8977035284042358,0.6435971260070801,0.918749988079071
60,0.646489676826931,0.8851774334907532,0.6387794613838196,0.9312499761581421
61,0.6664359895570791,0.9039666056632996,0.69145268201828,0.90625
62,0.7127815308302081,0.8956158757209778,0.7016655206680298,0.8812500238418579
63,0.6504003675596202,0.893528163433075,0.6817805767059326,0.875
64,0.654689937643318,0.8726513385772705,0.6386711597442627,0.893750011920929
65,0.6101844297072584,0.8977035284042358,0.7142691612243652,0.875
66,0.6219621888033283,0.9018788933753967,0.6592521667480469,0.8812500238418579
67,0.5981547663256619,0.8997912406921387,0.6270982623100281,0.90625
68,0.5803308438408599,0.9102296233177185,0.6458570957183838,0.9375
69,0.6320929442666517,0.9352818131446838,0.6241790652275085,0.9437500238418579
70,0.5762142384724229,0.924843430519104,0.6162739992141724,0.856249988079071
71,0.6338981749618228,0.8601252436637878,0.6029430627822876,0.875
72,0.6017885720804489,0.887265145778656,0.6116713881492615,0.9375
73,0.6130421516293026,0.9290187954902649,0.6765677332878113,0.9437500238418579
74,0.6000811238627344,0.9394571781158447,0.613957405090332,0.9375
75,0.549102197111524,0.9394571781158447,0.5941266417503357,0.918749988079071
76,0.5457743525753938,0.9290187954902649,0.5835638046264648,0.9375
77,0.5749404151653696,0.9269310832023621,0.6072139739990234,0.918749988079071
78,0.5637882147800948,0.9227557182312012,0.640139102935791,0.9125000238418579
79,0.5763547503873551,0.9415448904037476,0.6261499524116516,0.9375
80,0.5357019784306186,0.9331941604614258,0.5436631441116333,0.9437500238418579
81,0.5076177240911257,0.9415448904037476,0.575821042060852,0.9312499761581421
82,0.5107733662043832,0.9645093679428101,0.5983949303627014,0.949999988079071
83,0.5081852248914556,0.9436325430870056,0.6178855299949646,0.9437500238418579
84,0.48769134979905066,0.9645093679428101,0.5532686114311218,0.956250011920929
85,0.47118569764314466,0.9707724452018738,0.5115488767623901,0.9437500238418579
86,0.4594545736442279,0.9645093679428101,0.5765601396560669,0.9437500238418579
87,0.43832768926043103,0.968684732913971,0.5544820427894592,0.949999988079071
88,0.4883633677795187,0.9791231751441956,0.7318288087844849,0.9375
89,0.5103540740953856,0.9770354628562927,0.4725066125392914,0.956250011920929
90,0.5028673305889759,0.9102296233177185,0.5274776220321655,0.893750011920929
91,0.5062028719015061,0.9164927005767822,0.4586220383644104,0.981249988079071
92,0.6115529417742767,0.9457202553749084,0.4790257513523102,0.96875
93,0.48162170155809914,0.9415448904037476,0.5906293988227844,0.887499988079071
