,loss,acc,val_loss,val_acc
0,0.9810864203658134,0.555323600769043,0.9647390246391296,0.7749999761581421
1,0.9190329234883781,0.7473903894424438,0.8902097940444946,0.831250011920929
2,0.844633343324283,0.743215024471283,0.8571516275405884,0.8374999761581421
3,0.8310354666819403,0.7557411193847656,0.8171519041061401,0.824999988079071
4,0.7920510780089584,0.743215024471283,0.7731130719184875,0.84375
5,0.7539406035538755,0.7954071164131165,0.7117558121681213,0.8687499761581421
6,0.6898301783832478,0.818371593952179,0.6669903993606567,0.8999999761581421
7,0.6814896852586861,0.81210857629776,0.580283522605896,0.9125000238418579
8,0.61171429503188,0.849686861038208,0.5054305195808411,0.925000011920929
9,0.5225660012634413,0.8747390508651733,0.4613787531852722,0.949999988079071
10,0.4868199756847294,0.9144049882888794,0.37529629468917847,0.949999988079071
11,0.41730688583875747,0.893528163433075,0.34604915976524353,0.9125000238418579
12,0.3733123408976577,0.8956158757209778,0.3706708550453186,0.9437500238418579
13,0.4551591310720105,0.9164927005767822,0.2563149333000183,0.956250011920929
14,0.2493753957723526,0.9373695254325867,0.2184470146894455,0.9437500238418579
15,0.2646773401842237,0.9185803532600403,0.19880807399749756,0.96875
16,0.22898658789647647,0.9540709853172302,0.2622828781604767,0.956250011920929
17,0.2442916861904439,0.9498956203460693,0.10946030914783478,0.987500011920929
18,0.18710626916870443,0.962421715259552,0.13972198963165283,0.9624999761581421
19,0.21947920695724965,0.9352818131446838,0.1244121566414833,0.9624999761581421
20,0.14858561440026835,0.9645093679428101,0.08523563295602798,0.9937499761581421
21,0.17004598142085345,0.9665970802307129,0.11584184318780899,0.987500011920929
22,0.1656404327064566,0.9707724452018738,0.1693078726530075,0.987500011920929
23,0.1979486837765369,0.9603340029716492,0.06447719037532806,0.981249988079071
24,0.2749422265368364,0.9123173356056213,0.5013808012008667,0.8374999761581421
25,0.7109725288657903,0.7849686741828918,0.4117063581943512,0.862500011920929
26,0.4708625506259703,0.8517745137214661,0.4120856821537018,0.875
27,0.4357962909471516,0.9164927005767822,0.6228855848312378,0.893750011920929
28,0.36126062970818457,0.9290187954902649,0.22106941044330597,0.949999988079071
29,0.31907087240935866,0.8914405107498169,0.2659781873226166,0.875
30,0.422791052710786,0.849686861038208,0.2577182650566101,0.9125000238418579
31,0.3031595687154439,0.8851774334907532,0.36319905519485474,0.981249988079071
32,0.3446297284705654,0.9373695254325867,0.4029300808906555,0.96875
33,0.2933623938197134,0.9394571781158447,0.16227392852306366,0.981249988079071
34,0.2054454529335205,0.9394571781158447,0.12038695812225342,0.9624999761581421
35,0.2213774760854518,0.9290187954902649,0.1174837127327919,0.956250011920929
36,0.22319550790468187,0.9290187954902649,0.07593903690576553,0.987500011920929
37,0.13794257711144728,0.9728600978851318,0.13571113348007202,0.9937499761581421
38,0.12768619782864923,0.9832985401153564,0.14391843974590302,0.9937499761581421
39,0.1300231819050795,0.9770354628562927,0.13116414844989777,0.9937499761581421
40,0.11271226625415129,0.9749478101730347,0.11725600063800812,0.9937499761581421
41,0.1039014978952597,0.9791231751441956,0.10479736328125,0.981249988079071
42,0.07853626895361504,0.9812108278274536,0.11010153591632843,0.981249988079071
43,0.0797347253449028,0.9749478101730347,0.11593876034021378,0.987500011920929
44,0.10186516205801595,0.9707724452018738,0.2118881195783615,0.981249988079071
45,0.07350562649753746,0.9749478101730347,0.23698978126049042,0.981249988079071
46,0.07228855831482466,0.9853861927986145,0.32372134923934937,0.9750000238418579
47,0.08893663860810823,0.9832985401153564,0.3931238055229187,0.9750000238418579
48,0.10299696623967933,0.9832985401153564,0.3245057463645935,0.981249988079071
49,0.09708673452534605,0.9812108278274536,0.3047206997871399,0.981249988079071
50,0.08678232556469505,0.9749478101730347,0.2694424092769623,0.9750000238418579
51,0.06474839379555995,0.9791231751441956,0.15506722033023834,0.981249988079071
52,0.03837117440765238,0.9874739050865173,0.13778114318847656,0.9750000238418579
53,0.05913733382999026,0.9832985401153564,0.13392487168312073,0.987500011920929
54,0.04420578948733453,0.9853861927986145,0.14673444628715515,0.987500011920929
55,0.0500782644784463,0.9916492700576782,0.1641138345003128,0.987500011920929
56,0.062094396785181596,0.9895615577697754,0.17544865608215332,0.987500011920929
57,0.053613034242254706,0.9979122877120972,0.1679973602294922,0.987500011920929
58,0.049697626700978687,0.9916492700576782,0.11637160927057266,0.9937499761581421
59,0.03568454722957472,0.9916492700576782,0.12285640090703964,0.9937499761581421
60,0.02139527888459179,0.9958246350288391,0.1279844492673874,0.9937499761581421
61,0.034427312554671026,0.9958246350288391,0.12659595906734467,0.9937499761581421
62,0.026373036843500952,0.9937369227409363,0.12476737797260284,0.9937499761581421
63,0.04357055271343797,0.9874739050865173,0.1270657479763031,0.9937499761581421
64,0.028598580738852318,0.9916492700576782,0.13202165067195892,0.9937499761581421
65,0.025577179601489874,0.9916492700576782,0.14042118191719055,0.9937499761581421
66,0.024640308611390487,0.9937369227409363,0.28776058554649353,0.987500011920929
67,0.021034338696235656,0.9958246350288391,0.2916985750198364,0.987500011920929
68,0.017455671381181988,1.0,0.14870229363441467,0.9937499761581421
69,0.025273362802641003,0.9937369227409363,0.1491902768611908,0.9937499761581421
70,0.023303493729059533,0.9937369227409363,0.1508086621761322,0.9937499761581421
71,0.015820850256542698,0.9958246350288391,0.15284393727779388,0.9937499761581421
72,0.019182645776046593,0.9916492700576782,0.15556228160858154,0.9937499761581421
73,0.020504543340000826,0.9958246350288391,0.15725019574165344,0.9937499761581421
74,0.01657031728479708,0.9958246350288391,0.15978728234767914,0.9937499761581421
75,0.013289923832162686,0.9937369227409363,0.16219303011894226,0.9937499761581421
76,0.014398436139810185,0.9916492700576782,0.16572245955467224,0.9937499761581421
77,0.01853181929609472,0.9979122877120972,0.16623565554618835,0.9937499761581421
78,0.012919866847407096,0.9937369227409363,0.1675667017698288,0.9937499761581421
79,0.014855972267609548,0.9958246350288391,0.16946670413017273,0.9937499761581421
80,0.013912492208105039,0.9979122877120972,0.172581285238266,0.9937499761581421
81,0.010858182503699883,0.9979122877120972,0.18493300676345825,0.9937499761581421
82,0.00938453054782742,0.9958246350288391,0.18809515237808228,0.9937499761581421
83,0.01252008844478083,0.9979122877120972,0.1894763708114624,0.9937499761581421
84,0.01402332820581556,0.9979122877120972,0.19143375754356384,0.9937499761581421
85,0.007482302307087096,0.9979122877120972,0.19254182279109955,0.9937499761581421
86,0.06844791076253003,0.9958246350288391,0.19120338559150696,0.9937499761581421
87,0.010348976725840743,0.9958246350288391,0.17547066509723663,0.9937499761581421
88,0.023512740458103212,0.9937369227409363,0.221194788813591,0.981249988079071
89,0.039188999799323235,0.9874739050865173,0.22100086510181427,0.981249988079071
90,0.020934579160943285,0.9937369227409363,0.17535647749900818,0.9937499761581421
91,0.06692894681945973,0.9895615577697754,0.19600141048431396,0.9937499761581421
92,0.12242958061630392,0.9937369227409363,0.22253231704235077,0.987500011920929
93,0.14307614308558328,0.9916492700576782,0.18671724200248718,0.9937499761581421
94,0.11628315142804994,0.9916492700576782,0.17663869261741638,0.987500011920929
95,0.04907202946570447,0.9937369227409363,0.18487386405467987,0.987500011920929
96,0.0486016692690909,0.9832985401153564,0.14718659222126007,0.9937499761581421
97,0.052550879861218446,0.9832985401153564,0.15076786279678345,0.9937499761581421
98,0.04957562093943793,0.9895615577697754,0.1561720222234726,0.9937499761581421
99,0.05235617223637089,0.9916492700576782,0.2122279852628708,0.981249988079071
100,0.07490821304052508,0.9791231751441956,0.22645382583141327,0.9750000238418579
101,0.024131125871613156,0.9937369227409363,0.6347070336341858,0.96875
102,0.5304432145489034,0.9645093679428101,0.3596758246421814,0.9750000238418579
103,0.1264034110376133,0.9728600978851318,0.3254927098751068,0.9750000238418579
104,0.11879776830401949,0.9665970802307129,0.3197548985481262,0.96875
105,0.2360949052773836,0.924843430519104,0.3025727868080139,0.9750000238418579
106,0.27827765038217533,0.9290187954902649,0.8333355188369751,0.831250011920929
107,1.364089787379685,0.7139874696731567,1.8482879400253296,0.53125
108,1.8048629103722305,0.5490605235099792,0.7635850310325623,0.75
109,0.8800374815757688,0.7139874696731567,1.1447150707244873,0.793749988079071
110,1.0555838508247584,0.7891440391540527,1.147686243057251,0.8125
111,0.7570081136669645,0.8475991487503052,0.6234527826309204,0.8812500238418579
112,0.5629628756101047,0.849686861038208,0.4640432894229889,0.9125000238418579
113,0.5339157510401062,0.8246346712112427,0.4750072956085205,0.824999988079071
114,0.5184350399483221,0.8141962289810181,0.44943952560424805,0.887499988079071
115,0.4817085776921354,0.8475991487503052,0.43281927704811096,0.90625
116,0.48619972328054634,0.8810020685195923,0.44320574402809143,0.9125000238418579
117,0.4447787389750272,0.9060542583465576,0.32728099822998047,0.9375
118,0.3842273286712941,0.9185803532600403,0.28058886528015137,0.949999988079071
119,0.35041838050635227,0.9123173356056213,0.26111510396003723,0.949999988079071
