==24951== NVPROF is profiling process 24951, command: ./bin/CoMD-cuda -e -x 80 -y 80 -z 80 2>&1 > /dev/null
==24951== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==24951== Execution timeout, stopping the application...
==24951== Profiling application: ./bin/CoMD-cuda -e -x 80 -y 80 -z 80 2>&1 > /dev/null
==24951== Profiling result:
==24951== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-PCIE-12GB (0)","void CompactAtoms<int=0>(SimGpuSt, int, int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",0.635828%,0.635828%,0.635828%
"Tesla P100-PCIE-12GB (0)","void EAM_Force_thread_atom<int=1, bool=0>(SimGpuSt, AtomList)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",9.708667%,9.708667%,9.708667%
"Tesla P100-PCIE-12GB (0)","emptyNeighborListGpuKernel(SimGpuSt, int)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",11.733700%,11.733700%,11.733700%
"Tesla P100-PCIE-12GB (0)","SetLinearIndices(SimGpuSt, int, int, int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",17.982168%,17.982168%,17.982168%
"Tesla P100-PCIE-12GB (0)","updateNAtoms(int*, int*, int)",6,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",11.279048%,14.280947%,12.494327%
"Tesla P100-PCIE-12GB (0)","UpdateBoundaryList(SimGpuSt, AtomList, int, int*, int*)",2,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",8.114549%,8.565925%,8.340237%
"Tesla P100-PCIE-12GB (0)","fill(int*, int, int*, int*)",18,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",2.640182%,4.983264%,4.182558%
"Tesla P100-PCIE-12GB (0)","ShuffleAtomsData(SimGpuSt, int, int, int*, int, int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",7.464894%,7.464894%,7.464894%
"Tesla P100-PCIE-12GB (0)","SetLinearIndices(SimGpuSt, int, int*, int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",11.627523%,11.627523%,11.627523%
"Tesla P100-PCIE-12GB (0)","UpdateAtomList(SimGpuSt, AtomList, int, int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",10.996438%,10.996438%,10.996438%
"Tesla P100-PCIE-12GB (0)","LoadForceBuffer(ForceMsgSt*, int, int*, SimGpuSt, int*)",5,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.115868%,6.925966%,6.536453%
"Tesla P100-PCIE-12GB (0)","void cub::DeviceScanInitKernel<cub::ScanTileState<int, bool=1>>(int, int)",20,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.502636%,13.706223%,9.795859%
"Tesla P100-PCIE-12GB (0)","SortAtomsByGlobalId(SimGpuSt, int, int, int*, int, int*, int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",5.126828%,5.126828%,5.126828%
"Tesla P100-PCIE-12GB (0)","void computeOffsetsUpdateReq<int=0>(int*, int, int*, int*, SimGpuSt)",6,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",13.997174%,15.437236%,14.667445%
"Tesla P100-PCIE-12GB (0)","UnloadForceBuffer(ForceMsgSt*, int, int*, SimGpuSt, int*)",4,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",5.956542%,6.549135%,6.253619%
"Tesla P100-PCIE-12GB (0)","fill(int*, int, int*)",2,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.355267%,7.808111%,7.081689%
"Tesla P100-PCIE-12GB (0)","EAM_Force_thread_atom2(SimGpuSt, AtomList)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",1.002090%,1.002090%,1.002090%
"Tesla P100-PCIE-12GB (0)","UpdateCompactIndices(int*, int, SimGpuSt)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",12.265726%,12.265726%,12.265726%
"Tesla P100-PCIE-12GB (0)","LoadAtomsBufferPacked(AtomMsgSoASt, int*, SimGpuSt, int*, double, double, double)",6,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",3.536210%,3.947452%,3.751020%
"Tesla P100-PCIE-12GB (0)","computeBoxIds(LinkCellGpuSt, vec_t, int*, int)",6,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",3.375494%,6.280430%,4.442891%
"Tesla P100-PCIE-12GB (0)","void cub::DeviceScanKernel<cub::DispatchScan<int*, int*, cub::Sum, int, int>::PtxAgentScanPolicy, int*, int*, cub::ScanTileState<int, bool=1>, cub::Sum, int, int>(int*, cub::Sum, int, int, int, cub::DispatchScan<int*, int*, cub::Sum, int, int>::PtxAgentScanPolicy, int*)",19,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",10.562200%,25.227411%,16.297892%
"Tesla P100-PCIE-12GB (0)","void UpdateLinkCells<int=0>(SimGpuSt, LinkCellGpuSt, int*)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.205117%,6.205117%,6.205117%
"Tesla P100-PCIE-12GB (0)","UnloadAtomsBufferPacked(vec_t, vec_t, int*, int*, int, AtomsGpuSt, int*)",6,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",0.589259%,0.760104%,0.656937%
