start,duration,direction,throughput
0.323715,1e-06,0,0.05174
0.323737,1e-06,0,0.083154
0.323927,1e-06,0,0.088021
0.32394,1e-06,0,0.133662
0.333779,1e-06,0,0.351953
0.33379,2e-06,0,3.392675
0.36339,0.000832,0,9.284112
0.364233,1e-06,0,0.017247
0.385105,0.000831,0,9.299861
0.385946,1e-06,0,0.016631
0.413593,0.000829,0,9.322836
0.414431,1e-06,0,0.017247
0.442073,0.00083,0,9.312406
0.442913,1e-06,0,0.017247
0.470564,0.000831,0,9.296984
0.471405,1e-06,0,0.017247
0.499019,0.00083,0,9.307021
0.49986,1e-06,0,0.017247
0.527515,0.000829,0,9.315281
0.528354,1e-06,0,0.017247
0.555957,0.000833,0,9.278046
0.556799,1e-06,0,0.017247
0.584407,0.00083,0,9.309533
0.585248,1e-06,0,0.017247
0.612869,0.00083,0,9.310251
0.613709,1e-06,0,0.017247
0.641355,0.000829,0,9.319597
0.642195,1e-06,0,0.017247
0.669754,0.00083,0,9.304868
0.670595,1e-06,0,0.017247
0.698159,0.000832,0,9.285183
0.699001,1e-06,0,0.017247
0.726622,0.000831,0,9.296984
0.727463,1e-06,0,0.017247
0.755044,0.000832,0,9.285898
0.755885,1e-06,0,0.017247
0.783508,0.00083,0,9.303434
0.784349,1e-06,0,0.017247
0.811978,0.00083,0,9.303434
0.812819,1e-06,0,0.016631
0.840389,0.000826,0,9.347033
0.841226,1e-06,0,0.017247
0.868865,0.000821,0,9.408956
0.869695,1e-06,0,0.017247
0.897309,0.00082,0,9.4185
0.89814,1e-06,0,0.017247
0.925745,0.00082,0,9.4185
0.926575,1e-06,0,0.017247
0.954216,0.000822,0,9.398698
0.955048,1e-06,0,0.016631
0.982557,0.000831,0,9.300925
0.983399,1e-06,0,0.016631
1.011048,0.000831,0,9.299133
1.011889,1e-06,0,0.016631
1.039485,0.00083,0,9.306662
1.040326,1e-06,0,0.017227
1.067953,0.000829,0,9.317438
1.068794,1e-06,0,0.017247
1.096429,0.00083,0,9.306662
1.09727,1e-06,0,0.017247
1.124879,0.00083,0,9.303075
1.125723,1e-06,0,0.017247
1.153331,0.00083,0,9.308815
1.154171,1e-06,0,0.017247
1.181799,0.000832,0,9.283755
1.182642,1e-06,0,0.017247
1.210264,0.00083,0,9.302717
1.211105,1e-06,0,0.017247
1.238738,0.000831,0,9.296984
1.23958,1e-06,0,0.017247
1.267194,0.000831,0,9.293763
1.268036,1e-06,0,0.017247
1.295653,0.00083,0,9.309174
1.296494,1e-06,0,0.017247
1.324012,0.000832,0,9.285541
1.324854,1e-06,0,0.013696
1.352481,0.000829,0,9.316011
1.35332,1e-06,0,0.017247
1.380932,0.00083,0,9.312047
1.381772,1e-06,0,0.017247
1.409365,0.000832,0,9.286612
1.410208,1e-06,0,0.017247
1.437841,0.000831,0,9.29985
1.438682,1e-06,0,0.017247
1.466337,0.000829,0,9.313125
1.467178,1e-06,0,0.017247
1.494781,0.000832,0,9.286612
1.495624,1e-06,0,0.016631
1.523266,0.00083,0,9.31134
1.524105,1e-06,0,0.016057
1.551743,0.000829,0,9.314562
1.552583,1e-06,0,0.017247
1.580173,0.000828,0,9.325008
1.581012,1e-06,0,0.017247
1.608656,0.000827,0,9.344489
1.609494,1e-06,0,0.016631
1.637095,0.00083,0,9.305944
1.637936,1e-06,0,0.017247
1.665562,0.000831,0,9.290913
1.666403,1e-06,0,0.017247
1.694036,0.000828,0,9.326438
1.694875,1e-06,0,0.017247
1.722447,0.000831,0,9.293405
1.723287,1e-06,0,0.017247
1.750811,0.000829,0,9.319956
1.75165,1e-06,0,0.017247
1.779286,0.000822,0,9.398332
1.780119,1e-06,0,0.017247
1.807741,0.000823,0,9.387368
1.808575,1e-06,0,0.017247
1.836146,0.00082,0,9.4185
1.836976,1e-06,0,0.017247
1.864606,0.000817,0,9.455021
1.865434,1e-06,0,0.016631
1.893052,0.000825,0,9.362973
1.893887,1e-06,0,0.01791
1.921516,0.000815,0,9.474318
1.92234,1e-06,0,0.017247
1.949979,0.000817,0,9.458367
1.950806,1e-06,0,0.01791
1.978357,0.000818,0,9.443555
1.979186,1e-06,0,0.017247
2.006799,0.000815,0,9.473574
2.007625,1e-06,0,0.01791
2.035224,0.000816,0,9.465402
2.036051,1e-06,0,0.017247
2.063527,0.000816,0,9.462434
2.064353,1e-06,0,0.01791
2.091964,0.000816,0,9.466887
2.092789,1e-06,0,0.017247
2.120407,0.000815,0,9.479527
2.121232,1e-06,0,0.01791
2.148861,0.000815,0,9.480271
2.149685,1e-06,0,0.017247
2.177291,0.000815,0,9.477305
2.178117,1e-06,0,0.017247
2.205738,0.000816,0,9.46466
2.206565,1e-06,0,0.01791
2.234166,0.000816,0,9.465402
2.234993,1e-06,0,0.01791
2.262577,0.000816,0,9.468384
2.263404,1e-06,0,0.017247
2.291013,0.000815,0,9.474318
2.291838,1e-06,0,0.01791
2.319461,0.000817,0,9.459097
2.320287,1e-06,0,0.017247
2.347878,0.000816,0,9.465043
2.348705,1e-06,0,0.017247
2.376348,0.000816,0,9.469858
2.377176,1e-06,0,0.01791
2.404772,0.000815,0,9.47469
2.405598,1e-06,0,0.017247
2.433171,0.000815,0,9.478782
2.433998,1e-06,0,0.015522
2.46161,0.000817,0,9.459838
2.462437,1e-06,0,0.017247
2.490004,0.000816,0,9.466156
2.49083,1e-06,0,0.01791
2.518408,0.000816,0,9.470984
2.519233,1e-06,0,0.017247
2.546822,0.000819,0,9.43691
2.547651,1e-06,0,0.017247
2.575147,0.000815,0,9.481016
2.575972,1e-06,0,0.017247
2.603583,0.000816,0,9.471344
2.604409,1e-06,0,0.017247
2.631956,0.000817,0,9.456503
2.632784,1e-06,0,0.01791
2.660328,0.000815,0,9.478422
2.661154,1e-06,0,0.017247
2.688744,0.000817,0,9.45354
2.689571,1e-06,0,0.017247
2.717199,0.000816,0,9.471716
2.718025,1e-06,0,0.017247
2.745867,0.000816,0,9.466144
2.746694,1e-06,0,0.017247
2.774327,0.000817,0,9.455392
2.775154,1e-06,0,0.017247
2.802778,0.000815,0,9.472831
2.803603,1e-06,0,0.01791
2.83123,0.000816,0,9.463176
2.832056,1e-06,0,0.017247
2.859638,0.000815,0,9.475434
2.860463,1e-06,0,0.01791
2.888087,0.000815,0,9.482133
2.888914,1e-06,0,0.01791
2.916567,0.000816,0,9.466887
2.917394,1e-06,0,0.01791
2.944969,0.000816,0,9.470229
2.945795,1e-06,0,0.01791
2.973404,0.000816,0,9.463558
2.974231,1e-06,0,0.01791
3.001839,0.000816,0,9.469858
3.002665,1e-06,0,0.017247
3.030253,0.000815,0,9.477666
3.031078,1e-06,0,0.017247
3.058715,0.000815,0,9.475445
3.059539,1e-06,0,0.017247
3.087106,0.000816,0,9.464671
3.087931,1e-06,0,0.017247
3.115529,0.000818,0,9.44836
3.116357,1e-06,0,0.01791
3.143935,0.000816,0,9.471344
3.144761,1e-06,0,0.01791
3.172371,0.000817,0,9.456503
3.173199,1e-06,0,0.016631
3.200808,0.000816,0,9.460962
3.201633,1e-06,0,0.01791
3.22922,0.000815,0,9.476933
3.230045,1e-06,0,0.017247
3.257658,0.000816,0,9.466887
