start,duration,direction,throughput
0.326717,2e-06,0,109.063818
0.326733,1e-06,0,469.386578
0.326745,1e-06,0,46.359168
0.326755,1e-06,0,178.813934
0.326767,1e-06,0,46.359168
0.326846,1e-06,0,48.566747
0.326857,1e-06,0,500.679016
0.326868,1e-06,0,11.037897
0.326879,1e-06,0,44.151588
0.326889,1e-06,0,11.037897
0.326948,1e-06,0,500.679016
0.326957,1e-06,0,500.679016
0.326965,1e-06,0,139.077504
0.326974,1e-06,0,517.94381
0.326982,1e-06,0,500.679016
0.326989,1e-06,0,455.162742
0.326997,1e-06,0,517.94381
0.328036,1e-06,0,4.415158
0.328061,2e-06,1,2.432842
0.328118,1e-06,0,3.72529
0.328145,2e-06,1,2.536367
0.328199,1e-06,0,4.415158
0.328224,1e-06,1,2.772308
0.328278,1e-06,0,3.612402
0.328303,2e-06,1,2.384186
0.328357,1e-06,0,3.612402
0.328382,1e-06,1,2.838316
0.328437,1e-06,0,3.612402
0.328461,1e-06,1,2.838316
0.328982,1e-06,0,3.72529
0.328989,1e-06,0,4.415158
0.329043,1e-06,1,2.772308
0.329057,1e-06,1,2.838316
0.329082,1e-06,1,125.024376
0.329095,1e-06,1,357.627869
0.329109,1e-06,1,31.292439
0.329122,1e-06,1,108.843264
0.329135,1e-06,1,27.192343
0.329148,1e-06,1,31.98298
0.32916,1e-06,1,357.627869
0.329173,1e-06,1,7.450581
0.329184,1e-06,1,29.075436
0.329195,1e-06,1,6.478765
0.329206,1e-06,1,357.627869
0.329217,1e-06,1,357.361974
0.329229,1e-06,1,93.877316
0.329242,1e-06,1,357.627869
0.329255,1e-06,1,357.627869
0.329267,1e-06,1,341.372056
0.329281,1e-06,1,357.627869
