start,duration,threads_x,threads_y,threads_z
0.340527,3e-06,1024.0,1.0,1.0
0.340549,2e-06,1024.0,1.0,1.0
0.340576,2e-06,1024.0,1.0,1.0
0.340596,2e-06,1024.0,1.0,1.0
0.34061,4e-06,1024.0,1.0,1.0
0.341049,0.000139,128.0,1.0,1.0
0.341188,8.2e-05,512.0,1.0,1.0
0.341265,6.8e-05,512.0,1.0,1.0
0.341266,6.6e-05,512.0,1.0,1.0
0.341267,7.1e-05,512.0,1.0,1.0
0.341269,6.5e-05,512.0,1.0,1.0
0.341326,9.3e-05,512.0,1.0,1.0
0.341326,9.2e-05,512.0,1.0,1.0
0.341327,8.8e-05,512.0,1.0,1.0
0.341327,9e-05,512.0,1.0,1.0
0.341328,8.8e-05,512.0,1.0,1.0
0.341328,8.3e-05,512.0,1.0,1.0
0.341328,8.9e-05,512.0,1.0,1.0
0.341329,9.3e-05,512.0,1.0,1.0
0.341331,8.5e-05,512.0,1.0,1.0
0.341332,8.5e-05,512.0,1.0,1.0
0.341333,8.1e-05,512.0,1.0,1.0
0.341333,7.3e-05,512.0,1.0,1.0
0.341333,7.5e-05,512.0,1.0,1.0
0.341334,8e-05,512.0,1.0,1.0
0.341335,7.4e-05,512.0,1.0,1.0
0.341337,7.9e-05,512.0,1.0,1.0
0.341392,4e-06,512.0,1.0,1.0
0.341392,5e-06,512.0,1.0,1.0
0.341393,5e-06,512.0,1.0,1.0
0.341393,5e-06,512.0,1.0,1.0
0.341393,5e-06,512.0,1.0,1.0
0.341393,5e-06,512.0,1.0,1.0
0.341393,5e-06,512.0,1.0,1.0
0.341394,5e-06,512.0,1.0,1.0
0.341394,5e-06,512.0,1.0,1.0
0.341395,5e-06,512.0,1.0,1.0
0.341395,5e-06,512.0,1.0,1.0
0.341397,3e-06,512.0,1.0,1.0
0.341397,3e-06,512.0,1.0,1.0
0.341397,4e-06,512.0,1.0,1.0
0.341398,5e-06,512.0,1.0,1.0
0.341398,5e-06,512.0,1.0,1.0
0.341401,3e-06,512.0,1.0,1.0
0.341409,3e-06,512.0,1.0,1.0
0.341412,3e-06,512.0,1.0,1.0
0.341413,3e-06,512.0,1.0,1.0
0.341418,4e-06,512.0,1.0,1.0
0.341424,3e-06,512.0,1.0,1.0
0.341426,3e-06,512.0,1.0,1.0
0.341426,3e-06,512.0,1.0,1.0
0.341427,3e-06,512.0,1.0,1.0
0.341427,3e-06,512.0,1.0,1.0
0.341427,3e-06,512.0,1.0,1.0
0.341427,3e-06,512.0,1.0,1.0
0.341427,4e-06,512.0,1.0,1.0
0.341427,6e-06,512.0,1.0,1.0
0.341428,4e-06,512.0,1.0,1.0
0.341428,4e-06,512.0,1.0,1.0
0.341428,6e-06,512.0,1.0,1.0
0.341428,5e-06,512.0,1.0,1.0
0.341428,5e-06,512.0,1.0,1.0
0.341429,1.4e-05,512.0,1.0,1.0
0.341429,5e-06,512.0,1.0,1.0
0.341429,9e-06,512.0,1.0,1.0
0.341429,6e-06,512.0,1.0,1.0
0.34143,6e-06,512.0,1.0,1.0
0.34143,6e-06,512.0,1.0,1.0
0.34143,7e-06,512.0,1.0,1.0
0.34143,8e-06,512.0,1.0,1.0
0.34143,7e-06,512.0,1.0,1.0
0.341431,7e-06,512.0,1.0,1.0
0.341431,7e-06,512.0,1.0,1.0
0.341431,1e-05,512.0,1.0,1.0
0.341431,7e-06,512.0,1.0,1.0
0.341431,1e-05,512.0,1.0,1.0
0.341432,1e-05,512.0,1.0,1.0
0.341432,1e-05,512.0,1.0,1.0
0.341432,1.1e-05,512.0,1.0,1.0
0.341432,9e-06,512.0,1.0,1.0
0.341433,1.1e-05,512.0,1.0,1.0
0.341438,9e-06,512.0,1.0,1.0
0.341438,9e-06,512.0,1.0,1.0
0.341438,7e-06,512.0,1.0,1.0
0.341438,6e-06,512.0,1.0,1.0
0.341439,7e-06,512.0,1.0,1.0
0.341439,7e-06,512.0,1.0,1.0
0.341445,3e-06,512.0,1.0,1.0
0.341445,3e-06,512.0,1.0,1.0
0.341445,3e-06,512.0,1.0,1.0
0.341445,3e-06,512.0,1.0,1.0
