start,duration,threads_x,threads_y,threads_z
1.215078,0.001814,8192.0,1.0,1.0
1.216936,0.001812,8192.0,1.0,1.0
1.218779,0.001813,8192.0,1.0,1.0
1.220621,0.00181,8192.0,1.0,1.0
1.222459,0.001807,8192.0,1.0,1.0
1.224297,0.001805,8192.0,1.0,1.0
1.226129,0.001806,8192.0,1.0,1.0
1.227964,0.001808,8192.0,1.0,1.0
1.229802,0.001807,8192.0,1.0,1.0
1.231641,0.001802,8192.0,1.0,1.0
1.233473,0.001807,8192.0,1.0,1.0
1.235309,0.001807,8192.0,1.0,1.0
1.237144,0.001806,8192.0,1.0,1.0
1.238978,0.001813,8192.0,1.0,1.0
1.240819,0.001812,8192.0,1.0,1.0
1.242662,0.001816,8192.0,1.0,1.0
1.244507,0.00181,8192.0,1.0,1.0
1.246344,0.001808,8192.0,1.0,1.0
1.248181,0.001817,8192.0,1.0,1.0
1.250028,0.001812,8192.0,1.0,1.0
1.251869,0.001806,8192.0,1.0,1.0
1.253704,0.001814,8192.0,1.0,1.0
1.255547,0.001806,8192.0,1.0,1.0
1.257379,0.001809,8192.0,1.0,1.0
1.259217,0.001807,8192.0,1.0,1.0
1.261053,0.001807,8192.0,1.0,1.0
1.262889,0.00181,8192.0,1.0,1.0
1.264728,0.001808,8192.0,1.0,1.0
1.266566,0.001812,8192.0,1.0,1.0
1.268406,0.001805,8192.0,1.0,1.0
1.27024,0.001805,8192.0,1.0,1.0
1.272072,0.001806,8192.0,1.0,1.0
1.273905,0.001808,8192.0,1.0,1.0
1.275744,0.001811,8192.0,1.0,1.0
1.277584,0.00181,8192.0,1.0,1.0
1.279423,0.001809,8192.0,1.0,1.0
1.281261,0.001822,8192.0,1.0,1.0
1.283113,0.001807,8192.0,1.0,1.0
1.284949,0.00181,8192.0,1.0,1.0
1.286787,0.001809,8192.0,1.0,1.0
1.288632,0.00181,8192.0,1.0,1.0
1.290472,0.001806,8192.0,1.0,1.0
1.292307,0.001811,8192.0,1.0,1.0
1.294147,0.001813,8192.0,1.0,1.0
1.29599,0.001816,8192.0,1.0,1.0
1.297834,0.00181,8192.0,1.0,1.0
1.299672,0.001814,8192.0,1.0,1.0
1.301513,0.001806,8192.0,1.0,1.0
1.303346,0.00181,8192.0,1.0,1.0
1.305186,0.001819,8192.0,1.0,1.0
1.307034,0.001806,8192.0,1.0,1.0
1.308869,0.001815,8192.0,1.0,1.0
1.310713,0.001811,8192.0,1.0,1.0
1.312552,0.001807,8192.0,1.0,1.0
1.314389,0.001808,8192.0,1.0,1.0
1.316225,0.001808,8192.0,1.0,1.0
1.318059,0.001813,8192.0,1.0,1.0
1.319902,0.001814,8192.0,1.0,1.0
1.321746,0.001813,8192.0,1.0,1.0
1.323588,0.00181,8192.0,1.0,1.0
1.325428,0.001806,8192.0,1.0,1.0
1.327263,0.001814,8192.0,1.0,1.0
1.329106,0.00181,8192.0,1.0,1.0
1.330943,0.001808,8192.0,1.0,1.0
1.332777,0.00181,8192.0,1.0,1.0
1.334618,0.001813,8192.0,1.0,1.0
1.33646,0.001815,8192.0,1.0,1.0
1.338304,0.001807,8192.0,1.0,1.0
1.34014,0.001813,8192.0,1.0,1.0
1.341982,0.001808,8192.0,1.0,1.0
1.343818,0.001812,8192.0,1.0,1.0
1.34566,0.001812,8192.0,1.0,1.0
1.347499,0.001805,8192.0,1.0,1.0
1.349333,0.001814,8192.0,1.0,1.0
1.351177,0.001814,8192.0,1.0,1.0
1.353019,0.001818,8192.0,1.0,1.0
1.354865,0.001812,8192.0,1.0,1.0
1.356707,0.00181,8192.0,1.0,1.0
1.358546,0.001807,8192.0,1.0,1.0
1.360382,0.001807,8192.0,1.0,1.0
1.362215,0.001808,8192.0,1.0,1.0
1.364051,0.001817,8192.0,1.0,1.0
1.365897,0.001814,8192.0,1.0,1.0
1.36774,0.001817,8192.0,1.0,1.0
1.369585,0.001812,8192.0,1.0,1.0
1.371427,0.001812,8192.0,1.0,1.0
1.373269,0.001807,8192.0,1.0,1.0
1.375104,0.001809,8192.0,1.0,1.0
1.376941,0.001811,8192.0,1.0,1.0
1.37878,0.001812,8192.0,1.0,1.0
1.380622,0.001807,8192.0,1.0,1.0
1.382457,0.001811,8192.0,1.0,1.0
1.384295,0.001807,8192.0,1.0,1.0
1.386131,0.001809,8192.0,1.0,1.0
1.387969,0.001803,8192.0,1.0,1.0
1.389802,0.001807,8192.0,1.0,1.0
1.391636,0.001812,8192.0,1.0,1.0
1.393476,0.001817,8192.0,1.0,1.0
1.395321,0.001813,8192.0,1.0,1.0
1.397163,0.001813,8192.0,1.0,1.0
1.399004,0.001818,8192.0,1.0,1.0
