start,duration,threads_x,threads_y,threads_z
4.943677,0.013936,16384.0,16384.0,1.0
4.957618,0.013861,16384.0,16384.0,1.0
4.971482,0.013861,16384.0,16384.0,1.0
4.985345,0.01386,16384.0,16384.0,1.0
4.999208,0.01386,16384.0,16384.0,1.0
5.01307,0.013874,16384.0,16384.0,1.0
5.026947,0.013863,16384.0,16384.0,1.0
5.040812,0.013865,16384.0,16384.0,1.0
5.054681,0.01387,16384.0,16384.0,1.0
5.068554,0.013865,16384.0,16384.0,1.0
5.082421,0.013865,16384.0,16384.0,1.0
5.096289,0.013865,16384.0,16384.0,1.0
5.110157,0.013871,16384.0,16384.0,1.0
5.12403,0.013862,16384.0,16384.0,1.0
5.137895,0.013875,16384.0,16384.0,1.0
5.151773,0.013856,16384.0,16384.0,1.0
5.165631,0.013856,16384.0,16384.0,1.0
5.179492,0.01386,16384.0,16384.0,1.0
5.193355,0.013862,16384.0,16384.0,1.0
5.20722,0.013871,16384.0,16384.0,1.0
5.221093,0.013872,16384.0,16384.0,1.0
5.234967,0.013861,16384.0,16384.0,1.0
5.248831,0.013865,16384.0,16384.0,1.0
5.262698,0.013863,16384.0,16384.0,1.0
5.276563,0.013867,16384.0,16384.0,1.0
5.290433,0.013865,16384.0,16384.0,1.0
5.3043,0.013864,16384.0,16384.0,1.0
5.318167,0.013852,16384.0,16384.0,1.0
5.332021,0.013864,16384.0,16384.0,1.0
5.345889,0.013846,16384.0,16384.0,1.0
5.359737,0.01387,16384.0,16384.0,1.0
5.37361,0.013862,16384.0,16384.0,1.0
5.387474,0.013867,16384.0,16384.0,1.0
5.401344,0.013867,16384.0,16384.0,1.0
5.415214,0.013862,16384.0,16384.0,1.0
5.429078,0.013867,16384.0,16384.0,1.0
5.442949,0.01387,16384.0,16384.0,1.0
5.456822,0.01386,16384.0,16384.0,1.0
5.470685,0.01387,16384.0,16384.0,1.0
5.484557,0.013859,16384.0,16384.0,1.0
5.498418,0.013876,16384.0,16384.0,1.0
5.512296,0.013863,16384.0,16384.0,1.0
5.526162,0.01386,16384.0,16384.0,1.0
5.540024,0.013871,16384.0,16384.0,1.0
5.553898,0.013866,16384.0,16384.0,1.0
5.567766,0.013866,16384.0,16384.0,1.0
5.581635,0.013862,16384.0,16384.0,1.0
5.595501,0.013867,16384.0,16384.0,1.0
5.60937,0.013868,16384.0,16384.0,1.0
5.623241,0.01386,16384.0,16384.0,1.0
5.637106,0.013866,16384.0,16384.0,1.0
5.650974,0.013861,16384.0,16384.0,1.0
5.664838,0.013864,16384.0,16384.0,1.0
5.678706,0.013858,16384.0,16384.0,1.0
5.692568,0.013855,16384.0,16384.0,1.0
5.706427,0.013866,16384.0,16384.0,1.0
5.720296,0.013857,16384.0,16384.0,1.0
5.734155,0.013858,16384.0,16384.0,1.0
5.748018,0.013861,16384.0,16384.0,1.0
5.761881,0.013863,16384.0,16384.0,1.0
5.775748,0.013859,16384.0,16384.0,1.0
5.789611,0.013861,16384.0,16384.0,1.0
5.803474,0.013864,16384.0,16384.0,1.0
5.817341,0.013865,16384.0,16384.0,1.0
5.831208,0.013869,16384.0,16384.0,1.0
5.845081,0.013865,16384.0,16384.0,1.0
5.858949,0.013858,16384.0,16384.0,1.0
5.872811,0.013853,16384.0,16384.0,1.0
5.886667,0.013859,16384.0,16384.0,1.0
5.900529,0.013858,16384.0,16384.0,1.0
5.91439,0.013858,16384.0,16384.0,1.0
5.928252,0.013866,16384.0,16384.0,1.0
5.942121,0.013866,16384.0,16384.0,1.0
5.955989,0.013864,16384.0,16384.0,1.0
5.969856,0.013867,16384.0,16384.0,1.0
5.983725,0.013858,16384.0,16384.0,1.0
5.997586,0.013865,16384.0,16384.0,1.0
6.011454,0.013869,16384.0,16384.0,1.0
6.025327,0.013867,16384.0,16384.0,1.0
6.039196,0.01387,16384.0,16384.0,1.0
6.053069,0.01386,16384.0,16384.0,1.0
6.066932,0.013868,16384.0,16384.0,1.0
6.080804,0.01387,16384.0,16384.0,1.0
6.094677,0.013861,16384.0,16384.0,1.0
6.10854,0.013868,16384.0,16384.0,1.0
6.12241,0.013867,16384.0,16384.0,1.0
6.136279,0.013867,16384.0,16384.0,1.0
6.150151,0.013874,16384.0,16384.0,1.0
6.164028,0.013861,16384.0,16384.0,1.0
6.177891,0.01386,16384.0,16384.0,1.0
6.191754,0.013861,16384.0,16384.0,1.0
6.205617,0.013857,16384.0,16384.0,1.0
6.219476,0.013864,16384.0,16384.0,1.0
6.233343,0.013866,16384.0,16384.0,1.0
6.247212,0.01387,16384.0,16384.0,1.0
6.261084,0.013872,16384.0,16384.0,1.0
6.274959,0.013858,16384.0,16384.0,1.0
6.288819,0.013863,16384.0,16384.0,1.0
6.302684,0.013872,16384.0,16384.0,1.0
6.31656,0.013868,16384.0,16384.0,1.0
6.330431,0.013868,16384.0,16384.0,1.0
7.447153,0.01647,16384.0,16384.0,1.0
7.463631,0.016467,16384.0,16384.0,1.0
7.4801,0.016477,16384.0,16384.0,1.0
7.496582,0.016483,16384.0,16384.0,1.0
7.513068,0.01648,16384.0,16384.0,1.0
7.529551,0.016478,16384.0,16384.0,1.0
7.546031,0.016474,16384.0,16384.0,1.0
7.562509,0.016474,16384.0,16384.0,1.0
7.578986,0.016464,16384.0,16384.0,1.0
7.595453,0.016468,16384.0,16384.0,1.0
7.611924,0.016468,16384.0,16384.0,1.0
7.628394,0.016464,16384.0,16384.0,1.0
7.644862,0.016477,16384.0,16384.0,1.0
7.661341,0.016478,16384.0,16384.0,1.0
7.677824,0.016482,16384.0,16384.0,1.0
7.694309,0.016475,16384.0,16384.0,1.0
7.710786,0.016474,16384.0,16384.0,1.0
7.727263,0.016476,16384.0,16384.0,1.0
7.743741,0.016462,16384.0,16384.0,1.0
7.760206,0.016468,16384.0,16384.0,1.0
