start,duration,H2D,D2H,D2D,Throughput
0.483612,2e-06,0,0,0,0
0.483793,1e-06,1,0,0,0.363443
0.48393,0.003685,1,0,0,8.480698
0.487681,0.000362,0,0,0,0
0.488046,0.00036,0,0,0,0
0.488409,0.00036,0,0,0,0
0.488771,0.000359,0,0,0,0
0.489132,0.000353,0,0,0,0
0.489488,0.000351,0,0,0,0
0.489841,0.000741,0,0,0,0
0.490585,0.000359,0,0,0,0
0.490946,0.000361,0,0,0,0
0.49131,0.000359,0,0,0,0
0.491672,0.000359,0,0,0,0
0.492033,0.000352,0,0,0,0
0.492388,0.00035,0,0,0,0
0.49274,0.000739,0,0,0,0
0.493483,0.00067,0,0,0,0
0.494157,0.000361,0,0,0,0
0.494521,0.00036,0,0,0,0
0.494884,0.000359,0,0,0,0
0.495246,0.000359,0,0,0,0
0.495607,0.000355,0,0,0,0
0.495964,0.000349,0,0,0,0
0.496316,0.00074,0,0,0,0
0.497092,0.01129,0,1,0,2.767865
