start,duration,threads_x,threads_y,threads_z
0.367791,0.001739,16384.0,1.0,1.0
0.369534,0.001735,16384.0,1.0,1.0
0.371271,0.001735,16384.0,1.0,1.0
0.373009,0.001738,16384.0,1.0,1.0
0.37475,0.001737,16384.0,1.0,1.0
0.376489,0.001733,16384.0,1.0,1.0
0.378225,0.001737,16384.0,1.0,1.0
0.379964,0.001739,16384.0,1.0,1.0
0.381705,0.001739,16384.0,1.0,1.0
0.383449,0.001737,16384.0,1.0,1.0
0.385189,0.001733,16384.0,1.0,1.0
0.386925,0.001736,16384.0,1.0,1.0
0.388664,0.001742,16384.0,1.0,1.0
0.390408,0.001733,16384.0,1.0,1.0
0.392143,0.001733,16384.0,1.0,1.0
0.393879,0.001733,16384.0,1.0,1.0
0.395616,0.001739,16384.0,1.0,1.0
0.397359,0.001738,16384.0,1.0,1.0
0.3991,0.001738,16384.0,1.0,1.0
0.400842,0.001739,16384.0,1.0,1.0
0.402585,0.001736,16384.0,1.0,1.0
0.404324,0.00173,16384.0,1.0,1.0
0.406058,0.001733,16384.0,1.0,1.0
0.407794,0.001732,16384.0,1.0,1.0
0.409529,0.001736,16384.0,1.0,1.0
0.411268,0.001731,16384.0,1.0,1.0
0.413003,0.001733,16384.0,1.0,1.0
0.414739,0.001737,16384.0,1.0,1.0
0.416478,0.00174,16384.0,1.0,1.0
0.41822,0.001734,16384.0,1.0,1.0
0.419956,0.001734,16384.0,1.0,1.0
0.421692,0.001732,16384.0,1.0,1.0
0.496714,0.000955,16384.0,1.0,1.0
0.497673,0.00095,16384.0,1.0,1.0
0.498626,0.000951,16384.0,1.0,1.0
0.49958,0.00095,16384.0,1.0,1.0
0.500533,0.000951,16384.0,1.0,1.0
0.501486,0.000952,16384.0,1.0,1.0
0.502441,0.000948,16384.0,1.0,1.0
0.503391,0.000951,16384.0,1.0,1.0
0.504345,0.000958,16384.0,1.0,1.0
0.505307,0.000951,16384.0,1.0,1.0
0.506263,0.000956,16384.0,1.0,1.0
0.507222,0.000956,16384.0,1.0,1.0
0.508181,0.000951,16384.0,1.0,1.0
0.509136,0.000951,16384.0,1.0,1.0
0.51009,0.000952,16384.0,1.0,1.0
0.511046,0.000954,16384.0,1.0,1.0
0.512002,0.000955,16384.0,1.0,1.0
0.512962,0.000953,16384.0,1.0,1.0
0.513917,0.000948,16384.0,1.0,1.0
0.514868,0.000958,16384.0,1.0,1.0
0.515828,0.000951,16384.0,1.0,1.0
0.516782,0.000959,16384.0,1.0,1.0
0.517743,0.000949,16384.0,1.0,1.0
0.518694,0.000951,16384.0,1.0,1.0
0.519647,0.000954,16384.0,1.0,1.0
0.520604,0.000951,16384.0,1.0,1.0
0.521558,0.000953,16384.0,1.0,1.0
0.522513,0.000949,16384.0,1.0,1.0
0.523464,0.000959,16384.0,1.0,1.0
0.524426,0.000949,16384.0,1.0,1.0
0.525376,0.000951,16384.0,1.0,1.0
0.526331,0.00095,16384.0,1.0,1.0
0.600189,0.000832,16384.0,1.0,1.0
0.601026,0.000836,16384.0,1.0,1.0
0.601865,0.000828,16384.0,1.0,1.0
0.602697,0.000832,16384.0,1.0,1.0
0.603531,0.000836,16384.0,1.0,1.0
0.604371,0.000834,16384.0,1.0,1.0
0.605209,0.000835,16384.0,1.0,1.0
